@relation feature_costs_proteus_2014

@attribute instance_id string
@attribute repetition numeric
@attribute csp {ok,timeout,memout,presolved,crash,other,unknown}
@attribute direct {ok,timeout,memout,presolved,crash,other,unknown}
@attribute directorder {ok,timeout,memout,presolved,crash,other,unknown}
@attribute support {ok,timeout,memout,presolved,crash,other,unknown}

@data
bool/mps/mps-bm23.xml,1,presolved,ok,ok,ok
bool/mps/mps-air02.xml,1,presolved,timeout,crash,timeout
bool/mps/mps-mitre.xml,1,ok,memout,memout,memout
bool/mps/mps-p0040.xml,1,presolved,memout,memout,memout
bool/mps/mps-protfold.xml,1,ok,ok,ok,ok
bool/mps/mps-l152lav.xml,1,ok,memout,memout,memout
bool/mps/mps-sentoy.xml,1,presolved,memout,memout,memout
bool/mps/mps-enigma.xml,1,presolved,memout,memout,memout
bool/mps/mps-fit1d.xml,1,crash,crash,crash,crash
bool/mps/mps-seymour.xml,1,presolved,ok,ok,ok
bool/mps/mps-p0033.xml,1,presolved,memout,timeout,memout
bool/mps/mps-lseu.xml,1,presolved,memout,memout,memout
bool/mps/mps-neos1.xml,1,ok,ok,ok,ok
bool/mps/mps-mod010.xml,1,ok,memout,ok,memout
bool/mps/mps-aflow40b.xml,1,ok,crash,crash,crash
bool/mps/mps-air01.xml,1,presolved,ok,ok,ok
bool/mps/mps-pipex.xml,1,presolved,memout,ok,memout
bool/mps/mps-manna81.xml,1,presolved,ok,ok,ok
bool/mps/mps-air05.xml,1,ok,memout,timeout,memout
bool/mps/mps-stein9.xml,1,presolved,ok,ok,ok
bool/mps/mps-stein27.xml,1,presolved,ok,ok,ok
bool/mps/mps-mzzv42z.xml,1,presolved,memout,memout,memout
bool/logic-synthesis/5xp1-b.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/ex5-pi.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/alu4-b.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/clip-b.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/e64-b.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/bench1-pi.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/e-am-pi.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/sao2-b.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/count-b.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/prom2-pi.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/max1024-pi.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/rot-b.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/f51m-b.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/9symml.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/jac3.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/apex4-a.xml,1,presolved,ok,ok,ok
bool/logic-synthesis/9sym-b.xml,1,presolved,ok,ok,ok
bool/uclid/ooo-tag14.xml,1,ok,memout,memout,memout
bool/uclid/ooo-burch-dill-2-accl.xml,1,ok,ok,ok,ok
bool/uclid/elf-rf6.xml,1,presolved,ok,ok,ok
bool/uclid/ooo-tag10.xml,1,ok,ok,ok,ok
bool/uclid/ooo-rf7.xml,1,ok,ok,ok,ok
bool/uclid/blast-floppy1-8.xml,1,presolved,memout,memout,memout
bool/uclid/22s-smv.xml,1,ok,memout,memout,memout
bool/uclid/dlx1c-rwmem1-ucl.xml,1,ok,ok,ok,ok
bool/uclid/ooo-rf6.xml,1,presolved,ok,ok,ok
bool/uclid/elf-rf9.xml,1,ok,memout,memout,memout
bool/uclid/blast-tlan3.xml,1,ok,memout,memout,memout
bool/uclid/44s-smv.xml,1,ok,ok,ok,ok
bool/uclid/cache-inv10-ucl.xml,1,ok,ok,ok,ok
bool/uclid/ooo-tag12.xml,1,ok,ok,ok,ok
bool/uclid/43s-smv.xml,1,ok,memout,memout,memout
bool/uclid/25s-smv.xml,1,ok,memout,memout,memout
bool/uclid/cache-ibm-q-unbounded-Icl2arity-ucl.xml,1,ok,memout,memout,memout
bool/uclid/elf-rf8.xml,1,ok,ok,ok,ok
bool/uclid/ooo-burch-dill-3-accl.xml,1,ok,ok,ok,ok
bool/uclid/dlx1c-rwmem-ucl.xml,1,ok,ok,ok,ok
bool/uclid/blast-floppy1-6.xml,1,presolved,memout,memout,memout
bool/uclid/cache-inv12-ucl.xml,1,ok,ok,ok,ok
bool/uclid/cache-inv8-ucl.xml,1,presolved,ok,ok,ok
bool/uclid/ooo-rf8.xml,1,ok,ok,ok,ok
bool/uclid/ooo-burch-dill-4-accl.xml,1,ok,memout,timeout,memout
bool/uclid/ooo-burch-dill-6-accl.xml,1,ok,memout,memout,memout
bool/uclid/blast-floppy1-2.xml,1,presolved,memout,ok,memout
bool/uclid/blast-floppy1-3.xml,1,presolved,ok,ok,ok
bool/uclid/ooo-rf10.xml,1,ok,ok,ok,ok
bool/uclid/ooo-tag8.xml,1,ok,ok,ok,ok
bool/uclid/dlx1c-ucl.xml,1,ok,ok,ok,ok
bool/uclid/37s-smv.xml,1,ok,ok,ok,ok
bool/uclid/46s-smv.xml,1,ok,memout,ok,memout
bool/uclid/blast-tlan2.xml,1,ok,memout,memout,memout
bool/uclid/blast-floppy1-4.xml,1,presolved,memout,memout,memout
bool/uclid/ooo-burch-dill-8-accl.xml,1,ok,memout,memout,memout
bool/uclid/ooo-rf9.xml,1,ok,ok,ok,ok
bool/uclid/elf-rf7.xml,1,presolved,ok,ok,ok
bool/uclid/blast-floppy1-7.xml,1,presolved,memout,memout,memout
bool/par/par-32-4-c.xml,1,ok,ok,ok,ok
bool/par/par-16-4-c.xml,1,ok,ok,ok,ok
bool/par/par-16-1-c.xml,1,ok,ok,ok,ok
bool/par/par-16-5.xml,1,ok,ok,ok,ok
bool/par/par-16-4.xml,1,ok,ok,ok,ok
bool/par/par-8-5-c.xml,1,presolved,ok,ok,ok
bool/par/par-16-2-c.xml,1,ok,ok,ok,ok
bool/par/par-8-2-c.xml,1,presolved,ok,ok,ok
bool/par/par-16-3.xml,1,ok,ok,ok,ok
bool/par/par-32-3-c.xml,1,ok,ok,ok,ok
bool/par/par-32-2.xml,1,ok,ok,ok,ok
bool/par/par-16-5-c.xml,1,ok,ok,ok,ok
bool/par/par-8-1.xml,1,presolved,ok,ok,ok
bool/par/par-32-4.xml,1,ok,ok,ok,ok
bool/par/par-32-1-c.xml,1,ok,ok,ok,ok
bool/par/par-32-3.xml,1,ok,ok,ok,ok
bool/par/par-32-1.xml,1,ok,ok,ok,ok
bool/par/par-8-1-c.xml,1,presolved,ok,ok,ok
bool/par/par-16-3-c.xml,1,ok,ok,ok,ok
bool/par/par-32-2-c.xml,1,ok,ok,ok,ok
bool/par/par-8-2.xml,1,presolved,ok,ok,ok
bool/par/par-32-5-c.xml,1,ok,ok,ok,ok
bool/par/par-8-4-c.xml,1,presolved,ok,ok,ok
bool/par/par-32-5.xml,1,ok,ok,ok,ok
bool/par/par-8-3-c.xml,1,presolved,ok,ok,ok
bool/par/par-8-5.xml,1,presolved,ok,ok,ok
bool/par/par-16-2.xml,1,ok,ok,ok,ok
bool/par/par-8-4.xml,1,presolved,ok,ok,ok
bool/par/par-16-1.xml,1,ok,ok,ok,ok
bool/par/par-8-3.xml,1,presolved,ok,ok,ok
bool/fpga/fpga-11-9.xml,1,ok,ok,ok,ok
bool/fpga/fpga-13-11.xml,1,ok,ok,ok,ok
bool/fpga/fpga-40-40.xml,1,ok,ok,ok,ok
bool/fpga/fpga-35-35.xml,1,ok,ok,ok,ok
bool/fpga/fpga-40-39.xml,1,ok,ok,ok,ok
bool/fpga/fpga-35-33.xml,1,ok,ok,ok,ok
bool/fpga/fpga-25-25.xml,1,ok,ok,ok,ok
bool/fpga/fpga-45-43.xml,1,ok,ok,ok,ok
bool/fpga/fpga-15-14.xml,1,ok,ok,ok,ok
bool/fpga/fpga-20-20.xml,1,ok,ok,ok,ok
bool/fpga/fpga-12-11.xml,1,ok,ok,ok,ok
bool/fpga/fpga-20-18.xml,1,ok,ok,ok,ok
bool/fpga/fpga-13-12.xml,1,ok,ok,ok,ok
bool/fpga/fpga-40-38.xml,1,ok,ok,ok,ok
bool/fpga/fpga-30-30.xml,1,ok,ok,ok,ok
bool/fpga/fpga-11-11.xml,1,ok,ok,ok,ok
bool/fpga/fpga-35-34.xml,1,ok,ok,ok,ok
bool/fpga/fpga-15-15.xml,1,ok,ok,ok,ok
bool/fpga/fpga-45-45.xml,1,ok,ok,ok,ok
bool/fpga/fpga-10-9.xml,1,ok,ok,ok,ok
bool/fpga/fpga-14-12.xml,1,ok,ok,ok,ok
bool/fpga/fpga-13-13.xml,1,ok,ok,ok,ok
bool/fpga/fpga-10-8.xml,1,ok,ok,ok,ok
bool/fpga/fpga-10-10.xml,1,ok,ok,ok,ok
bool/fpga/fpga-30-28.xml,1,ok,ok,ok,ok
bool/fpga/fpga-11-10.xml,1,ok,ok,ok,ok
bool/fpga/fpga-15-13.xml,1,ok,ok,ok,ok
bool/fpga/fpga-25-23.xml,1,ok,ok,ok,ok
bool/fpga/fpga-20-19.xml,1,ok,ok,ok,ok
bool/fpga/fpga-14-14.xml,1,ok,ok,ok,ok
bool/fpga/fpga-25-24.xml,1,ok,ok,ok,ok
bool/fpga/fpga-12-12.xml,1,ok,ok,ok,ok
bool/fpga/fpga-30-29.xml,1,ok,ok,ok,ok
bool/fpga/fpga-45-44.xml,1,ok,ok,ok,ok
bool/fpga/fpga-14-13.xml,1,ok,ok,ok,ok
bool/fpga/fpga-12-10.xml,1,ok,ok,ok,ok
bool/mpsReduced/mps-red-markshare1-1.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-berlin-5-8_0.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-ran10x10c.xml,1,presolved,ok,ok,ok
bool/mpsReduced/mps-red-mod013.xml,1,ok,ok,ok,ok
bool/mpsReduced/mps-red-flugpl.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-ran12x12.xml,1,presolved,ok,ok,ok
bool/mpsReduced/mps-red-ran13x13.xml,1,presolved,ok,ok,ok
bool/mpsReduced/mps-red-sc50a.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-testprob.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-markshare1.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-markshare2-1.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-capri.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-timtab1.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-misc03.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-modglob.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-misc01.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-enigma.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-agg.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-sc205.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-afiro.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-gr4x6.xml,1,ok,ok,ok,ok
bool/mpsReduced/mps-red-bk4x3.xml,1,presolved,ok,ok,ok
bool/mpsReduced/mps-red-ran8x32.xml,1,ok,ok,ok,ok
bool/mpsReduced/mps-red-ran10x26.xml,1,ok,ok,ok,ok
bool/mpsReduced/mps-red-blend.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-scagr7.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-arki001.xml,1,crash,crash,crash,crash
bool/mpsReduced/mps-red-nazareth.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-ran10x10b.xml,1,presolved,ok,ok,ok
bool/mpsReduced/mps-red-est.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-egout.xml,1,presolved,ok,ok,ok
bool/mpsReduced/mps-red-neos20.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-neos15.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-ran10x10a.xml,1,presolved,ok,ok,ok
bool/mpsReduced/mps-red-glass4.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-liu.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-adlittle.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-sc50b.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-25fv47.xml,1,crash,crash,crash,crash
bool/mpsReduced/mps-red-beaconfd.xml,1,ok,timeout,timeout,timeout
bool/mpsReduced/mps-red-ran17x17.xml,1,presolved,ok,ok,ok
bool/mpsReduced/mps-red-qnet1.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-misc07.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-agg3.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-pk1.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-rout.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-lotfi.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-bandm.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-aflow30a.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-sc105.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-vpm1.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-UMTS.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-recipe.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-timtab2.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-ran14x18.xml,1,ok,ok,ok,ok
bool/mpsReduced/mps-red-kb2.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-stocfor1.xml,1,ok,memout,ok,memout
bool/mpsReduced/mps-red-ran16x16.xml,1,presolved,ok,ok,ok
bool/mpsReduced/mps-red-bal8x12.xml,1,ok,ok,ok,ok
bool/mpsReduced/mps-red-harp2.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-pp08a.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-misc02.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-rgn.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-noswot.xml,1,presolved,ok,ok,ok
bool/mpsReduced/mps-red-fiber.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-misc05.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-mkc.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-markshare2.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-share2b.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-vpm2.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-bg512142.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-blend2.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-bienst1.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-bell4.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-ran6x43.xml,1,ok,ok,ok,ok
bool/mpsReduced/mps-red-railway-8-1-0.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-ran4x64.xml,1,ok,ok,ok,ok
bool/mpsReduced/mps-red-bell3b.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-net12.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-agg2.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-aflow40b.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-usAbbrv-8-25-70.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-pp08aCUTS.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-vtp-base.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-ran12x21.xml,1,ok,ok,ok,ok
bool/mpsReduced/mps-red-mas74.xml,1,presolved,ok,ok,ok
bool/mpsReduced/mps-red-bell3a.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-sample2.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-share1b.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-boeing2.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-neos14.xml,1,ok,memout,memout,memout
bool/mpsReduced/mps-red-ran10x12.xml,1,ok,ok,ok,ok
bool/mpsReduced/mps-red-qnet1-o.xml,1,presolved,memout,memout,memout
bool/mpsReduced/mps-red-mas76.xml,1,presolved,ok,ok,ok
bool/mpsReduced/mps-red-bell5.xml,1,presolved,memout,memout,memout
bool/circuits/c8.xml,1,presolved,ok,ok,ok
bool/circuits/C17.xml,1,presolved,ok,ok,ok
bool/circuits/cm42a.xml,1,presolved,ok,ok,ok
bool/circuits/cmb.xml,1,presolved,ok,ok,ok
bool/circuits/C432.xml,1,presolved,ok,ok,ok
bool/circuits/cc.xml,1,presolved,ok,ok,ok
bool/circuits/b1.xml,1,presolved,ok,ok,ok
bool/ppp/ppp-3-13-25-26.xml,1,ok,ok,ok,ok
bool/ppp/ppp-1-11-19-21.xml,1,ok,ok,ok,ok
bool/ppp/ppp-1-3-13-19.xml,1,ok,ok,ok,ok
bool/ppp/ppp-1-13.xml,1,ok,ok,ok,ok
bool/ppp/ppp-1-9-16-19.xml,1,ok,ok,ok,ok
bool/ppp/ppp-1-12-16.xml,1,ok,ok,ok,ok
bool/jnh/jnh-12.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-7.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-212.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-17.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-220.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-217.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-204.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-1.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-218.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-201.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-205.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-207.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-210.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-213.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-301.xml,1,presolved,ok,ok,ok
bool/jnh/jnh-209.xml,1,presolved,ok,ok,ok
bool/pseudoGLB/normalized-army8-9bt.xml,1,presolved,ok,ok,ok
bool/pseudoGLB/normalized-t2001-13queen13-1111226241.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t3002-11tsp11-1900552311.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-pigeon-cardinality-31-30.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-pigeon-clauses-45-40.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-25s-smv.xml,1,ok,memout,memout,memout
bool/pseudoGLB/normalized-dbst-v30-e350-d15-mw10-3.PB06.xml,1,presolved,memout,memout,memout
bool/pseudoGLB/normalized-t3002-11tsp11-1900567024.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-pigeon-cardinality-41-40.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t2001-13queen13-1110978113.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t2001-13queen13-1110967523.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t3002-11tsp11-1900568706.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-army11-17ls.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-blast-tlan3-ucl.xml,1,ok,memout,memout,memout
bool/pseudoGLB/normalized-pigeon-cardinality-71-70.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t2001-13queen13-1110972958.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-fpga13-12-sat-pb-cnf-cr.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-fpga10-8-sat-pb-cnf-cr.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-pigeon-clauses-81-80.xml,1,ok,memout,memout,crash
bool/pseudoGLB/normalized-t3002-11tsp11-1900556231.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t3002-11tsp11-1900566157.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t3002-11tsp11-1900554067.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-blast-floppy1-2-ucl.xml,1,presolved,memout,memout,memout
bool/pseudoGLB/normalized-t2001-13queen13-1111216188.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t3002-11tsp11-1900561384.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t3002-11tsp11-1900566263.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-fpga35-34-sat-pb-cnf-cr.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t2001-13queen13-1110977780.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-chnl30-31-pb-cnf-cr.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t3002-11tsp11-1900571131.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-ooo-tag12-ucl.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t2001-13queen13-1111212272.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t2001-13queen13-1110968561.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t3002-11tsp11-1900550006.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t3002-11tsp11-1900557362.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-army11-17bt.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t2001-13queen13-1110966688.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-chnl10-11-pb-cnf-cr.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-chnl20-21-pb-cnf-cr.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t2001-13queen13-1111227418.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-pigeon-clauses-15-10.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-t2001-13queen13-1111213670.xml,1,ok,ok,ok,ok
bool/pseudoGLB/normalized-fpga13-11-sat-pb-cnf-cr.xml,1,ok,ok,ok,ok
