@RELATION FEATURE_VALUES_MAXSAT-WPMS-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE f_1 NUMERIC
@ATTRIBUTE f_2 NUMERIC
@ATTRIBUTE f_3 NUMERIC
@ATTRIBUTE f_4 NUMERIC
@ATTRIBUTE f_5 NUMERIC
@ATTRIBUTE f_6 NUMERIC
@ATTRIBUTE f_7 NUMERIC
@ATTRIBUTE f_8 NUMERIC
@ATTRIBUTE f_9 NUMERIC
@ATTRIBUTE f_10 NUMERIC
@ATTRIBUTE f_11 NUMERIC
@ATTRIBUTE f_12 NUMERIC
@ATTRIBUTE f_13 NUMERIC
@ATTRIBUTE f_14 NUMERIC
@ATTRIBUTE f_15 NUMERIC
@ATTRIBUTE f_16 NUMERIC
@ATTRIBUTE f_17 NUMERIC
@ATTRIBUTE f_18 NUMERIC
@ATTRIBUTE f_19 NUMERIC
@ATTRIBUTE f_20 NUMERIC
@ATTRIBUTE f_21 NUMERIC
@ATTRIBUTE f_22 NUMERIC
@ATTRIBUTE f_23 NUMERIC
@ATTRIBUTE f_24 NUMERIC
@ATTRIBUTE f_25 NUMERIC
@ATTRIBUTE f_26 NUMERIC
@ATTRIBUTE f_27 NUMERIC
@ATTRIBUTE f_28 NUMERIC
@ATTRIBUTE f_29 NUMERIC
@ATTRIBUTE f_30 NUMERIC
@ATTRIBUTE f_31 NUMERIC
@ATTRIBUTE f_32 NUMERIC
@ATTRIBUTE f_33 NUMERIC
@ATTRIBUTE f_34 NUMERIC
@ATTRIBUTE f_35 NUMERIC
@ATTRIBUTE f_36 NUMERIC
@ATTRIBUTE f_37 NUMERIC

@DATA
1504.wcsp.log.wcnf,1,929.0,6593.0,0.09176,471.97354,752.11377,1.0,2000.0,0.14091,0.00391,0.61657,0.00015,0.01062,0.01047,0.00391,0.33025,0.00108,0.00646,0.00538,0.6903,0.27845,0.0,0.98551,0.98551,0.6615,0.44347,0.0,1.0,1.0,0.04262,0.19475,0.36038,0.00015,0.0,0.00015,0.00015,0.0,0.09176
414.wcsp.log.wcnf,1,528.0,14539.0,0.02504,166.47803,370.30386,1.0,1000.0,0.03632,0.00729,0.84277,0.00014,0.02387,0.02373,0.00729,0.31301,0.00189,0.01136,0.00947,0.78179,0.267,0.12186,0.99614,0.87428,0.7481,0.29139,0.0,1.0,1.0,0.01376,0.11363,0.4252,7e-05,0.0,7e-05,7e-05,0.0,0.02504
42.wcsp.log.wcnf,1,247.0,2016.0,0.09425,1384.82629,763.05884,1.0,2000.0,0.12252,0.0129,0.87746,0.0005,0.03671,0.03621,0.0129,0.3099,0.00405,0.02024,0.01619,0.71929,0.28117,0.0,0.97826,0.97826,0.6662,0.44499,0.0,1.0,1.0,0.06597,0.26091,0.50546,0.0005,0.0,0.0005,0.0005,0.0,0.09425
1401.wcsp.log.wcnf,1,701.0,15294.0,0.03191,1301.57178,817.69055,1.0,2000.0,0.04583,0.00529,0.8433,7e-05,0.02517,0.02511,0.00529,0.29466,0.00143,0.00856,0.00713,0.73911,0.26001,0.0,0.99242,0.99242,0.70839,0.32158,0.0,1.0,1.0,0.01798,0.1307,0.39532,7e-05,0.0,7e-05,7e-05,0.0,0.03191
54.wcsp.log.wcnf,1,96.0,479.0,0.13987,1.59701,0.4905,1.0,2.0,0.20042,0.03369,0.80068,0.00209,0.08977,0.08768,0.03369,0.30165,0.01042,0.05208,0.04167,0.63287,0.37916,0.0,0.96296,0.96296,0.64134,0.51622,0.0,1.0,1.0,0.07933,0.21294,0.48852,0.00209,0.0,0.00209,0.00209,0.0,0.13987
5.wcsp.log.wcnf,1,559.0,14658.0,0.02108,1.21683,0.66457,1.0,5.0,0.03814,0.00699,0.63913,7e-05,0.01521,0.01515,0.00699,0.11972,0.00179,0.00894,0.00716,0.6796,0.18912,0.0,0.99375,0.99375,0.66598,0.37816,0.0,1.0,1.0,0.00403,0.0382,0.07259,7e-05,0.0,7e-05,7e-05,0.0,0.02108
8.wcsp.log.wcnf,1,12.0,25.0,0.32,1.5,0.5,1.0,2.0,0.48,0.25333,0.525,0.04,0.4,0.36,0.25333,0.39997,0.08333,0.33333,0.25,0.52937,0.31224,0.0,0.66667,0.66667,0.48,0.8058,0.0,1.0,1.0,0.16,0.4,0.4,0.04,0.0,0.04,0.04,0.0,0.32
1506.wcsp.log.wcnf,1,1500.0,24748.0,0.03798,556.17871,823.34717,1.0,2000.0,0.06061,0.00262,0.69127,4e-05,0.01382,0.01378,0.00262,0.27962,0.00067,0.004,0.00333,0.71041,0.26332,0.0,0.99242,0.99242,0.68715,0.35333,0.0,1.0,1.0,0.01535,0.0956,0.27788,4e-05,0.0,4e-05,4e-05,0.0,0.03798
1407.wcsp.log.wcnf,1,1706.0,36990.0,0.02858,601.57806,853.77515,1.0,2000.0,0.04612,0.00228,0.68164,3e-05,0.01041,0.01038,0.00228,0.25706,0.00059,0.00352,0.00293,0.70949,0.259,0.0,0.99242,0.99242,0.68855,0.34326,0.0,1.0,1.0,0.01103,0.08386,0.26253,3e-05,0.0,3e-05,3e-05,0.0,0.02858
505.wcsp.log.wcnf,1,344.0,3432.0,0.06993,143.1375,348.11182,1.0,1000.0,0.10023,0.00967,0.57599,0.00058,0.02972,0.02914,0.00967,0.32232,0.00291,0.01744,0.01453,0.76852,0.2235,0.28889,0.98361,0.69472,0.7327,0.37829,0.0,1.0,1.0,0.03963,0.20396,0.57255,0.00029,0.0,0.00029,0.00029,0.0,0.06993
1405.wcsp.log.wcnf,1,1335.0,29921.0,0.02858,743.43506,892.10138,1.0,2000.0,0.04462,0.00288,0.70704,3e-05,0.01287,0.01283,0.00288,0.26114,0.00075,0.00449,0.00375,0.71406,0.26708,0.0,0.99242,0.99242,0.69236,0.33915,0.0,1.0,1.0,0.01253,0.09161,0.28983,3e-05,0.0,3e-05,3e-05,0.0,0.02858
5.wcsp.dir.wcnf,1,1059.0,14908.0,0.02073,1.21683,0.66457,1.0,5.0,0.07104,0.00192,0.83805,7e-05,0.01046,0.0104,0.00192,0.16359,0.00094,0.00378,0.00283,0.21646,1.27572,0.00641,1.0,0.99359,0.06028,3.42977,0.0,1.0,1.0,0.02073,0.95861,0.98323,0.00182,0.0,0.0,0.0104,0.0104,0.9617
408.wcsp.dir.wcnf,1,392.0,3213.0,0.06225,46.55,206.96817,1.0,1000.0,0.122,0.00535,0.77998,0.00031,0.02085,0.02054,0.00535,0.23979,0.00255,0.0102,0.00765,0.4593,0.83645,0.0,0.98507,0.98507,0.52013,0.66359,0.0,1.0,1.0,0.06225,0.85901,0.98008,0.00355,0.0,0.00031,0.0112,0.01089,0.69312
505.wcsp.dir.wcnf,1,552.0,3536.0,0.06787,143.1375,348.11182,1.0,1000.0,0.15611,0.00388,0.82538,0.00057,0.02319,0.02262,0.00388,0.26221,0.00181,0.00725,0.00543,0.3871,0.90741,0.0122,0.98361,0.97141,0.3907,0.90323,0.0,1.0,1.0,0.06787,0.82183,0.97059,0.00294,0.0,0.00028,0.02291,0.02262,0.79468
1502.wcsp.dir.wcnf,1,515.0,636.0,0.32862,426.79425,708.56213,1.0,2000.0,0.80975,0.00396,0.52666,0.00157,0.01415,0.01258,0.00396,0.49424,0.00194,0.00777,0.00583,0.46056,0.40315,0.0,1.0,1.0,0.28066,1.49733,0.0,1.0,1.0,0.32862,0.79403,0.83962,0.00244,0.0,0.0,0.01415,0.01415,0.76887
1407.wcsp.dir.wcnf,1,3004.0,37639.0,0.02808,601.57806,853.77515,1.0,2000.0,0.07981,0.00072,0.95187,3e-05,0.00563,0.00561,0.00072,0.22019,0.00033,0.00133,0.001,0.26629,1.2027,0.0,1.0,1.0,0.18135,1.66517,0.0,1.0,1.0,0.02808,0.82667,0.98276,0.00066,0.0,0.0,0.00561,0.00561,0.9234
503.wcsp.dir.wcnf,1,317.0,992.0,0.14415,141.32169,346.25342,1.0,1000.0,0.31956,0.0065,0.65136,0.00101,0.03024,0.02923,0.0065,0.32975,0.00315,0.01262,0.00946,0.42777,0.70532,0.05556,1.0,0.94444,0.39365,0.97762,0.0,1.0,1.0,0.14415,0.85484,0.94153,0.00453,0.80482,0.0,0.02218,0.02218,0.76109
54.wcsp.dir.wcnf,1,154.0,508.0,0.13189,1.59701,0.4905,1.0,2.0,0.30315,0.01317,0.80939,0.00197,0.05315,0.05118,0.01317,0.31378,0.00649,0.02597,0.01948,0.37165,0.79815,0.0,1.0,1.0,0.2815,1.26715,0.0,1.0,1.0,0.13189,0.89764,0.94291,0.01017,1.005,0.0,0.04528,0.04528,0.84252
29.wcsp.dir.wcnf,1,139.0,711.0,0.11533,245.01219,428.80453,1.0,1000.0,0.1955,0.01394,0.72693,0.00141,0.03938,0.03797,0.01394,0.24112,0.00719,0.02878,0.02158,0.47521,0.79508,0.0,1.0,1.0,0.38889,1.01704,0.0,1.0,1.0,0.11533,0.97328,0.97328,0.0103,1.01721,0.0,0.03516,0.03516,0.77356
1403.wcsp.dir.wcnf,1,1643.0,19862.0,0.03348,955.49622,906.01575,1.0,2000.0,0.08272,0.00134,1.04282,5e-05,0.01057,0.01052,0.00134,0.23085,0.00061,0.00243,0.00183,0.31893,1.09715,0.0,1.0,1.0,0.25799,1.29767,0.0,1.0,1.0,0.03348,0.78854,0.98359,0.00117,0.0,0.0,0.01052,0.01052,0.88501
1504.wcsp.dir.wcnf,1,1577.0,6917.0,0.08747,471.97354,752.11377,1.0,2000.0,0.22799,0.00135,0.8343,0.00014,0.00998,0.00983,0.00135,0.29058,0.00063,0.00254,0.0019,0.32728,0.92528,0.0,1.0,1.0,0.23695,1.54214,0.0,1.0,1.0,0.08747,0.82565,0.95316,0.00111,0.0,0.0,0.00998,0.00998,0.85254
412.wcsp.dir.wcnf,1,666.0,7396.0,0.04056,161.61,365.90497,1.0,1000.0,0.09005,0.00307,0.77481,0.00027,0.01176,0.01149,0.00307,0.19383,0.0015,0.00601,0.0045,0.3866,0.98987,0.01639,0.98851,0.97211,0.41315,0.84543,0.0,1.0,1.0,0.04056,0.93091,0.9835,0.00241,0.0,0.00014,0.00811,0.00798,0.80706
1405.wcsp.dir.wcnf,1,2295.0,30401.0,0.02812,743.43506,892.10138,1.0,2000.0,0.07549,0.00094,0.94334,3e-05,0.00691,0.00687,0.00094,0.21779,0.00044,0.00174,0.00131,0.28393,1.17723,0.0,1.0,1.0,0.20116,1.54265,0.0,1.0,1.0,0.02812,0.82961,0.98421,0.00085,0.0,0.0,0.00687,0.00687,0.91596
42.wcsp.dir.wcnf,1,361.0,2073.0,0.09165,1384.82629,763.05884,1.0,2000.0,0.17414,0.00552,0.79384,0.00048,0.02219,0.02171,0.00552,0.24178,0.00277,0.01108,0.00831,0.43566,0.81433,0.0,1.0,1.0,0.32296,1.20854,0.0,1.0,1.0,0.09165,0.94163,0.9725,0.00422,1.01121,0.0,0.02026,0.02026,0.79788
404.wcsp.dir.wcnf,1,187.0,1066.0,0.09381,1.63,0.4828,1.0,2.0,0.17542,0.01057,0.74596,0.00188,0.03002,0.02814,0.01057,0.23665,0.00535,0.02139,0.01604,0.48794,0.73003,0.04167,0.96875,0.92708,0.5272,0.70087,0.0,1.0,1.0,0.09381,0.95591,0.9728,0.00687,0.7976,0.00094,0.02158,0.02064,0.68949
8.wcsp.dir.wcnf,1,20.0,29.0,0.27586,1.5,0.5,1.0,2.0,0.68966,0.1,0.30649,0.03448,0.13793,0.10345,0.1,0.45486,0.05,0.2,0.15,0.35833,0.40347,0.0,0.66667,0.66667,0.2069,1.95789,0.0,1.0,1.0,0.27586,0.86207,0.86207,0.06552,0.43719,0.03448,0.10345,0.06897,0.7931
509.wcsp.dir.wcnf,1,804.0,12395.0,0.02808,159.68678,364.07489,1.0,1000.0,0.06486,0.00288,1.30955,0.00016,0.02049,0.02033,0.00288,0.23514,0.00124,0.00498,0.00373,0.36657,1.03137,0.00394,0.99576,0.99183,0.35501,0.91536,0.0,1.0,1.0,0.02808,0.67092,0.98774,0.00238,1.40007,8e-05,0.01977,0.01969,0.83824
414.wcsp.dir.wcnf,1,856.0,14703.0,0.02476,166.47803,370.30386,1.0,1000.0,0.05822,0.00271,1.31908,0.00014,0.01884,0.0187,0.00271,0.23187,0.00117,0.00467,0.0035,0.35609,1.05795,0.00361,0.99614,0.99253,0.33442,0.95768,0.0,1.0,1.0,0.02476,0.66789,0.98885,0.0023,1.40699,7e-05,0.01857,0.0185,0.8569
28.wcsp.dir.wcnf,1,404.0,7180.0,0.03203,1418.07825,732.72321,1.0,2000.0,0.05627,0.00511,0.73664,0.00014,0.01643,0.0163,0.00511,0.18247,0.00248,0.0099,0.00743,0.47385,0.90442,0.0,1.0,1.0,0.45046,0.80401,0.0,1.0,1.0,0.03203,0.90975,0.99192,0.00362,0.0,0.0,0.01128,0.01128,0.7461
507.wcsp.dir.wcnf,1,704.0,8280.0,0.03756,136.74277,341.10745,1.0,1000.0,0.08502,0.00323,1.23644,0.00024,0.02754,0.02729,0.00323,0.24293,0.00142,0.00568,0.00426,0.38143,0.98344,0.00439,0.99398,0.98959,0.38412,0.87456,0.0,1.0,1.0,0.03756,0.70725,0.98418,0.00255,1.3489,0.00012,0.02645,0.02633,0.80688
1401.wcsp.dir.wcnf,1,1127.0,15507.0,0.03147,1301.57178,817.69055,1.0,2000.0,0.07268,0.00194,1.00158,6e-05,0.01354,0.01348,0.00194,0.22462,0.00089,0.00355,0.00266,0.34313,1.06916,0.0,1.0,1.0,0.28354,1.18513,0.0,1.0,1.0,0.03147,0.79841,0.98626,0.00169,0.0,0.0,0.01348,0.01348,0.87715
1506.wcsp.dir.wcnf,1,2620.0,25308.0,0.03714,556.17871,823.34717,1.0,2000.0,0.10352,0.00084,0.98189,4e-05,0.00838,0.00834,0.00084,0.23931,0.00038,0.00153,0.00115,0.27751,1.15365,0.0,1.0,1.0,0.19117,1.62148,0.0,1.0,1.0,0.03714,0.7892,0.97787,0.00075,0.0,0.0,0.00834,0.00834,0.91461
ar-1.wcnf,1,52145.0,268839.0,0.07313,8.37674,2.6913,1.0,10.0,0.19396,5e-05,1.55061,0.0,0.00053,0.00052,5e-05,0.17007,2e-05,8e-05,6e-05,0.7786,0.47708,0.00735,1.0,0.99265,0.32257,0.28791,0.0,1.0,1.0,0.05848,0.07989,0.99999,5e-05,0.0,0.0,0.00053,0.00052,1.0
pa-3.wcnf,1,19264629.0,22951677.0,0.53007,137.53706,57.84184,20.0,252.0,0.83936,0.0,0.0,0.0,0.01541,0.01541,0.0,0.0,0.0,1e-05,1e-05,0.68003,0.45387,0.0,1.0,1.0,0.53422,0.0,0.0,1.0,1.0,0.46858,0.48308,0.73098,0.0,0.0,0.0,0.01541,0.01541,0.73098
pa-2.wcnf,1,17997976.0,23364255.0,0.64742,177.1852,49.51875,20.0,252.0,0.77032,0.0,0.0,0.0,0.03279,0.03279,0.0,0.0,0.0,1e-05,1e-05,0.54947,0.5988,0.0,1.0,1.0,0.4582,0.0,0.0,1.0,1.0,0.35173,0.38888,0.71807,0.0,0.0,0.0,0.03279,0.03279,0.71807
ar-2.wcnf,1,278884.0,2351091.0,0.07929,6.78395,3.00954,1.0,10.0,0.11862,1e-05,1.95133,0.0,0.00019,0.00019,1e-05,0.0,0.0,1e-05,1e-05,0.6981,0.62723,0.00218,1.0,0.99782,0.31859,0.21745,0.0,1.0,1.0,0.03863,0.0389,0.99985,1e-05,0.0,0.0,0.00019,0.00019,1.0
rc-1.wcnf,1,40810.0,555637.0,0.99569,1.31377,1.06616,1.0,5.0,0.07345,0.00014,10.66141,0.0,0.08397,0.08397,0.00014,0.17324,2e-05,0.00015,0.00012,0.87335,0.36791,2e-05,1.0,0.99998,0.18863,0.51228,0.0,1.0,1.0,0.01249,0.01249,0.09672,0.00014,0.0,0.0,0.08397,0.08397,1.0
ar-3.wcnf,1,46418.0,119999.0,0.2332,7.89723,2.86307,2.0,10.0,0.38682,6e-05,1.80358,1e-05,0.00129,0.00128,6e-05,0.28758,2e-05,6e-05,4e-05,0.72012,0.50958,0.00645,1.0,0.99355,0.30137,0.50213,0.0,1.0,1.0,0.16362,0.22569,1.0,6e-05,0.0,1e-05,0.00129,0.00128,1.0
rc-2.wcnf,1,40810.0,555637.0,0.99569,1.31377,1.06842,1.0,5.0,0.07345,0.00014,10.662,0.0,0.08397,0.08397,0.00014,0.17332,2e-05,0.00015,0.00012,0.87336,0.3679,2e-05,1.0,0.99998,0.1883,0.51327,0.0,1.0,1.0,0.01249,0.01249,0.09672,0.00014,0.0,0.0,0.08397,0.08397,1.0
pa-1.wcnf,1,2521884.0,3074750.0,0.36967,108.63567,94.34657,16.0,238.0,0.82019,0.0,0.0,0.0,0.00189,0.00189,0.0,0.0,0.0,8e-05,8e-05,0.79502,0.36114,0.00017,1.0,0.99983,0.74893,0.0,0.0,1.0,1.0,0.61947,0.67728,0.91983,0.0,0.0,0.0,0.00189,0.00189,0.99433
rc-3.wcnf,1,40810.0,555637.0,0.99569,1.31377,1.06616,1.0,5.0,0.07345,0.00014,10.66141,0.0,0.08397,0.08397,0.00014,0.17324,2e-05,0.00015,0.00012,0.87335,0.36791,2e-05,1.0,0.99998,0.18863,0.51228,0.0,1.0,1.0,0.01249,0.01249,0.09672,0.00014,0.0,0.0,0.08397,0.08397,1.0
Rounded_CorrelationClustering_Protein4_UNARY_N210.wcnf,1,403938.0,1147164.0,0.00159,47672.84766,7633.28125,221.0,50000.0,0.35212,1e-05,0.0,0.0,0.00018,0.00018,1e-05,0.0,0.0,0.00052,0.00052,0.48883,0.09445,0.11111,0.99526,0.88415,0.42728,0.0,0.0,1.0,1.0,0.00046,0.66515,0.99851,1e-05,0.0,0.0,0.00018,0.00018,0.99851
Rounded_CorrelationClustering_Protein1_BINARY_N300.wcnf,1,49830.0,221520.0,0.02128,46982.91797,8613.97949,162.0,50000.0,0.22495,6e-05,2.68478,2e-05,0.00146,0.00144,6e-05,0.39304,2e-05,0.0002,0.00018,0.46832,0.2105,0.09091,0.5,0.40909,0.49867,0.54008,0.0,1.0,1.0,0.02132,0.2128,0.97872,5e-05,0.0,1e-05,0.0011,0.00108,0.80852
Rounded_CorrelationClustering_Protein3_UNARY_N260.wcnf,1,1076133.0,3228653.0,0.00136,47192.52734,8376.1543,18.0,50000.0,0.33331,0.0,0.0,0.0,8e-05,8e-05,0.0,0.0,0.0,0.00024,0.00024,0.49497,0.06509,0.07143,0.99617,0.92474,0.43241,0.0,0.0,1.0,1.0,0.00032,0.64528,0.9988,0.0,0.0,0.0,8e-05,8e-05,0.9988
Rounded_CorrelationClustering_Orl_BINARY_N240_D0.200.wcnf,1,46992.0,210344.0,0.02381,25740.07422,5288.21387,20002.0,50000.0,0.22341,6e-05,3.22628,3e-05,0.00314,0.00311,6e-05,0.36656,2e-05,0.00019,0.00017,0.46773,0.19999,0.1,0.5,0.4,0.50234,0.53777,0.0,1.0,1.0,0.02385,0.21432,0.97619,5e-05,0.0,2e-05,0.00235,0.00233,0.80953
Rounded_CorrelationClustering_Protein2_BINARY_N220.wcnf,1,31190.0,137348.0,0.02381,46989.38281,8663.10156,80.0,50000.0,0.22709,9e-05,2.43713,4e-05,0.00198,0.00194,9e-05,0.3666,3e-05,0.00029,0.00026,0.46674,0.20978,0.1,0.5,0.4,0.49828,0.54265,0.0,1.0,1.0,0.02387,0.21433,0.97619,7e-05,0.0,4e-05,0.00149,0.00145,0.80953
Rounded_CorrelationClustering_Protein1_BINARY_N340.wcnf,1,64290.0,287790.0,0.02128,47018.92969,8540.72461,162.0,50000.0,0.22339,5e-05,2.92954,1e-05,0.00135,0.00133,5e-05,0.39198,2e-05,0.00016,0.00014,0.46808,0.21143,0.09091,0.5,0.40909,0.49845,0.54072,0.0,1.0,1.0,0.02131,0.21279,0.97872,4e-05,0.0,1e-05,0.00101,0.001,0.80852
Rounded_CorrelationClustering_Protein1_TRANSITIVE_N290.wcnf,1,41905.0,12073212.0,0.00038,47026.19922,8569.50098,162.0,50000.0,0.00347,7e-05,0.0,7e-05,7e-05,0.0,6e-05,0.11375,2e-05,7e-05,5e-05,0.3333,0.00074,0.33295,0.3341,0.00116,0.2991,0.1158,0.0,1.0,1.0,0.00038,0.00038,1.0,7e-05,0.0,7e-05,7e-05,0.0,1.0
Rounded_CorrelationClustering_Ecoli_BINARY_N240_D0.200.wcnf,1,117057.0,537314.0,0.02381,30313.27344,6078.71338,20004.0,50000.0,0.21786,2e-05,4.22781,1e-05,0.00113,0.00112,2e-05,0.36509,1e-05,8e-05,7e-05,0.45701,0.26928,0.1,0.5,0.4,0.47912,0.56204,0.0,1.0,1.0,0.02382,0.2143,0.97619,2e-05,0.0,1e-05,0.00085,0.00084,0.80953
Rounded_CorrelationClustering_Protein3_UNARY_N200.wcnf,1,545333.0,1623861.0,0.00176,46938.20703,8714.6084,18.0,50000.0,0.33582,0.0,0.0,0.0,0.00012,0.00012,0.0,0.0,0.0,0.00037,0.00036,0.49393,0.07375,0.07143,0.99502,0.9236,0.42892,0.0,0.0,1.0,1.0,0.00045,0.64644,0.99845,0.0,0.0,0.0,0.00012,0.00012,0.99845
Rounded_CorrelationClustering_Protein2_UNARY_N100.wcnf,1,76058.0,214221.0,0.00335,46416.98438,9086.60352,1412.0,50000.0,0.35504,3e-05,1.48114,1e-05,0.00047,0.00046,3e-05,2.06098,1e-05,0.00131,0.0013,0.48924,0.09146,0.22222,0.9901,0.76788,0.42233,0.29728,0.0,1.0,1.0,0.0012,0.66175,0.99692,3e-05,0.0,1e-05,0.00047,0.00046,0.99692
Rounded_CorrelationClustering_Orl_BINARY_N300_D0.200.wcnf,1,76820.0,348373.0,0.02128,25641.23828,5107.60547,20002.0,50000.0,0.22051,4e-05,3.52312,2e-05,0.00227,0.00226,4e-05,0.39243,1e-05,0.00013,0.00012,0.46908,0.20195,0.09091,0.5,0.40909,0.50126,0.53671,0.0,1.0,1.0,0.0213,0.21279,0.97872,3e-05,0.0,1e-05,0.00171,0.00169,0.80852
