@RELATION ALGORITHM_RUNS_MAXSAT-WPMS-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE PAR10 NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
Rounded_BTWBNSL_Abalone_TWBound_2.wcnf,1,WMaxSatz+,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_2.wcnf,1,WMaxSatz09,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_2.wcnf,1,maxino16-dis,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_2.wcnf,1,ahms-1.70,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_2.wcnf,1,WPM3-2015-co,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_2.wcnf,1,QMaxSAT14,491.54,ok
Rounded_BTWBNSL_Abalone_TWBound_2.wcnf,1,CCLS2akms,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_2.wcnf,1,Naps-1.02-ms,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_2.wcnf,1,QMaxSAT16UC,519.41,ok
Rounded_BTWBNSL_Abalone_TWBound_2.wcnf,1,maxhs-b,151.88,ok
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,maxino16-c10,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,CCEHC2akms,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,mscg2015b,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,Optiriss6,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,mscg2015a,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,LMHS-2016,70.68,ok
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,ahms-ls-1.70,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,Open-WBO16,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,WMaxSatz+,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,WMaxSatz09,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,maxino16-dis,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,ahms-1.70,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,WPM3-2015-co,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,QMaxSAT14,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,CCLS2akms,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,Naps-1.02-ms,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,QMaxSAT16UC,18000,timeout
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,maxhs-b,1730.77,ok
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,maxino16-c10,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,CCEHC2akms,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,mscg2015b,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,Optiriss6,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,mscg2015a,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,LMHS-2016,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,ahms-ls-1.70,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,Open-WBO16,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,WMaxSatz+,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,WMaxSatz09,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,maxino16-dis,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,ahms-1.70,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,WPM3-2015-co,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,QMaxSAT14,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,CCLS2akms,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,Naps-1.02-ms,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,QMaxSAT16UC,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,maxhs-b,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,maxino16-c10,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,CCEHC2akms,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,mscg2015b,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,Optiriss6,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,mscg2015a,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,LMHS-2016,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,ahms-ls-1.70,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,Open-WBO16,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,WMaxSatz+,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,WMaxSatz09,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,maxino16-dis,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,ahms-1.70,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,WPM3-2015-co,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,QMaxSAT14,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,CCLS2akms,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,Naps-1.02-ms,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,QMaxSAT16UC,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,maxhs-b,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,maxino16-c10,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,CCEHC2akms,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,mscg2015b,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,Optiriss6,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,mscg2015a,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,LMHS-2016,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,ahms-ls-1.70,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,Open-WBO16,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,WMaxSatz+,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,WMaxSatz09,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,maxino16-dis,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,ahms-1.70,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,WPM3-2015-co,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,QMaxSAT14,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,CCLS2akms,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,Naps-1.02-ms,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,QMaxSAT16UC,18000,timeout
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,maxhs-b,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,maxino16-c10,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,CCEHC2akms,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,mscg2015b,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,Optiriss6,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,mscg2015a,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,LMHS-2016,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,ahms-ls-1.70,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,Open-WBO16,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,WMaxSatz+,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,WMaxSatz09,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,maxino16-dis,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,ahms-1.70,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,WPM3-2015-co,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,QMaxSAT14,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,CCLS2akms,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,Naps-1.02-ms,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,QMaxSAT16UC,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,maxhs-b,150.40,ok
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,maxino16-c10,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,CCEHC2akms,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,mscg2015b,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,Optiriss6,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,mscg2015a,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,LMHS-2016,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,ahms-ls-1.70,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,Open-WBO16,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,WMaxSatz+,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,WMaxSatz09,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,maxino16-dis,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,ahms-1.70,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,WPM3-2015-co,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,QMaxSAT14,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,CCLS2akms,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,Naps-1.02-ms,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,QMaxSAT16UC,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,maxhs-b,115.16,ok
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,maxino16-c10,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,CCEHC2akms,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,mscg2015b,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,Optiriss6,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,mscg2015a,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,LMHS-2016,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,ahms-ls-1.70,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,Open-WBO16,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,WMaxSatz+,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,WMaxSatz09,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,maxino16-dis,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,ahms-1.70,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,WPM3-2015-co,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,QMaxSAT14,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,CCLS2akms,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,Naps-1.02-ms,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,QMaxSAT16UC,18000,timeout
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,maxhs-b,101.08,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,maxino16-c10,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,CCEHC2akms,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,mscg2015b,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,Optiriss6,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,mscg2015a,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,LMHS-2016,619.76,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,ahms-ls-1.70,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,Open-WBO16,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,WMaxSatz+,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,WMaxSatz09,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,maxino16-dis,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,ahms-1.70,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,WPM3-2015-co,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,QMaxSAT14,214.43,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,CCLS2akms,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,Naps-1.02-ms,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,QMaxSAT16UC,202.46,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,maxhs-b,357.11,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,maxino16-c10,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,CCEHC2akms,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,mscg2015b,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,Optiriss6,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,mscg2015a,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,LMHS-2016,405.92,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,ahms-ls-1.70,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,Open-WBO16,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,WMaxSatz+,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,WMaxSatz09,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,maxino16-dis,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,ahms-1.70,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,WPM3-2015-co,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,QMaxSAT14,261.67,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,CCLS2akms,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,Naps-1.02-ms,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,QMaxSAT16UC,259.33,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,maxhs-b,485.22,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,maxino16-c10,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,CCEHC2akms,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,mscg2015b,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,Optiriss6,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,mscg2015a,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,LMHS-2016,526.70,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,ahms-ls-1.70,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,Open-WBO16,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,WMaxSatz+,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,WMaxSatz09,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,maxino16-dis,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,ahms-1.70,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,WPM3-2015-co,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,QMaxSAT14,253.69,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,CCLS2akms,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,Naps-1.02-ms,18000,timeout
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,QMaxSAT16UC,264.03,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,maxhs-b,426.20,ok
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,maxino16-c10,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,CCEHC2akms,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,mscg2015b,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,Optiriss6,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,mscg2015a,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,LMHS-2016,392.91,ok
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,ahms-ls-1.70,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,Open-WBO16,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,WMaxSatz+,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,WMaxSatz09,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,maxino16-dis,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,ahms-1.70,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,WPM3-2015-co,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,QMaxSAT14,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,CCLS2akms,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,Naps-1.02-ms,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,QMaxSAT16UC,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,maxhs-b,373.10,ok
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,maxino16-c10,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,CCEHC2akms,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,mscg2015b,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,Optiriss6,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,mscg2015a,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,LMHS-2016,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,ahms-ls-1.70,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,Open-WBO16,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,WMaxSatz+,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,WMaxSatz09,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,maxino16-dis,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,ahms-1.70,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,WPM3-2015-co,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,QMaxSAT14,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,CCLS2akms,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,Naps-1.02-ms,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,QMaxSAT16UC,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,maxhs-b,399.95,ok
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,maxino16-c10,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,CCEHC2akms,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,mscg2015b,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,Optiriss6,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,mscg2015a,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,LMHS-2016,822.96,ok
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,ahms-ls-1.70,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,Open-WBO16,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,WMaxSatz+,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,WMaxSatz09,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,maxino16-dis,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,ahms-1.70,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,WPM3-2015-co,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,QMaxSAT14,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,CCLS2akms,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,Naps-1.02-ms,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,QMaxSAT16UC,18000,timeout
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,maxhs-b,405.42,ok
Rounded_BTWBNSL_Housing_TWBound_2.wcnf,1,maxino16-c10,18000,timeout
