@RELATION FEATURE_RUNSTATUS_MAXSAT-WPMS-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE base {ok,timeout,memout,presolved,crash,unknown,other}

@DATA
Rounded_CorrelationClustering_Orl_BINARY_N300_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_BINARY_N400.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_UNARY_N190.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_UNARY_N270.wcnf,1,ok
Rounded_CorrelationClustering_Vowel_BINARY_N720_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_BINARY_N200.wcnf,1,ok
Rounded_CorrelationClustering_Ionosphere_BINARY_N280_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_TRANSITIVE_N160.wcnf,1,ok
Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_BINARY_N380.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_TRANSITIVE_N200.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_UNARY_N240.wcnf,1,ok
Rounded_CorrelationClustering_Vowel_BINARY_N740_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_BINARY_N340.wcnf,1,ok
Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_BINARY_N360.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_BINARY_N320.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_UNARY_N170.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_BINARY_N260.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_TRANSITIVE_N180.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_TRANSITIVE_N150.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_BINARY_N220.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_TRANSITIVE_N260.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_BINARY_N200.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_TRANSITIVE_N100.wcnf,1,ok
Rounded_CorrelationClustering_Ionosphere_BINARY_N240_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Ionosphere_BINARY_N200_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_UNARY_N290.wcnf,1,ok
Rounded_CorrelationClustering_Ecoli_BINARY_N260_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_BINARY_N200.wcnf,1,ok
Rounded_CorrelationClustering_Ecoli_BINARY_N220_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_UNARY_N170.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_BINARY_N280.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_TRANSITIVE_N120.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_BINARY_N380.wcnf,1,ok
Rounded_CorrelationClustering_Ecoli_BINARY_N300_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_TRANSITIVE_N210.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_UNARY_N160.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_BINARY_N260.wcnf,1,ok
Rounded_CorrelationClustering_Orl_BINARY_N260_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Orl_BINARY_N200_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_TRANSITIVE_N230.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_TRANSITIVE_N240.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_UNARY_N260.wcnf,1,ok
Rounded_CorrelationClustering_Vowel_BINARY_N760_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Ecoli_BINARY_N200_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_UNARY_N220.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_TRANSITIVE_N190.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_BINARY_N380.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_TRANSITIVE_N240.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_TRANSITIVE_N250.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_BINARY_N280.wcnf,1,ok
Rounded_CorrelationClustering_Ionosphere_BINARY_N220_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_BINARY_N220.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_UNARY_N200.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_UNARY_N180.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_BINARY_N260.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_BINARY_N240.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_BINARY_N380.wcnf,1,ok
Rounded_CorrelationClustering_Orl_BINARY_N340_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_BINARY_N240.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_BINARY_N400.wcnf,1,ok
Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_BINARY_N400.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_BINARY_N300.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_UNARY_N210.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_BINARY_N340.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_BINARY_N340.wcnf,1,ok
Rounded_CorrelationClustering_Vowel_BINARY_N780_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_TRANSITIVE_N300.wcnf,1,ok
Rounded_CorrelationClustering_Orl_BINARY_N220_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_UNARY_N120.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_UNARY_N300.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_BINARY_N360.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_BINARY_N300.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_UNARY_N150.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_UNARY_N250.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_UNARY_N240.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_BINARY_N240.wcnf,1,ok
Rounded_CorrelationClustering_Ecoli_BINARY_N280_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_BINARY_N200.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_TRANSITIVE_N200.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_TRANSITIVE_N140.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_TRANSITIVE_N260.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_TRANSITIVE_N270.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_UNARY_N220.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_TRANSITIVE_N250.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_TRANSITIVE_N170.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_TRANSITIVE_N170.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_UNARY_N250.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_BINARY_N280.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_BINARY_N320.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_BINARY_N320.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_TRANSITIVE_N150.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_BINARY_N260.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_BINARY_N400.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_UNARY_N280.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_TRANSITIVE_N190.wcnf,1,ok
Rounded_CorrelationClustering_Orl_BINARY_N280_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_TRANSITIVE_N220.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_BINARY_N320.wcnf,1,ok
Rounded_CorrelationClustering_Orl_BINARY_N320_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_BINARY_N360.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_TRANSITIVE_N220.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_UNARY_N230.wcnf,1,ok
Rounded_CorrelationClustering_Ionosphere_BINARY_N300_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_UNARY_N140.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_BINARY_N300.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_BINARY_N360.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_UNARY_N190.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_BINARY_N280.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_TRANSITIVE_N230.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_UNARY_N230.wcnf,1,ok
Rounded_CorrelationClustering_BreastCancer_BINARY_N500_D0.200.wcnf,1,ok
Rounded_CorrelationClustering_Protein1_TRANSITIVE_N210.wcnf,1,ok
Rounded_CorrelationClustering_Protein3_BINARY_N220.wcnf,1,ok
Rounded_CorrelationClustering_Protein4_UNARY_N150.wcnf,1,ok
Rounded_CorrelationClustering_Protein2_BINARY_N240.wcnf,1,ok
mancoosi-test-i4000d0u98-76.wcnf,1,ok
mancoosi-test-i2000d0u98-44.wcnf,1,ok
mancoosi-test-i3000d0u98-54.wcnf,1,ok
mancoosi-test-i4000d0u98-85.wcnf,1,ok
mancoosi-test-i3000d0u98-73.wcnf,1,ok
mancoosi-test-i1000d0u98-11.wcnf,1,ok
mancoosi-test-i3000d0u98-68.wcnf,1,ok
mancoosi-test-i4000d0u98-91.wcnf,1,ok
mancoosi-test-i1000d0u98-19.wcnf,1,ok
mancoosi-test-i4000d0u98-82.wcnf,1,ok
mancoosi-test-i3000d0u98-57.wcnf,1,ok
mancoosi-test-i1000d0u98-3.wcnf,1,ok
mancoosi-test-i4000d0u98-90.wcnf,1,ok
mancoosi-test-i4000d0u98-79.wcnf,1,ok
mancoosi-test-i2000d0u98-39.wcnf,1,ok
mancoosi-test-i1000d0u98-4.wcnf,1,ok
mancoosi-test-i3000d0u98-53.wcnf,1,ok
mancoosi-test-i1000d0u98-16.wcnf,1,ok
mancoosi-test-i4000d0u98-87.wcnf,1,ok
mancoosi-test-i4000d0u98-80.wcnf,1,ok
mancoosi-test-i3000d0u98-74.wcnf,1,ok
mancoosi-test-i1000d0u98-2.wcnf,1,ok
mancoosi-test-i3000d0u98-59.wcnf,1,ok
mancoosi-test-i2000d0u98-48.wcnf,1,ok
mancoosi-test-i3000d0u98-71.wcnf,1,ok
mancoosi-test-i4000d0u98-84.wcnf,1,ok
mancoosi-test-i1000d0u98-7.wcnf,1,ok
mancoosi-test-i3000d0u98-60.wcnf,1,ok
mancoosi-test-i4000d0u98-86.wcnf,1,ok
mancoosi-test-i1000d0u98-1.wcnf,1,ok
mancoosi-test-i3000d0u98-56.wcnf,1,ok
mancoosi-test-i1000d0u98-0.wcnf,1,ok
mancoosi-test-i4000d0u98-89.wcnf,1,ok
mancoosi-test-i3000d0u98-62.wcnf,1,ok
mancoosi-test-i1000d0u98-12.wcnf,1,ok
mancoosi-test-i4000d0u98-83.wcnf,1,ok
mancoosi-test-i2000d0u98-29.wcnf,1,ok
mancoosi-test-i2000d0u98-27.wcnf,1,ok
mancoosi-test-i2000d0u98-43.wcnf,1,ok
mancoosi-test-i4000d0u98-78.wcnf,1,ok
mancoosi-test-i1000d0u98-20.wcnf,1,ok
mancoosi-test-i2000d0u98-34.wcnf,1,ok
mancoosi-test-i3000d0u98-61.wcnf,1,ok
mancoosi-test-i2000d0u98-35.wcnf,1,ok
mancoosi-test-i1000d0u98-24.wcnf,1,ok
mancoosi-test-i4000d0u98-98.wcnf,1,ok
mancoosi-test-i1000d0u98-13.wcnf,1,ok
mancoosi-test-i4000d0u98-95.wcnf,1,ok
mancoosi-test-i2000d0u98-47.wcnf,1,ok
mancoosi-test-i4000d0u98-99.wcnf,1,ok
mancoosi-test-i3000d0u98-63.wcnf,1,ok
mancoosi-test-i1000d0u98-15.wcnf,1,ok
mancoosi-test-i1000d0u98-9.wcnf,1,ok
mancoosi-test-i2000d0u98-45.wcnf,1,ok
mancoosi-test-i3000d0u98-65.wcnf,1,ok
mancoosi-test-i3000d0u98-67.wcnf,1,ok
mancoosi-test-i4000d0u98-81.wcnf,1,ok
mancoosi-test-i2000d0u98-26.wcnf,1,ok
mancoosi-test-i1000d0u98-5.wcnf,1,ok
mancoosi-test-i3000d0u98-70.wcnf,1,ok
mancoosi-test-i3000d0u98-50.wcnf,1,ok
mancoosi-test-i2000d0u98-49.wcnf,1,ok
mancoosi-test-i1000d0u98-21.wcnf,1,ok
mancoosi-test-i3000d0u98-52.wcnf,1,ok
mancoosi-test-i2000d0u98-46.wcnf,1,ok
mancoosi-test-i2000d0u98-32.wcnf,1,ok
mancoosi-test-i2000d0u98-40.wcnf,1,ok
mancoosi-test-i4000d0u98-77.wcnf,1,ok
mancoosi-test-i3000d0u98-55.wcnf,1,ok
mancoosi-test-i4000d0u98-94.wcnf,1,ok
mancoosi-test-i2000d0u98-42.wcnf,1,ok
mancoosi-test-i2000d0u98-33.wcnf,1,ok
mancoosi-test-i1000d0u98-22.wcnf,1,ok
mancoosi-test-i3000d0u98-58.wcnf,1,ok
mancoosi-test-i1000d0u98-23.wcnf,1,ok
mancoosi-test-i1000d0u98-10.wcnf,1,ok
mancoosi-test-i2000d0u98-25.wcnf,1,ok
mancoosi-test-i3000d0u98-64.wcnf,1,ok
mancoosi-test-i3000d0u98-66.wcnf,1,ok
mancoosi-test-i3000d0u98-69.wcnf,1,ok
mancoosi-test-i1000d0u98-6.wcnf,1,ok
mancoosi-test-i1000d0u98-8.wcnf,1,ok
mancoosi-test-i4000d0u98-92.wcnf,1,ok
mancoosi-test-i4000d0u98-96.wcnf,1,ok
mancoosi-test-i2000d0u98-30.wcnf,1,ok
mancoosi-test-i2000d0u98-36.wcnf,1,ok
mancoosi-test-i4000d0u98-75.wcnf,1,ok
mancoosi-test-i4000d0u98-93.wcnf,1,ok
mancoosi-test-i1000d0u98-18.wcnf,1,ok
mancoosi-test-i3000d0u98-72.wcnf,1,ok
mancoosi-test-i4000d0u98-97.wcnf,1,ok
mancoosi-test-i2000d0u98-38.wcnf,1,ok
mancoosi-test-i2000d0u98-28.wcnf,1,ok
mancoosi-test-i2000d0u98-41.wcnf,1,ok
mancoosi-test-i1000d0u98-14.wcnf,1,ok
mancoosi-test-i3000d0u98-51.wcnf,1,ok
mancoosi-test-i2000d0u98-37.wcnf,1,ok
mancoosi-test-i1000d0u98-17.wcnf,1,ok
mancoosi-test-i2000d0u98-31.wcnf,1,ok
mancoosi-test-i4000d0u98-88.wcnf,1,ok
WCNF_storage_p06.wcnf,1,ok
WCNF_pathways_p02.wcnf,1,ok
WCNF_pathways_p18.wcnf,1,ok
WCNF_pathways_p04.wcnf,1,ok
WCNF_trucks_p01.wcnf,1,ok
WCNF_pathways_p14.wcnf,1,ok
WCNF_pathways_p11.wcnf,1,ok
WCNF_pathways_p20.wcnf,1,ok
WCNF_storage_p04.wcnf,1,ok
WCNF_storage_p05.wcnf,1,ok
WCNF_storage_p07.wcnf,1,ok
WCNF_pathways_p12.wcnf,1,ok
WCNF_pathways_p07.wcnf,1,ok
WCNF_pathways_p08.wcnf,1,ok
WCNF_trucks_p02.wcnf,1,ok
WCNF_storage_p01.wcnf,1,ok
WCNF_trucks_p04.wcnf,1,ok
WCNF_pathways_p17.wcnf,1,ok
WCNF_storage_p02.wcnf,1,ok
WCNF_pathways_p09.wcnf,1,ok
WCNF_trucks_p05.wcnf,1,ok
WCNF_trucks_p03.wcnf,1,ok
WCNF_pathways_p05.wcnf,1,ok
WCNF_storage_p03.wcnf,1,ok
WCNF_pathways_p10.wcnf,1,ok
WCNF_pathways_p16.wcnf,1,ok
WCNF_pathways_p01.wcnf,1,ok
WCNF_pathways_p06.wcnf,1,ok
WCNF_pathways_p03.wcnf,1,ok
test4.wcnf,1,ok
comp03.wcnf,1,ok
comp19.wcnf,1,ok
test2.wcnf,1,ok
test3.wcnf,1,ok
comp04.wcnf,1,ok
comp16.wcnf,1,ok
comp14.wcnf,1,ok
test1.wcnf,1,ok
comp08.wcnf,1,ok
comp12.wcnf,1,ok
comp01.wcnf,1,ok
comp02.wcnf,1,ok
comp17.wcnf,1,ok
comp15.wcnf,1,ok
comp13.wcnf,1,ok
comp09.wcnf,1,ok
comp05.wcnf,1,ok
dds1.wcnf,1,ok
comp07.wcnf,1,ok
comp21.wcnf,1,ok
comp18.wcnf,1,ok
comp10.wcnf,1,ok
dds4.wcnf,1,ok
comp06.wcnf,1,ok
comp20.wcnf,1,ok
ItalyInstance4.xml.wcnf,1,ok
BrazilInstance5.xml.wcnf,1,ok
FinlandSecondarySchool.xml.wcnf,1,ok
BrazilInstance6.xml.wcnf,1,ok
GreeceThirdHighSchoolPatras2010.xml.wcnf,1,ok
BrazilInstance2.xml.wcnf,1,ok
ItalyInstance1.xml.wcnf,1,ok
FinlandArtificialSchool.xml.wcnf,1,ok
BrazilInstance1.xml.wcnf,1,ok
SouthAfricaLewitt2009.xml.wcnf,1,ok
FinlandCollege.xml.wcnf,1,ok
BrazilInstance4.xml.wcnf,1,ok
BrazilInstance7.xml.wcnf,1,ok
FinlandHighSchool.xml.wcnf,1,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf,1,ok
Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_alarm_100_1_3.scores_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_Water_1000_1_2.scores_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_AbaloneTWBound_4.wcnf,1,ok
Rounded_BTWBNSL_asia_1000_1_3.scores_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_Voting_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_hailfinder_1000_1_3.scores_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_Wine_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_insurance_1000_1_3.scores_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_hailfinder_100_1_3.scores_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_Voting_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_Housing_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_hailfinder_100_1_3.scores_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_Wine_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_alarm_100_1_3.scores_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_Water_1000_1_2.scores_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_hailfinder_1000_1_3.scores_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_hailfinder_10000_1_3.scores_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_insurance_1000_1_3.scores_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_Abalone_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_hailfinder_10000_1_3.scores_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_asia_1000_1_3.scores_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_hailfinder_1000_1_3.scores_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_Wine_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf,1,ok
Rounded_BTWBNSL_adult15N_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_asia_10000_1_3.scores_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,1,ok
Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_adult15N_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_asia_10000_1_3.scores_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_Water_1000_1_2.scores_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_Zoo_TWBound2.wcnf,1,ok
Rounded_BTWBNSL_Housing_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_adult15N_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_hailfinder_100_1_3.scores_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_asia_100_1_3.scores_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_insurance_100_1_3.scores_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_alarm_100_1_3.scores_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_Zoo_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_insurance_100_1_3.scores_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_Housing_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_hailfinder_10000_1_3.scores_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_asia_100_1_3.scores_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_insurance_1000_1_3.scores_TWBound_2.wcnf,1,ok
Rounded_BTWBNSL_insurance_100_1_3.scores_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_asia_10000_1_3.scores_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_asia_100_1_3.scores_TWBound_4.wcnf,1,ok
Rounded_BTWBNSL_Zoo_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_asia_1000_1_3.scores_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_Abalone_TWBound_3.wcnf,1,ok
Rounded_BTWBNSL_Voting_TWBound_2.wcnf,1,ok
ped2.G.recomb5-0.10-10.wcnf,1,ok
ped2.G.recomb10-0.01-5.wcnf,1,ok
ped2.G.recomb5-0.10-8.wcnf,1,ok
ped2.G.recomb10-0.01-3.wcnf,1,ok
ped2.B.recomb1-0.01-4.wcnf,1,ok
ped2.B.recomb1-0.01-2.wcnf,1,ok
ped2.B.recomb1-0.10-10.wcnf,1,ok
ped3.D.recomb10-0.20-11.wcnf,1,ok
ped3.G.recomb10-0.20-11.wcnf,1,ok
ped2.G.recomb5-0.20-15.wcnf,1,ok
ped3.G.recomb10-0.10-9.wcnf,1,ok
ped2.G.recomb1-0.10-7.wcnf,1,ok
ped2.G.recomb5-0.01-3.wcnf,1,ok
ped3.G.recomb10-0.01-5.wcnf,1,ok
ped3.F.recomb10-0.20-11.wcnf,1,ok
ped2.G.recomb10-0.20-12.wcnf,1,ok
ped2.B.recomb1-0.20-11.wcnf,1,ok
ped2.G.recomb10-0.10-9.wcnf,1,ok
ped2.G.recomb10-0.20-14.wcnf,1,ok
ped2.G.recomb1-0.20-11.wcnf,1,ok
ped2.B.recomb1-0.10-8.wcnf,1,ok
ped3.F.recomb10-0.10-7.wcnf,1,ok
ped2.G.recomb10-0.10-6.wcnf,1,ok
ped2.G.recomb10-0.10-8.wcnf,1,ok
ped3.F.recomb10-0.20-15.wcnf,1,ok
ped2.B.recomb1-0.10-6.wcnf,1,ok
ped2.G.recomb10-0.10-7.wcnf,1,ok
ped3.F.recomb10-0.20-14.wcnf,1,ok
ped3.D.recomb10-0.20-12.wcnf,1,ok
ped3.G.recomb10-0.10-8.wcnf,1,ok
ped2.G.recomb1-0.20-15.wcnf,1,ok
ped3.G.recomb10-0.01-1.wcnf,1,ok
ped3.E.recomb10-0.20-11.wcnf,1,ok
ped3.G.recomb10-0.20-12.wcnf,1,ok
ped2.G.recomb1-0.01-4.wcnf,1,ok
ped3.G.recomb10-0.20-13.wcnf,1,ok
ped3.F.recomb10-0.10-6.wcnf,1,ok
ped3.D.recomb10-0.20-14.wcnf,1,ok
ped3.D.recomb10-0.20-13.wcnf,1,ok
ped3.E.recomb10-0.20-13.wcnf,1,ok
ped2.B.recomb1-0.01-5.wcnf,1,ok
ped3.F.recomb10-0.20-13.wcnf,1,ok
ped2.G.recomb1-0.20-14.wcnf,1,ok
ped2.B.recomb1-0.10-7.wcnf,1,ok
ped2.G.recomb10-0.20-15.wcnf,1,ok
ped2.B.recomb1-0.20-12.wcnf,1,ok
