@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars.clauses.ratio NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.mean NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.coeff.variation NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.min NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.max NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.entropy NUMERIC
@ATTRIBUTE VCG.CLAUSE.mean NUMERIC
@ATTRIBUTE VCG.CLAUSE.coeff.variation NUMERIC
@ATTRIBUTE VCG.CLAUSE.min NUMERIC
@ATTRIBUTE VCG.CLAUSE.max NUMERIC
@ATTRIBUTE VCG.CLAUSE.entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY. NUMERIC
@ATTRIBUTE TRINARY. NUMERIC
@ATTRIBUTE VCG.VAR.mean NUMERIC
@ATTRIBUTE VCG.VAR.coeff.variation NUMERIC
@ATTRIBUTE VCG.VAR.min NUMERIC
@ATTRIBUTE VCG.VAR.max NUMERIC
@ATTRIBUTE VCG.VAR.entropy NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.mean NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.stdev NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.min NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.max NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.entropy NUMERIC
@ATTRIBUTE HORNY.VAR.mean NUMERIC
@ATTRIBUTE HORNY.VAR.coeff.variation NUMERIC
@ATTRIBUTE HORNY.VAR.min NUMERIC
@ATTRIBUTE HORNY.VAR.max NUMERIC
@ATTRIBUTE HORNY.VAR.entropy NUMERIC
@ATTRIBUTE horn.clauses.fraction NUMERIC
@ATTRIBUTE VG.mean NUMERIC
@ATTRIBUTE VG.coeff.variation NUMERIC
@ATTRIBUTE VG.min NUMERIC
@ATTRIBUTE VG.max NUMERIC
@ATTRIBUTE CG.mean NUMERIC
@ATTRIBUTE CG.coeff.variation NUMERIC
@ATTRIBUTE CG.min NUMERIC
@ATTRIBUTE CG.max NUMERIC
@ATTRIBUTE CG.entropy NUMERIC
@ATTRIBUTE cluster.coeff.mean NUMERIC
@ATTRIBUTE cluster.coeff.coeff.variation NUMERIC
@ATTRIBUTE cluster.coeff.min NUMERIC
@ATTRIBUTE cluster.coeff.max NUMERIC
@ATTRIBUTE cluster.coeff.entropy NUMERIC

@DATA
sat/20180321_140833987_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714286,0.495833333,0.577268723,0.333333333,1,0.555364064,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.061167774,0.008928571,0.010714286,0.885916109,0.030681818,0.042987001,0,0.090909091,0.6393633,0.004612165,0.284312854,0.001785714,0.008928571,1.776075739,0.491964286,0.01875,0.061167774,0.017857143,0.021428571,0.014072066,0.048182367,0.013392857,0.016071429,1.078514546,0.119564959,0.044048762,0.105263158,0.125,0.770574424
sat/20180322_164223076_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714286,0.505952381,0.577190427,0.333333333,1,0.571933251,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.061167774,0.008928571,0.010714286,0.885916109,0.030681818,0.042987001,0,0.090909091,0.6393633,0.004737723,0.301307982,0.000892857,0.008928571,1.868276491,0.505357143,0.01875,0.061167774,0.017857143,0.021428571,0.014072066,0.046973595,0.013392857,0.016071429,1.063556319,0.119554209,0.043141724,0.105263158,0.125,0.743450231
sat/20180322_164224543_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714286,0.508333333,0.577039866,0.333333333,1,0.57565563,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.05976143,0.008928571,0.010714286,0.876511758,0.032386364,0.043535484,0,0.090909091,0.651230015,0.004494978,0.291386788,0.000892857,0.008035714,1.794775765,0.479464286,0.01875,0.05976143,0.017857143,0.021428571,0.014067283,0.046026562,0.013392857,0.016071429,1.047941264,0.119584078,0.042411262,0.105263158,0.125,0.7218007
sat/20180322_164226378_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714286,0.497619048,0.577323834,0.333333333,1,0.558377407,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.058805186,0.008928571,0.010714286,0.868934372,0.033522727,0.043860545,0,0.090909091,0.658287057,0.004654018,0.282841493,0,0.008035714,1.795769184,0.496428571,0.01875,0.058805186,0.017857143,0.021428571,0.014064094,0.045803023,0.013392857,0.016071429,1.044116702,0.119607306,0.042180838,0.105263158,0.125,0.725165165
sat/20180322_164226661_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714286,0.494642857,0.577214812,0.333333333,1,0.553333563,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.063887656,0.008928571,0.010714286,0.897945725,0.027272727,0.041659779,0,0.090909091,0.610864302,0.004804687,0.279033436,0.000892857,0.009821429,1.806863625,0.5125,0.01875,0.063887656,0.017857143,0.021428571,0.014081633,0.047610388,0.013392857,0.016071429,1.073375173,0.119484641,0.043828106,0.105263158,0.125,0.730973759
sat/20180322_164238439_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714286,0.495833333,0.577268723,0.333333333,1,0.555364064,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.061629424,0.008928571,0.010714286,0.888541462,0.030113636,0.042787524,0,0.090909091,0.635060336,0.004654018,0.258181071,0.000892857,0.008035714,1.7096629,0.496428571,0.01875,0.061629424,0.017857143,0.021428571,0.014073661,0.047763143,0.013392857,0.016071429,1.07429764,0.119548527,0.043745168,0.105263158,0.125,0.760502452
sat/20180322_164241329_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714286,0.503571429,0.577292186,0.333333333,1,0.568144397,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.062542503,0.008928571,0.010714286,0.893042896,0.028977273,0.042362899,0,0.090909091,0.62592365,0.004654018,0.278745389,0.000892857,0.008928571,1.78269964,0.496428571,0.01875,0.062542503,0.017857143,0.021428571,0.014076849,0.047446159,0.013392857,0.016071429,1.071565964,0.119520423,0.043539785,0.105263158,0.125,0.74994695
sat/20180322_164241842_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714286,0.497619048,0.577323834,0.333333333,1,0.558377407,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.058805186,0.008928571,0.010714286,0.868934372,0.033522727,0.043860545,0,0.090909091,0.658287057,0.004729353,0.256087296,0.000892857,0.008035714,1.715937231,0.504464286,0.01875,0.058805186,0.017857143,0.021428571,0.014064094,0.047952407,0.013392857,0.016071429,1.073769912,0.119626694,0.043888283,0.105263158,0.125,0.760690888
sat/20180322_164245263_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714286,0.511904762,0.576725431,0.333333333,1,0.581115838,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.059285236,0.008928571,0.010714286,0.87285658,0.032954545,0.04370201,0,0.090909091,0.654843055,0.004746094,0.285522492,0.001785714,0.008035714,1.816734288,0.50625,0.01875,0.059285236,0.017857143,0.021428571,0.014065689,0.047075754,0.013392857,0.016071429,1.06268946,0.119606231,0.043244503,0.105263158,0.125,0.739408124
sat/20180326_095801070_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714286,0.49047619,0.576914739,0.333333333,1,0.546089317,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.061629424,0.008928571,0.010714286,0.888541462,0.030113636,0.042787524,0,0.090909091,0.635060336,0.004654018,0.270792148,0.001785714,0.008035714,1.756275017,0.496428571,0.01875,0.061629424,0.017857143,0.021428571,0.014073661,0.047913384,0.013392857,0.016071429,1.076418208,0.119549986,0.04387821,0.105263158,0.125,0.761076033
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714286,0.506547619,0.577157309,0.333333333,1,0.572870054,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.059285236,0.008928571,0.010714286,0.87285658,0.032954545,0.04370201,0,0.090909091,0.654843055,0.004645647,0.281767469,0.000892857,0.008928571,1.775575129,0.495535714,0.01875,0.059285236,0.017857143,0.021428571,0.014065689,0.046999268,0.013392857,0.016071429,1.061424761,0.119605616,0.043197629,0.105263158,0.125,0.735961885
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714286,0.489880952,0.576857376,0.333333333,1,0.545036815,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.062542503,0.008928571,0.010714286,0.893042896,0.028977273,0.042362899,0,0.090909091,0.62592365,0.004779576,0.275321606,0.001785714,0.008928571,1.796972512,0.509821429,0.01875,0.062542503,0.017857143,0.021428571,0.014076849,0.048642385,0.013392857,0.016071429,1.087003718,0.119531864,0.044558988,0.105263158,0.125,0.760180957
sat/20180326_095805836_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714286,0.491666667,0.577018459,0.333333333,1,0.548181056,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.06023386,0.008928571,0.010714286,0.879904293,0.031818182,0.043360873,0,0.090909091,0.647446639,0.004679129,0.296087669,0.001785714,0.008928571,1.845521713,0.499107143,0.01875,0.06023386,0.017857143,0.021428571,0.014068878,0.048419275,0.013392857,0.016071429,1.078989104,0.119592333,0.044183606,0.105263158,0.125,0.779954019
sat/5or7mod8.rules.7-7.cnf.bz2,1,131369,855596,115628,834764,0.136134846,0.024955556,0.138515796,0.290054124,0.866469594,0,1,0.917235758,2.3033e-05,0.200955544,1.7297e-05,7.7836e-05,0.7356322,0,0.359018836,0.985400664,2.3033e-05,3.337315061,7.188e-06,0.001305758,2.228919446,0.145814955,0.125908997,0,0.8,2.354660799,1.4537e-05,3.296503391,3.594e-06,0.000795434,1.958348501,0.679950261,2.4577e-05,3.455201005,5.99e-06,0.001580087,-1,0,-1,0,-512,-1,0,-1,0,0
sat/6-3-8.cnf.bz2,1,5903,91638,4554,87707,0.296223101,0.044819684,0.05192288,0.379658001,0.601504772,0,1,0.583224839,0.00063013,0.257489174,0.000439174,0.00307422,0.492851322,0,0.170225866,0.995359549,0.00063013,1.225099147,1.1402e-05,0.005256137,2.724573407,0.16311082,0.18008348,0,1,2.222959596,0.000600432,1.273451642,0,0.005221932,2.430192341,0.967984311,0.000740548,1.670266997,6.841e-05,0.007741685,-1,0,-1,0,-512,-1,0,-1,0,0
sat/6-4-6.cnf.bz2,1,15320,248329,11572,239607,0.32388524,0.036401274,0.048295751,0.362655708,0.571147329,0,1,0.533663499,0.000248769,0.258584901,0.000172831,0.001641894,0.444606743,0,0.15055904,0.997608584,0.000248769,1.788404842,4.174e-06,0.004194368,2.572723596,0.122352041,0.164814209,0,1,1.926557544,0.000237796,1.863978458,0,0.004186021,2.297974798,0.967258886,0.000300122,2.513528019,5.0082e-05,0.006594131,-1,0,-1,0,-512,-1,0,-1,0,0
sat/6-4-7.cnf.bz2,1,18368,336893,14021,326381,0.310034948,0.032207757,0.042958996,0.365895099,0.56150918,0,1,0.517294773,0.000205609,0.24703694,0.000142643,0.00135511,0.431162592,0,0.143507128,0.997732711,0.000205609,1.737252755,3.064e-06,0.003122118,2.840073363,0.124455868,0.170966278,0,1,2.230501156,0.000197491,1.800774246,0,0.00311599,2.651695439,0.970675376,0.000253774,2.383607207,1.8383e-05,0.004889991,-1,0,-1,0,-512,-1,0,-1,0,0
sat/6-5-6.cnf.bz2,1,40490,790501,30273,769372,0.337495458,0.027462658,0.039347676,0.357884806,0.535805897,0,1,0.479907598,9.5476e-05,0.245175066,6.6065e-05,0.000792786,0.398330612,0,0.130100913,0.99874703,9.5476e-05,2.306767301,1.3e-06,0.002457849,2.496762721,0.099412083,0.158566781,0,1,1.76132049,9.199e-05,2.389237622,0,0.002455249,2.294571873,0.971504032,0.000120903,3.195438292,2.0796e-05,0.004014963,-1,0,-1,0,-512,-1,0,-1,0,0
sat/7-4-7.cnf.bz2,1,25446,519560,20173,505392,0.261388985,0.028033685,0.039915551,0.35789224,0.528451392,0,1,0.468092609,0.000143753,0.258770756,9.9142e-05,0.001140138,0.392465527,0,0.125195888,0.998355732,0.000143753,1.982240286,1.979e-06,0.002874996,2.516020885,0.115449406,0.162581894,0,1,1.852222857,0.000138439,2.053064133,0,0.002871039,2.256591532,0.972534191,0.000175751,2.769940851,2.968e-05,0.00454103,-1,0,-1,0,-512,-1,0,-1,0,0
sat/7-5-6.cnf.bz2,1,56084,1217329,43992,1189339,0.274868158,0.023534081,0.036988613,0.352200022,0.507859729,0,1,0.442749742,6.5994e-05,0.257350141,4.5463e-05,0.000659211,0.369176056,0,0.11629569,0.999021305,6.5994e-05,2.662238199,8.41e-07,0.002283621,2.628836491,0.09270088,0.150928377,0,1,1.629961445,6.3703e-05,2.753500547,0,0.00228194,2.477350589,0.972821878,8.2745e-05,3.746038832,1.4294e-05,0.003753345,-1,0,-1,0,-512,-1,0,-1,0,0
sat/8-4-10.cnf.bz2,1,50412,1490919,41781,1463334,0.206577152,0.018850789,0.028551923,0.35720001,0.482077385,0,1,0.395269558,6.9879e-05,0.240611869,4.7869e-05,0.000646227,0.333895603,0,0.099073076,0.998872438,6.9879e-05,2.044915376,6.83e-07,0.001371526,2.600177081,0.112770162,0.167901962,0,1,1.878865859,6.7998e-05,2.096697494,0,0.001370159,2.413663668,0.97998338,8.8812e-05,2.761142934,4.1e-06,0.002165603,-1,0,-1,0,-512,-1,0,-1,0,0
sat/8-4-8.cnf.bz2,1,39270,968786,32212,947265,0.21911089,0.022719091,0.034005268,0.354486754,0.494153486,0,1,0.418033967,9.0488e-05,0.258926139,6.2089e-05,0.000838197,0.352280973,0,0.107165366,0.998799702,9.0488e-05,2.157612078,1.056e-06,0.002091284,2.464044428,0.110625162,0.160786456,0,1,1.654284351,8.7609e-05,2.224347076,0,0.002089173,2.218209496,0.97633925,0.000111642,3.003122779,1.9002e-05,0.003312695,-1,0,-1,0,-512,-1,0,-1,0,0
sat/8-4-9.cnf.bz2,1,44886,1216293,37068,1191591,0.21090968,0.020730267,0.031107989,0.356008823,0.488187721,0,1,0.406870112,7.8697e-05,0.249205974,5.3955e-05,0.000728391,0.343078113,0,0.103026122,0.998826779,7.8697e-05,2.10535918,8.39e-07,0.001674232,2.739666102,0.111672317,0.164426624,0,1,1.727344336,7.6398e-05,2.16386254,0,0.001672554,2.571482464,0.978260997,9.8695e-05,2.882125596,5.035e-06,0.002646881,-1,0,-1,0,-512,-1,0,-1,0,0
sat/8-5-6.cnf.bz2,1,74124,1752053,60115,1716718,0.23303668,0.02058288,0.035017399,0.348540002,0.485280889,0,1,0.41415231,4.8449e-05,0.268945265,3.327e-05,0.000565583,0.346600737,0,0.106174107,0.999206043,4.8449e-05,2.988003523,5.83e-07,0.002150033,2.461598411,0.088535081,0.145839226,0,1,1.522038942,4.6841e-05,3.086471456,0,0.002148868,2.283890173,0.973942721,6.0074e-05,4.265587011,1.0485e-05,0.003547467,-1,0,-1,0,-512,-1,0,-1,0,0
sat/9-4-10.cnf.bz2,1,64556,2032097,54611,1996968,0.182106169,0.017591168,0.027346958,0.353055359,0.460812738,0,1,0.368994416,5.361e-05,0.250109273,3.6623e-05,0.000567651,0.312486051,0,0.090358483,0.999097632,5.361e-05,2.26707882,5.01e-07,0.001303476,2.692537698,0.107849606,0.16223443,0,1,1.722683846,5.2224e-05,2.323304875,0,0.001302475,2.532228328,0.980740302,6.7543e-05,3.101539373,3.005e-06,0.002065631,-1,0,-1,0,-512,-1,0,-1,0,0
sat/9-4-9.cnf.bz2,1,57368,1660798,48265,1629729,0.188604579,0.019063906,0.029615353,0.351921644,0.465808568,0,1,0.378459831,6.062e-05,0.259055181,4.1438e-05,0.000642287,0.320245829,0,0.093683674,0.999085124,6.062e-05,2.319106127,6.14e-07,0.001588608,2.416879863,0.107063233,0.159307188,0,1,1.597231549,5.8927e-05,2.382324841,0,0.00158738,2.183368262,0.979215563,7.5289e-05,3.218686223,1.2886e-05,0.002521278,-1,0,-1,0,-512,-1,0,-1,0,0
sat/a_rphp035_05.cnf.bz2,1,367,4118,327,4062,0.122324159,0.013786312,0.080502216,0.844288528,0.351918233,0,1,0.766890065,0.014178551,0.822147694,0.006116208,0.20795107,0.955844137,0,0.146479567,0.146479567,0.014178551,0.923201063,0.001230921,0.065484983,3.948854011,0.322959306,0.331397366,0,1,3.080620724,0.009138175,1.078803864,0.001230921,0.053914328,3.773494666,0.820285574,0.039473783,0.18675766,0.001230921,0.076070901,0.026748738,0.785073235,0.001230921,0.150664697,3.842189674,0.139183394,0.594232841,0.008984726,0.418114144,2.375431873
sat/a_rphp045_05.cnf.bz2,1,472,6643,422,6557,0.118483412,0.013115754,0.064358701,0.854354125,0.331222704,0,1,0.742455402,0.011083268,0.833933106,0.004739336,0.208530806,0.906838306,0,0.117431752,0.117431752,0.011083268,0.959901513,0.000762544,0.052920543,4.198947808,0.350689947,0.344104897,0,1,3.168177295,0.007187427,1.106211886,0.000762544,0.04331249,3.995329173,0.816989477,0.031517997,0.18738548,0.000762544,0.060850999,0.021153387,0.793971129,0.000762544,0.13756291,4.036974097,0.122635585,0.706893893,0.006752559,0.421457286,2.208025576
sat/a_rphp055_04.cnf.bz2,1,467,7278,408,7171,0.144607843,0.01492121,0.05689583,0.780544654,0.443994474,0,1,0.845830437,0.010969769,0.76895278,0.004901961,0.264705882,0.961988319,0,0.090363966,0.090363966,0.010969769,0.943813056,0.000557802,0.044624181,4.385161787,0.419264032,0.372454871,0,1,3.188974741,0.006902803,0.982370391,0.000557802,0.033747037,4.119453565,0.749267885,0.027703495,0.221461691,0.000557802,0.052991215,0.021001788,0.628745483,0.000557802,0.15813694,4.239315747,0.116182506,0.993577773,0.006125446,0.473851295,2.102999283
sat/a_rphp056_05.cnf.bz2,1,588,10225,527,10109,0.115749526,0.011474923,0.052131764,0.861476572,0.316089766,0,1,0.725549641,0.008935056,0.837930782,0.003795066,0.208728653,0.868874482,0,0.095459492,0.095459492,0.008935056,0.983835533,0.000494609,0.04342665,4.448708838,0.37936506,0.356348774,0,1,3.227755889,0.0058178,1.122365903,0.000494609,0.035512909,4.221472885,0.814224948,0.025522563,0.188323951,0.000494609,0.049263033,0.017129658,0.801327884,0.000494609,0.129290731,4.222281812,0.110053707,0.820706367,0.005066813,0.426923695,2.13556402
sat/a_rphp065_04.cnf.bz2,1,552,10063,483,9966,0.142857143,0.009733093,0.04846478,0.782078113,0.439790311,0,1,0.842018749,0.009323626,0.771249427,0.004140787,0.265010352,0.946306032,0,0.077062011,0.077062011,0.009323626,0.959695542,0.000401365,0.0380293,4.535290858,0.433379676,0.383074922,0,1,3.02651475,0.005836822,0.994274926,0.000401365,0.028797913,4.262436785,0.743327313,0.023579965,0.221891619,0.000401365,0.045153522,0.018063825,0.621820112,0.000401365,0.150913105,4.390813583,0.107256835,1.093589027,0.004834947,0.477993061,1.932853739
