@RELATION ALGORITHM_RUNS_QBF-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE PAR10 NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
ev-pr-6x6-9-5-0-1-2-lg,1,hiqqer3,13.78,ok
ev-pr-6x6-9-5-0-1-2-lg,1,struqs-10,18000,timeout
ev-pr-6x6-9-5-0-1-2-lg,1,aqua-s3o,22.37,ok
ev-pr-6x6-9-5-0-1-2-lg,1,ghostq-cegar,18000,timeout
ev-pr-6x6-9-5-0-1-2-lg,1,iprover-QBF,18000,timeout
ev-pr-6x6-9-5-0-1-2-lg,1,squeezebf+struqs,18000,timeout
ev-pr-6x6-9-5-0-1-2-lg,1,AIGSolve,18000,timeout
ev-pr-6x6-9-5-0-1-2-lg,1,depqbf-v1,14.71,ok
ev-pr-6x6-9-5-0-1-2-lg,1,hiqqer1,7.87,ok
ev-pr-6x6-9-5-0-1-2-lg,1,caqe-picosat,224.65,ok
ev-pr-6x6-9-5-0-1-2-lg,1,hiqqer1ldsq,8.13,ok
ev-pr-6x6-9-5-0-1-2-lg,1,qesto,453.86,ok
ev-pr-6x6-9-5-0-1-2-lg,1,qsts,18000,timeout
ev-pr-6x6-9-5-0-1-2-lg,1,rareqs,48.15,ok
ev-pr-6x6-9-5-0-1-2-lg,1,iprover-QBF-bloqqer,18000,timeout
ev-pr-6x6-9-5-0-1-2-lg,1,xb-bid-qsts,23.21,ok
ev-pr-6x6-9-5-0-1-2-lg,1,xb-qsts,22.67,ok
ev-pr-6x6-9-5-0-1-2-lg,1,depqbf-v2,14.91,ok
ev-pr-6x6-9-5-0-1-2-lg,1,aqua-s2v,24.94,ok
query03_query25_1344,1,qestos,0.45,ok
query03_query25_1344,1,ghostq-plain,18000,timeout
query03_query25_1344,1,depqbf-v3,18000,timeout
query03_query25_1344,1,aqua-f3v,18000,timeout
query03_query25_1344,1,caqe-minisat,18000,timeout
query03_query25_1344,1,hiqqer3,18000,timeout
query03_query25_1344,1,struqs-10,18000,timeout
query03_query25_1344,1,aqua-s3o,18000,timeout
query03_query25_1344,1,ghostq-cegar,110.68,ok
query03_query25_1344,1,iprover-QBF,169.67,ok
query03_query25_1344,1,squeezebf+struqs,18000,timeout
query03_query25_1344,1,AIGSolve,18000,timeout
query03_query25_1344,1,depqbf-v1,18000,timeout
query03_query25_1344,1,hiqqer1,18000,timeout
query03_query25_1344,1,caqe-picosat,18000,timeout
query03_query25_1344,1,hiqqer1ldsq,18000,timeout
query03_query25_1344,1,qesto,18000,timeout
query03_query25_1344,1,qsts,18000,timeout
query03_query25_1344,1,rareqs,0.4,ok
query03_query25_1344,1,iprover-QBF-bloqqer,84.3,ok
query03_query25_1344,1,xb-bid-qsts,18000,timeout
query03_query25_1344,1,xb-qsts,18000,timeout
query03_query25_1344,1,depqbf-v2,18000,timeout
query03_query25_1344,1,aqua-s2v,18000,timeout
audio_ddksynth_csynth2.cpp,1,qestos,18000,timeout
audio_ddksynth_csynth2.cpp,1,ghostq-plain,18000,timeout
audio_ddksynth_csynth2.cpp,1,depqbf-v3,499.59,ok
audio_ddksynth_csynth2.cpp,1,aqua-f3v,18000,timeout
audio_ddksynth_csynth2.cpp,1,caqe-minisat,18000,timeout
audio_ddksynth_csynth2.cpp,1,hiqqer3,18000,timeout
audio_ddksynth_csynth2.cpp,1,struqs-10,18000,timeout
audio_ddksynth_csynth2.cpp,1,aqua-s3o,18000,timeout
audio_ddksynth_csynth2.cpp,1,ghostq-cegar,18000,timeout
audio_ddksynth_csynth2.cpp,1,iprover-QBF,18000,timeout
audio_ddksynth_csynth2.cpp,1,squeezebf+struqs,18000,timeout
audio_ddksynth_csynth2.cpp,1,AIGSolve,18000,timeout
audio_ddksynth_csynth2.cpp,1,depqbf-v1,18000,timeout
audio_ddksynth_csynth2.cpp,1,hiqqer1,18000,timeout
audio_ddksynth_csynth2.cpp,1,caqe-picosat,18000,timeout
audio_ddksynth_csynth2.cpp,1,hiqqer1ldsq,18000,timeout
audio_ddksynth_csynth2.cpp,1,qesto,18000,timeout
audio_ddksynth_csynth2.cpp,1,qsts,18000,timeout
audio_ddksynth_csynth2.cpp,1,rareqs,18000,timeout
audio_ddksynth_csynth2.cpp,1,iprover-QBF-bloqqer,18000,timeout
audio_ddksynth_csynth2.cpp,1,xb-bid-qsts,18000,timeout
audio_ddksynth_csynth2.cpp,1,xb-qsts,18000,timeout
audio_ddksynth_csynth2.cpp,1,depqbf-v2,18000,timeout
audio_ddksynth_csynth2.cpp,1,aqua-s2v,18000,timeout
arbiter-06-comp-error02-qbf-hardness-depth-5,1,qestos,0.12,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,ghostq-plain,0.54,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,depqbf-v3,0.22,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,aqua-f3v,0.26,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,caqe-minisat,0.71,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,hiqqer3,0.3,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,struqs-10,1.21,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,aqua-s3o,0.26,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,ghostq-cegar,0.48,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,iprover-QBF,122.38,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,squeezebf+struqs,1.27,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,AIGSolve,541.1,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,depqbf-v1,0.11,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,hiqqer1,0.16,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,caqe-picosat,1.45,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,hiqqer1ldsq,0.15,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,qesto,0.27,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,qsts,0.03,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,rareqs,6.65,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,iprover-QBF-bloqqer,533.34,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,xb-bid-qsts,0.68,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,xb-qsts,0.51,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,depqbf-v2,0.61,ok
arbiter-06-comp-error02-qbf-hardness-depth-5,1,aqua-s2v,0.26,ok
k_t4p_n-15,1,qestos,0.09,ok
k_t4p_n-15,1,ghostq-plain,2.96,ok
k_t4p_n-15,1,depqbf-v3,18000,timeout
k_t4p_n-15,1,aqua-f3v,18000,timeout
k_t4p_n-15,1,caqe-minisat,0.81,ok
k_t4p_n-15,1,hiqqer3,0.14,ok
k_t4p_n-15,1,struqs-10,18000,timeout
k_t4p_n-15,1,aqua-s3o,18000,timeout
k_t4p_n-15,1,ghostq-cegar,3.86,ok
k_t4p_n-15,1,iprover-QBF,18000,timeout
k_t4p_n-15,1,squeezebf+struqs,18000,timeout
k_t4p_n-15,1,AIGSolve,1.23,ok
k_t4p_n-15,1,depqbf-v1,18000,timeout
k_t4p_n-15,1,hiqqer1,0.14,ok
k_t4p_n-15,1,caqe-picosat,0.77,ok
k_t4p_n-15,1,hiqqer1ldsq,0.13,ok
k_t4p_n-15,1,qesto,0.09,ok
k_t4p_n-15,1,qsts,0.14,ok
k_t4p_n-15,1,rareqs,0.09,ok
k_t4p_n-15,1,iprover-QBF-bloqqer,0.8,ok
k_t4p_n-15,1,xb-bid-qsts,0.77,ok
k_t4p_n-15,1,xb-qsts,0.77,ok
k_t4p_n-15,1,depqbf-v2,1.02,ok
k_t4p_n-15,1,aqua-s2v,18000,timeout
lights3_021_0_027,1,qestos,0.15,ok
lights3_021_0_027,1,ghostq-plain,0.42,ok
lights3_021_0_027,1,depqbf-v3,0.03,ok
lights3_021_0_027,1,aqua-f3v,0.02,ok
lights3_021_0_027,1,caqe-minisat,0.96,ok
lights3_021_0_027,1,hiqqer3,0.04,ok
lights3_021_0_027,1,struqs-10,1.41,ok
lights3_021_0_027,1,aqua-s3o,0.02,ok
lights3_021_0_027,1,ghostq-cegar,0.43,ok
lights3_021_0_027,1,iprover-QBF,0.2,ok
lights3_021_0_027,1,squeezebf+struqs,1.07,ok
lights3_021_0_027,1,AIGSolve,0,ok
lights3_021_0_027,1,depqbf-v1,0.09,ok
lights3_021_0_027,1,hiqqer1,0.04,ok
lights3_021_0_027,1,caqe-picosat,1,ok
lights3_021_0_027,1,hiqqer1ldsq,0.03,ok
lights3_021_0_027,1,qesto,0.15,ok
lights3_021_0_027,1,qsts,0.08,ok
lights3_021_0_027,1,rareqs,0.14,ok
lights3_021_0_027,1,iprover-QBF-bloqqer,1.01,ok
lights3_021_0_027,1,xb-bid-qsts,0.95,ok
lights3_021_0_027,1,xb-qsts,0.95,ok
lights3_021_0_027,1,depqbf-v2,0.09,ok
lights3_021_0_027,1,aqua-s2v,0.02,ok
test5_quant_squaring4,1,qestos,18000,timeout
test5_quant_squaring4,1,ghostq-plain,18000,timeout
test5_quant_squaring4,1,depqbf-v3,13.86,ok
test5_quant_squaring4,1,aqua-f3v,5.97,ok
test5_quant_squaring4,1,caqe-minisat,52.28,ok
test5_quant_squaring4,1,hiqqer3,1.81,ok
test5_quant_squaring4,1,struqs-10,25.7,ok
test5_quant_squaring4,1,aqua-s3o,0.47,ok
test5_quant_squaring4,1,ghostq-cegar,18000,timeout
test5_quant_squaring4,1,iprover-QBF,18000,timeout
test5_quant_squaring4,1,squeezebf+struqs,25.4,ok
test5_quant_squaring4,1,AIGSolve,1.63,ok
test5_quant_squaring4,1,depqbf-v1,15.42,ok
test5_quant_squaring4,1,hiqqer1,1.18,ok
test5_quant_squaring4,1,caqe-picosat,18000,timeout
test5_quant_squaring4,1,hiqqer1ldsq,1.52,ok
test5_quant_squaring4,1,qesto,18000,timeout
test5_quant_squaring4,1,qsts,18000,timeout
test5_quant_squaring4,1,rareqs,18000,timeout
test5_quant_squaring4,1,iprover-QBF-bloqqer,18000,timeout
test5_quant_squaring4,1,xb-bid-qsts,29.54,ok
test5_quant_squaring4,1,xb-qsts,23.39,ok
test5_quant_squaring4,1,depqbf-v2,162.71,ok
test5_quant_squaring4,1,aqua-s2v,0.24,ok
k_grz_p-17,1,qestos,0.03,ok
k_grz_p-17,1,ghostq-plain,0.62,ok
k_grz_p-17,1,depqbf-v3,0.23,ok
k_grz_p-17,1,aqua-f3v,24.47,ok
k_grz_p-17,1,caqe-minisat,0.24,ok
k_grz_p-17,1,hiqqer3,0.07,ok
k_grz_p-17,1,struqs-10,18000,timeout
k_grz_p-17,1,aqua-s3o,24.58,ok
k_grz_p-17,1,ghostq-cegar,0.59,ok
k_grz_p-17,1,iprover-QBF,49.4,ok
k_grz_p-17,1,squeezebf+struqs,18000,timeout
k_grz_p-17,1,AIGSolve,0.97,ok
k_grz_p-17,1,depqbf-v1,46.81,ok
k_grz_p-17,1,hiqqer1,0.07,ok
k_grz_p-17,1,caqe-picosat,0.25,ok
k_grz_p-17,1,hiqqer1ldsq,0.06,ok
k_grz_p-17,1,qesto,0.03,ok
k_grz_p-17,1,qsts,0.03,ok
k_grz_p-17,1,rareqs,0.03,ok
k_grz_p-17,1,iprover-QBF-bloqqer,18000,timeout
k_grz_p-17,1,xb-bid-qsts,0.24,ok
k_grz_p-17,1,xb-qsts,0.25,ok
k_grz_p-17,1,depqbf-v2,0.31,ok
k_grz_p-17,1,aqua-s2v,18.83,ok
s3330_d7_s,1,qestos,18000,timeout
s3330_d7_s,1,ghostq-plain,528.55,ok
s3330_d7_s,1,depqbf-v3,18000,timeout
s3330_d7_s,1,aqua-f3v,18000,timeout
s3330_d7_s,1,caqe-minisat,18000,timeout
s3330_d7_s,1,hiqqer3,18000,timeout
s3330_d7_s,1,struqs-10,18000,timeout
s3330_d7_s,1,aqua-s3o,18000,timeout
s3330_d7_s,1,ghostq-cegar,259.64,ok
s3330_d7_s,1,iprover-QBF,18000,timeout
s3330_d7_s,1,squeezebf+struqs,18000,timeout
s3330_d7_s,1,AIGSolve,18000,timeout
s3330_d7_s,1,depqbf-v1,18000,timeout
s3330_d7_s,1,hiqqer1,18000,timeout
s3330_d7_s,1,caqe-picosat,18000,timeout
s3330_d7_s,1,hiqqer1ldsq,18000,timeout
s3330_d7_s,1,qesto,18000,timeout
s3330_d7_s,1,qsts,18000,timeout
s3330_d7_s,1,rareqs,18000,timeout
s3330_d7_s,1,iprover-QBF-bloqqer,18000,timeout
s3330_d7_s,1,xb-bid-qsts,18000,timeout
s3330_d7_s,1,xb-qsts,18000,timeout
s3330_d7_s,1,depqbf-v2,18000,timeout
s3330_d7_s,1,aqua-s2v,18000,timeout
toilet_g_06_01.2,1,qestos,0,ok
toilet_g_06_01.2,1,ghostq-plain,0.07,ok
toilet_g_06_01.2,1,depqbf-v3,0,ok
toilet_g_06_01.2,1,aqua-f3v,0,ok
toilet_g_06_01.2,1,caqe-minisat,0,ok
toilet_g_06_01.2,1,hiqqer3,0.03,ok
toilet_g_06_01.2,1,struqs-10,0,ok
toilet_g_06_01.2,1,aqua-s3o,0,ok
toilet_g_06_01.2,1,ghostq-cegar,0.07,ok
toilet_g_06_01.2,1,iprover-QBF,0.05,ok
toilet_g_06_01.2,1,squeezebf+struqs,0,ok
toilet_g_06_01.2,1,AIGSolve,0,ok
toilet_g_06_01.2,1,depqbf-v1,0.03,ok
toilet_g_06_01.2,1,hiqqer1,0.03,ok
toilet_g_06_01.2,1,caqe-picosat,0,ok
toilet_g_06_01.2,1,hiqqer1ldsq,0.02,ok
toilet_g_06_01.2,1,qesto,0,ok
toilet_g_06_01.2,1,qsts,0,ok
toilet_g_06_01.2,1,rareqs,0,ok
toilet_g_06_01.2,1,iprover-QBF-bloqqer,0.04,ok
toilet_g_06_01.2,1,xb-bid-qsts,0.01,ok
toilet_g_06_01.2,1,xb-qsts,0,ok
toilet_g_06_01.2,1,depqbf-v2,0.02,ok
toilet_g_06_01.2,1,aqua-s2v,0,ok
cache-coherence-2-fixpoint-6,1,qestos,18000,timeout
cache-coherence-2-fixpoint-6,1,ghostq-plain,18000,timeout
cache-coherence-2-fixpoint-6,1,depqbf-v3,18000,timeout
cache-coherence-2-fixpoint-6,1,aqua-f3v,18000,timeout
cache-coherence-2-fixpoint-6,1,caqe-minisat,18000,timeout
cache-coherence-2-fixpoint-6,1,hiqqer3,18000,timeout
cache-coherence-2-fixpoint-6,1,struqs-10,18000,timeout
cache-coherence-2-fixpoint-6,1,aqua-s3o,18000,timeout
cache-coherence-2-fixpoint-6,1,ghostq-cegar,18000,timeout
cache-coherence-2-fixpoint-6,1,iprover-QBF,18000,timeout
cache-coherence-2-fixpoint-6,1,squeezebf+struqs,18000,timeout
cache-coherence-2-fixpoint-6,1,AIGSolve,90.69,ok
cache-coherence-2-fixpoint-6,1,depqbf-v1,18000,timeout
cache-coherence-2-fixpoint-6,1,hiqqer1,18000,timeout
cache-coherence-2-fixpoint-6,1,caqe-picosat,18000,timeout
cache-coherence-2-fixpoint-6,1,hiqqer1ldsq,18000,timeout
cache-coherence-2-fixpoint-6,1,qesto,18000,timeout
cache-coherence-2-fixpoint-6,1,qsts,18000,timeout
cache-coherence-2-fixpoint-6,1,rareqs,18000,timeout
cache-coherence-2-fixpoint-6,1,iprover-QBF-bloqqer,18000,timeout
cache-coherence-2-fixpoint-6,1,xb-bid-qsts,18000,timeout
cache-coherence-2-fixpoint-6,1,xb-qsts,18000,timeout
cache-coherence-2-fixpoint-6,1,depqbf-v2,18000,timeout
cache-coherence-2-fixpoint-6,1,aqua-s2v,18000,timeout
k_d4_n-14,1,qestos,0.12,ok
k_d4_n-14,1,ghostq-plain,1.6,ok
k_d4_n-14,1,depqbf-v3,18000,timeout
k_d4_n-14,1,aqua-f3v,18000,timeout
k_d4_n-14,1,caqe-minisat,0.82,ok
k_d4_n-14,1,hiqqer3,0.11,ok
k_d4_n-14,1,struqs-10,18000,timeout
k_d4_n-14,1,aqua-s3o,18000,timeout
k_d4_n-14,1,ghostq-cegar,2.22,ok
k_d4_n-14,1,iprover-QBF,18000,timeout
k_d4_n-14,1,squeezebf+struqs,18000,timeout
k_d4_n-14,1,AIGSolve,1.05,ok
k_d4_n-14,1,depqbf-v1,18000,timeout
k_d4_n-14,1,hiqqer1,0.11,ok
k_d4_n-14,1,caqe-picosat,0.82,ok
k_d4_n-14,1,hiqqer1ldsq,0.1,ok
k_d4_n-14,1,qesto,0.12,ok
k_d4_n-14,1,qsts,0.08,ok
k_d4_n-14,1,rareqs,0.12,ok
k_d4_n-14,1,iprover-QBF-bloqqer,0.85,ok
k_d4_n-14,1,xb-bid-qsts,0.83,ok
k_d4_n-14,1,xb-qsts,0.83,ok
k_d4_n-14,1,depqbf-v2,0.81,ok
k_d4_n-14,1,aqua-s2v,18000,timeout
k_grz_p-16,1,qestos,0.03,ok
k_grz_p-16,1,ghostq-plain,0.61,ok
k_grz_p-16,1,depqbf-v3,0.23,ok
k_grz_p-16,1,aqua-f3v,28.91,ok
k_grz_p-16,1,caqe-minisat,0.25,ok
k_grz_p-16,1,hiqqer3,0.07,ok
k_grz_p-16,1,struqs-10,18000,timeout
k_grz_p-16,1,aqua-s3o,22.09,ok
k_grz_p-16,1,ghostq-cegar,0.64,ok
k_grz_p-16,1,iprover-QBF,77,ok
k_grz_p-16,1,squeezebf+struqs,18000,timeout
k_grz_p-16,1,AIGSolve,0.74,ok
k_grz_p-16,1,depqbf-v1,49.42,ok
k_grz_p-16,1,hiqqer1,0.07,ok
k_grz_p-16,1,caqe-picosat,0.24,ok
k_grz_p-16,1,hiqqer1ldsq,0.06,ok
k_grz_p-16,1,qesto,0.03,ok
k_grz_p-16,1,qsts,0.03,ok
k_grz_p-16,1,rareqs,0.03,ok
k_grz_p-16,1,iprover-QBF-bloqqer,18000,timeout
k_grz_p-16,1,xb-bid-qsts,0.24,ok
k_grz_p-16,1,xb-qsts,0.24,ok
k_grz_p-16,1,depqbf-v2,0.31,ok
k_grz_p-16,1,aqua-s2v,34.62,ok
stmt44_916_917,1,qestos,0.02,ok
stmt44_916_917,1,ghostq-plain,463.42,ok
stmt44_916_917,1,depqbf-v3,18000,timeout
stmt44_916_917,1,aqua-f3v,2.12,ok
stmt44_916_917,1,caqe-minisat,0.16,ok
stmt44_916_917,1,hiqqer3,0.05,ok
stmt44_916_917,1,struqs-10,18000,timeout
stmt44_916_917,1,aqua-s3o,1.55,ok
stmt44_916_917,1,ghostq-cegar,0.24,ok
stmt44_916_917,1,iprover-QBF,18000,timeout
stmt44_916_917,1,squeezebf+struqs,18000,timeout
stmt44_916_917,1,AIGSolve,0.04,ok
stmt44_916_917,1,depqbf-v1,18000,timeout
stmt44_916_917,1,hiqqer1,0.05,ok
stmt44_916_917,1,caqe-picosat,0.16,ok
stmt44_916_917,1,hiqqer1ldsq,0.04,ok
stmt44_916_917,1,qesto,0.02,ok
stmt44_916_917,1,qsts,18000,timeout
stmt44_916_917,1,rareqs,0.02,ok
stmt44_916_917,1,iprover-QBF-bloqqer,0.18,ok
stmt44_916_917,1,xb-bid-qsts,0.15,ok
stmt44_916_917,1,xb-qsts,0.16,ok
stmt44_916_917,1,depqbf-v2,0.21,ok
stmt44_916_917,1,aqua-s2v,1.94,ok
s510_d28_s,1,qestos,18000,timeout
s510_d28_s,1,ghostq-plain,75.1,ok
s510_d28_s,1,depqbf-v3,18000,timeout
s510_d28_s,1,aqua-f3v,18000,timeout
s510_d28_s,1,caqe-minisat,18000,timeout
s510_d28_s,1,hiqqer3,18000,timeout
s510_d28_s,1,struqs-10,18000,timeout
s510_d28_s,1,aqua-s3o,18000,timeout
s510_d28_s,1,ghostq-cegar,83.06,ok
s510_d28_s,1,iprover-QBF,18000,timeout
s510_d28_s,1,squeezebf+struqs,18000,timeout
s510_d28_s,1,AIGSolve,18000,timeout
s510_d28_s,1,depqbf-v1,18000,timeout
s510_d28_s,1,hiqqer1,18000,timeout
s510_d28_s,1,caqe-picosat,18000,timeout
s510_d28_s,1,hiqqer1ldsq,18000,timeout
s510_d28_s,1,qesto,18000,timeout
s510_d28_s,1,qsts,1.43,ok
s510_d28_s,1,rareqs,18000,timeout
s510_d28_s,1,iprover-QBF-bloqqer,18000,timeout
s510_d28_s,1,xb-bid-qsts,18000,timeout
s510_d28_s,1,xb-qsts,18000,timeout
s510_d28_s,1,depqbf-v2,18000,timeout
s510_d28_s,1,aqua-s2v,18000,timeout
gttt_2_1_00011020_4x4_b,1,qestos,18000,timeout
gttt_2_1_00011020_4x4_b,1,ghostq-plain,21.94,ok
gttt_2_1_00011020_4x4_b,1,depqbf-v3,75.2,ok
gttt_2_1_00011020_4x4_b,1,aqua-f3v,18000,timeout
gttt_2_1_00011020_4x4_b,1,caqe-minisat,159.77,ok
gttt_2_1_00011020_4x4_b,1,hiqqer3,68.88,ok
gttt_2_1_00011020_4x4_b,1,struqs-10,18000,timeout
gttt_2_1_00011020_4x4_b,1,aqua-s3o,18000,timeout
gttt_2_1_00011020_4x4_b,1,ghostq-cegar,18000,timeout
gttt_2_1_00011020_4x4_b,1,iprover-QBF,18000,timeout
gttt_2_1_00011020_4x4_b,1,squeezebf+struqs,18000,timeout
gttt_2_1_00011020_4x4_b,1,AIGSolve,18000,timeout
gttt_2_1_00011020_4x4_b,1,depqbf-v1,148.81,ok
gttt_2_1_00011020_4x4_b,1,hiqqer1,65.82,ok
gttt_2_1_00011020_4x4_b,1,caqe-picosat,216.73,ok
gttt_2_1_00011020_4x4_b,1,hiqqer1ldsq,59.64,ok
gttt_2_1_00011020_4x4_b,1,qesto,528.36,ok
gttt_2_1_00011020_4x4_b,1,qsts,18000,timeout
gttt_2_1_00011020_4x4_b,1,rareqs,18000,timeout
gttt_2_1_00011020_4x4_b,1,iprover-QBF-bloqqer,18000,timeout
gttt_2_1_00011020_4x4_b,1,xb-bid-qsts,41.67,ok
gttt_2_1_00011020_4x4_b,1,xb-qsts,10.46,ok
gttt_2_1_00011020_4x4_b,1,depqbf-v2,74.01,ok
gttt_2_1_00011020_4x4_b,1,aqua-s2v,18000,timeout
k_lin_p-14,1,qestos,0.03,ok
k_lin_p-14,1,ghostq-plain,0.33,ok
k_lin_p-14,1,depqbf-v3,0.22,ok
k_lin_p-14,1,aqua-f3v,0.07,ok
k_lin_p-14,1,caqe-minisat,0.26,ok
k_lin_p-14,1,hiqqer3,0.06,ok
k_lin_p-14,1,struqs-10,18000,timeout
k_lin_p-14,1,aqua-s3o,0.07,ok
k_lin_p-14,1,ghostq-cegar,3.12,ok
k_lin_p-14,1,iprover-QBF,11.34,ok
k_lin_p-14,1,squeezebf+struqs,18000,timeout
k_lin_p-14,1,AIGSolve,0.05,ok
k_lin_p-14,1,depqbf-v1,0.71,ok
k_lin_p-14,1,hiqqer1,0.06,ok
k_lin_p-14,1,caqe-picosat,0.26,ok
k_lin_p-14,1,hiqqer1ldsq,0.05,ok
k_lin_p-14,1,qesto,0.03,ok
