@RELATION FEATURE_VALUES_QBF-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE EXIST_SET NUMERIC
@ATTRIBUTE FORALL_SET NUMERIC
@ATTRIBUTE TOTAL_SET NUMERIC
@ATTRIBUTE UNARY_CLAUSES NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE FORALL_NEG_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE W_PRODUCTS NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE OCCEN_OCCN NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCFN_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE WOCCFN_WOCCN NUMERIC

@DATA
s3330_d7_s,1,39088.0,10404.0,49492.0,117305.0,300960.0,2.0,1.0,3.0,132.0,84873.0,32300.0,71022.0,85881.0,1.572106900814117,0.9935126379949704,19544.0,0.4967563189974852,0.4967563189974852,3.069667825103047,11.201845444059977,5.600922722029988,6.6474581750585955,22.403690888119954,11.201845444059977,13.50033258288989,0.49520202020202025,0.31117756512493355,0.49216987680027763,0.6090072197321452,0.19362041467304625,1.0,1.0193778684344723,0.7758564488846498,0.38185317286225895,0.5,0.49216987680027763,0.7711058462695285,1.0,0.27535058181663186,0.7321171305570947,0.48831031479407744,0.41837759890286386,0.8622647360915398,0.518337432173947,0.817639305616437,1.7658130700252779
toilet_g_06_01.2,1,30.0,3.0,33.0,90.0,252.0,2.0,1.0,3.0,12.0,30.0,48.0,52.0,51.0,1.6,1.2,15.0,0.7333333333333333,0.4666666666666667,3.4545454545454546,36.0,22.0,7.636363636363637,72.0,44.0,13.2,0.5476190476190477,0.1904761904761905,0.6666666666666666,0.6956521739130435,0.16666666666666669,1.5714285714285714,0.8260869565217391,0.6285714285714286,0.41904761904761906,0.6111111111111112,0.6666666666666667,0.7652173913043478,1.5714285714285714,0.5333333333333333,0.5666666666666667,0.5714285714285715,0.22448979591836737,1.5714285714285716,0.3225806451612903,0.5238095238095238,2.75
cache-coherence-2-fixpoint-6,1,10611.0,966.0,11577.0,34048.0,87373.0,1.0,1.0,2.0,0.0,17203.0,16845.0,21729.0,23653.0,2.1529311560150375,0.41324013157894735,10611.0,0.20662006578947367,0.20662006578947367,3.531484840632288,14.565217391304348,7.282608695652174,6.455299300336875,14.565217391304348,7.282608695652174,32.15323720667232,0.5320751261831459,0.3874080093392696,0.5382317231218369,0.8486738798425434,0.0805168644775846,1.0,0.879433844565381,0.9153437489290364,0.4926670432348772,0.5,0.5382317231218368,0.925935115157584,1.0,0.49474271616541354,0.6946957236842105,0.5348838656675545,0.45968945961582036,0.5247252910799697,0.46176827687816324,0.9883326457285476,0.9810078874319633
k_d4_n-14,1,1202.0,61.0,1263.0,4502.0,11680.0,19.0,18.0,37.0,1.0,3589.0,912.0,3113.0,2967.0,2.221679253665038,0.3727232341181697,63.26315789473684,0.18636161705908486,0.18636161705908486,4.556611243072051,27.508196721311474,13.754098360655737,118.17260490894695,537.9016393442623,268.95081967213116,518.6780366056572,0.507277397260274,0.42089041095890417,0.508498300339932,0.8583966244725738,0.07183219178082192,1.0,0.971308016877637,0.8997935803341464,0.4575435062566955,0.5,0.5084983003399319,0.9019591819541269,1.0,0.2025766326077299,0.6590404264771212,0.5093977424380879,0.45883522138044586,1.1165691016622783,0.48946612136619877,0.9352488993032053,2.191939635064217
k_grz_p-16,1,630.0,22.0,652.0,2537.0,6685.0,9.0,8.0,17.0,1.0,2074.0,462.0,1866.0,1673.0,2.307843910130075,0.32715806070161607,70.0,0.16357903035080804,0.16357903035080804,5.0107361963190185,37.72727272727273,18.863636363636363,51.36196319018405,224.9090909090909,112.45454545454545,280.1142857142857,0.5112939416604337,0.4266267763649963,0.5128949615713065,0.8785839672322996,0.06207928197456993,1.0,0.9558221181977765,0.906426375087557,0.4649015208177512,0.5,0.5128949615713065,0.9092646771991418,1.0,0.1821048482459598,0.6594402837997635,0.5217981122106555,0.4583390962519609,1.0470000090871445,0.47654461363531603,0.9584635861033376,2.0065231831740684
stmt44_916_917,1,625.0,63.0,688.0,2266.0,5677.0,1.0,1.0,2.0,1.0,1728.0,537.0,1845.0,1600.0,2.185789938217123,0.3195057369814651,625.0,0.15975286849073256,0.15975286849073256,3.744186046511628,11.492063492063492,5.746031746031746,6.962209302325581,11.492063492063492,5.746031746031746,38.7392,0.5462392108508014,0.3899947155187599,0.5529981829194427,0.8832634633989036,0.06376607363043861,1.0,0.8306997742663657,0.9604126122952265,0.5311064294521755,0.5,0.5529981829194427,0.9722964205095129,1.0,0.23698146513680493,0.706090026478376,0.5493885230479775,0.458545851364064,0.37189744508653255,0.44700181708055725,1.0176080167014614,0.6769297673407262
s510_d28_s,1,22720.0,6015.0,28735.0,71951.0,187944.0,2.0,1.0,3.0,6.0,50658.0,21287.0,39471.0,54595.0,1.5490820141485178,1.0630290058512042,11360.0,0.5315145029256021,0.5315145029256021,3.3660692535235777,12.715876974231088,6.357938487115544,7.36923612319471,25.431753948462177,12.715876974231088,14.498327464788732,0.4853573404843996,0.311161835440344,0.475309085036516,0.5807607980705985,0.20348082407525644,1.0,1.060337645253234,0.7500421232568226,0.3565018353440461,0.5,0.47530908503651603,0.7345141519612083,1.0,0.29585412294478186,0.7587802810245862,0.47984269144039027,0.42024464207894985,0.8975497910933738,0.532291068210258,0.807918364624478,1.8705084126614742
gttt_2_1_00011020_4x4_b,1,9840.0,64.0,9904.0,28397.0,103333.0,5.0,4.0,9.0,26.0,28.0,28343.0,1896.0,21598.0,3.0889530584216645,0.5499172447793781,1968.0,0.27495862238968904,0.27495862238968904,6.340670436187399,244.0,122.0,29.99313408723748,1220.0,610.0,478.17002032520327,0.3922754589530934,0.5321630069774418,0.3730975751564691,0.8073763414333293,0.07556153406946474,1.0,1.549229061305045,0.8543980826374027,0.3187738528503514,0.5,0.3730975751564691,0.8126275696702939,1.0,0.9980983906750713,0.7605732999964785,0.4136695688561058,0.5125844095566348,11.924781250185047,0.6020595077809072,0.8742244685417648,28.826827371324143
k_lin_p-14,1,723.0,11.0,734.0,4042.0,11090.0,4.0,3.0,7.0,16.0,3524.0,502.0,3204.0,2077.0,2.4280059376546266,0.31568530430479963,180.75,0.15784265215239981,0.15784265215239981,6.768392370572207,116.0,58.0,38.00817438692098,650.9090909090909,325.45454545454544,448.8990318118949,0.552028854824166,0.3904418394950406,0.5587935602200937,0.8957856909506696,0.057529305680793515,1.0,0.8114995099640641,0.8984052271930776,0.502023055423562,0.5,0.5587935602200937,0.9094145188904448,1.0,0.12419594260267194,0.5138545274616526,0.5644884323581755,0.3854004714866157,3.7291772512978296,0.4273963935463461,0.8849373934507717,6.606295253419147
z4ml.blif_0.10_0.20_0_1_inp_exact,1,63.0,2.0,65.0,193.0,476.0,3.0,2.0,5.0,0.0,128.0,65.0,147.0,140.0,2.4145077720207255,0.05181347150259067,21.0,0.025906735751295335,0.025906735751295335,3.4923076923076923,5.0,2.5,17.138461538461538,16.0,8.0,85.52380952380952,0.523109243697479,0.4663865546218488,0.5236051502145923,0.9799196787148595,0.010504201680672268,1.0,0.9116465863453815,1.0100706949446445,0.5288782179538483,0.5,0.5236051502145922,1.0110282399439026,1.0,0.33678756476683935,0.7253886010362695,0.523524379811805,0.4845411218379567,0.22241231822070145,0.4761491760624458,1.0169274172864837,0.42483660130718953
rewriting_k_50,1,103.0,1.0,104.0,306.0,6014.0,2.0,1.0,3.0,0.0,0.0,306.0,103.0,105.0,19.320261437908496,0.3333333333333333,51.5,0.16666666666666666,0.16666666666666666,5.355769230769231,102.0,51.0,10.673076923076923,204.0,102.0,775.3980582524272,0.9073827735284336,0.084137013634852,0.9144113667117728,0.9906542056074767,0.008480212836714332,1.0,0.10207073483599047,0.9925836478637224,0.9076297700188233,0.5,0.9144113667117727,1.0002722076036656,1.0,1.0,0.3431372549019608,0.9343971631205675,0.060152860979136545,0.6269503546099291,0.06030150753768844,0.9169246916819731,0.6709677419354838
query31_reachqu_1344n,1,872.0,71.0,943.0,2109.0,5687.0,1.0,1.0,2.0,1.0,1674.0,434.0,1557.0,1775.0,2.2185870080606924,0.4779516358463727,872.0,0.2598387861545756,0.21811284969179706,3.172852598091198,14.19718309859155,7.71830985915493,5.7645811240721105,14.19718309859155,7.71830985915493,23.509174311926607,0.47388781431334626,0.4297520661157025,0.47766616798461203,0.8293135435992578,0.08088623175663795,1.191304347826087,1.110204081632653,0.889743911351013,0.42500056462267877,0.5436507936507936,0.4776661679846121,0.8968379261629589,1.191304347826087,0.20578473210052156,0.8416311047889995,0.47559328574184834,0.5099354452718574,0.5893862111507556,0.5223338320153879,0.9724044933201018,1.2392652058394995
ev-pr-8x8-15-7-0-1-2-lg,1,11965.0,56.0,12021.0,106713.0,429755.0,8.0,7.0,15.0,128.0,8610.0,97975.0,41431.0,50887.0,3.759570061754425,0.2676337465913244,1495.625,0.1338168732956622,0.1338168732956622,20.013476416271526,510.0,255.0,221.121537309708,4080.0,2040.0,36072.52929377351,0.44018801410105757,0.5265837512070831,0.4359301586510301,0.9245135405158241,0.033228234691859315,1.0,1.2717565403096638,0.9379128108264368,0.40886448042440215,0.5,0.4359301586510301,0.9288405575044482,1.0,0.9181168180071781,0.4768584895935828,0.39034987024216494,0.5861792899093271,5.624446536675653,0.6157139001806822,0.9615011320380904,14.408731667276752
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-005,1,7792.0,65.0,7857.0,17312.0,39950.0,66.0,65.0,131.0,301.0,11384.0,5627.0,13069.0,9045.0,2.2205406654343807,0.08710720887245842,118.06060606060606,0.04355360443622921,0.04355360443622921,2.1652030036909764,23.2,11.6,227.59806541937127,1294.8307692307692,647.4153846153846,968.3783367556468,0.5741677096370463,0.4069586983729662,0.5770771551948389,0.9671287819339087,0.018873591989987486,1.0,0.7416514081436918,0.9702798223138266,0.5599263196038169,0.5,0.5770771551948389,0.9751964629947024,1.0,0.32503465804066545,0.5224699630314233,0.5854593486643508,0.4081620813784887,1.179183991430971,0.41284011936775383,0.9846129205022259,2.0141176225490733
ken.oop^2.C-d3,1,5419.0,206.0,5625.0,15412.0,35960.0,2.0,1.0,3.0,1.0,10274.0,5137.0,11109.0,8174.0,2.1510511289903973,0.18219569166882948,2709.5,0.09109784583441474,0.09109784583441474,2.739911111111111,13.631067961165048,6.815533980582524,7.241244444444445,27.262135922330096,13.631067961165048,30.896844436242848,0.571412680756396,0.38954393770856505,0.5774613899613898,0.9316721822075141,0.03904338153503893,1.0,0.7500486665368893,0.9569592097676346,0.5526069954087717,0.5,0.57746138996139,0.9670891354340777,1.0,0.3333117051648066,0.5303659486114716,0.5795276240812619,0.4063677623096024,0.7915058766367309,0.4155781537652319,0.9664553145059365,1.3657776501879835
Core1108_tbm_21.tex.module.000008,1,667.0,200.0,867.0,2118.0,5938.0,10.0,10.0,20.0,0.0,932.0,1186.0,1383.0,944.0,2.050519357884797,0.7530689329556185,66.7,0.4603399433427762,0.2927289896128423,2.7416378316032297,7.975,4.875,32.46251441753172,70.375,48.625,91.16941529235382,0.5996968676321994,0.2361064331424722,0.6771816716555377,0.8258916034821678,0.10441226002020884,1.5725806451612903,0.6675091266498175,0.9506986991516031,0.6437957343322276,0.6112852664576803,0.6771816716555376,1.0735352626972108,1.5725806451612903,0.5599622285174694,0.4457034938621341,0.5598561263585895,0.37443487967487055,0.2948979591836735,0.36936033687587727,0.8507101929582375,0.5267388268156424
k_dum_p-20,1,812.0,41.0,853.0,2212.0,5400.0,22.0,21.0,43.0,2.0,1594.0,616.0,1558.0,1639.0,2.2459312839059673,0.19529837251356238,36.90909090909091,0.09764918625678119,0.09764918625678119,3.225087924970692,10.536585365853659,5.2682926829268295,98.44665885111371,221.26829268292684,110.63414634146342,303.8472906403941,0.4905555555555555,0.46944444444444444,0.4897342995169082,0.9184597961494904,0.04,1.0,1.0385050962627407,0.9664532019704434,0.4733052818828681,0.5,0.4897342995169082,0.9648352292062996,1.0,0.27848101265822783,0.7409584086799277,0.487213150792003,0.5095814811269724,0.5762687731541402,0.5135367509211972,0.9937491219090834,1.1827857524317031
CHAIN12v.13,1,913.0,12.0,925.0,4582.0,10302.0,2.0,1.0,3.0,14.0,3992.0,576.0,4150.0,2054.0,2.227411610650371,0.020951549541684853,456.5,0.010475774770842427,0.010475774770842427,3.2972972972972974,8.0,4.0,9.217297297297296,16.0,8.0,110.13581599123768,0.7039409823335274,0.2913997282081149,0.705859298451891,0.9933811362382792,0.0046592894583576,1.0,0.4205736348593492,1.0037024255224956,0.7084726899337701,0.5,0.7058592984518911,1.0064376243377966,1.0,0.12570929725010913,0.4482758620689655,0.7125227594578192,0.2879762479561636,0.24951109312832964,0.2860924455304419,1.0017358153746072,0.3501798220707931
k_poly_n-6,1,454.0,38.0,492.0,1109.0,2667.0,21.0,20.0,41.0,1.0,779.0,329.0,765.0,853.0,2.146979260595131,0.25788999098286747,21.61904761904762,0.12894499549143373,0.12894499549143373,2.768292682926829,7.526315789473684,3.763157894736842,86.10365853658537,160.42105263157896,80.21052631578948,215.46696035242292,0.48931383577052867,0.45706786651668546,0.48803023939521206,0.8904214559386974,0.05361829771278591,1.0,1.0436781609195402,0.9674880948251513,0.47216344652953623,0.5,0.4880302393952121,0.9649501240569144,1.0,0.29666366095581603,0.7691614066726781,0.4865402096842616,0.5164012219790711,0.47831742254855375,0.5145336282375113,1.0057286504587317,0.9830994705637094
k_grz_n-20,1,805.0,24.0,829.0,3461.0,9197.0,9.0,8.0,17.0,2.0,2868.0,591.0,2654.0,2068.0,2.404218433978619,0.2531060387171338,89.44444444444444,0.1265530193585669,0.1265530193585669,5.215922798552473,36.5,18.25,51.0832328106152,234.16666666666666,117.08333333333333,365.81490683229816,0.5298466891377623,0.4225290855713819,0.5329888234587189,0.9101169710650523,0.047624225290855714,1.0,0.8873383952390724,0.931725508655604,0.4965992826448268,0.5,0.5329888234587189,0.9372508931837619,1.0,0.17075989598381972,0.597515169026293,0.5550044659275994,0.42785449136560133,1.0199346748629572,0.44154335808811207,0.9614804163315257,1.8377053473944625
arbiter-10-comp-error01-qbf-hardness-depth-22,1,5512.0,240.0,5752.0,24970.0,396835.0,23.0,23.0,46.0,0.0,2.0,24968.0,23782.0,35.0,15.812374849819784,0.08009611533840609,239.65217391304347,0.040448538245895074,0.039647577092511016,4.671418636995828,8.333333333333334,4.208333333333333,114.31988873435327,92.66666666666667,46.375,3044.9150943396226,0.9322892386004259,0.06516562299192359,0.9345042866007319,0.9973240711959239,0.0024947396273010194,1.02020202020202,0.07262849188436744,1.0382820430956021,0.970279019973406,0.5049999999999999,0.9345042866007319,1.0407489219011166,1.02020202020202,0.9999199038846616,0.0014016820184221065,0.9180814989224005,0.08403841891253755,0.033171340417668484,0.08075569091776745,1.0258783767653386,0.03613115007393504
Core1108_tbm_03.tex.moduleQ3.2S.000002,1,1356.0,220.0,1576.0,4358.0,12795.0,10.0,10.0,20.0,0.0,1243.0,3115.0,3623.0,1263.0,2.403625516291877,0.5323542909591555,135.6,0.3017439192290041,0.23061037173015145,2.9746192893401013,10.545454545454545,5.9772727272727275,31.221446700507613,82.04545454545455,51.47727272727273,127.76548672566372,0.6336068776865963,0.26361860101602186,0.6779952267303102,0.8760330578512397,0.07854630715123094,1.308457711442786,0.5782656963118293,0.9515032259328807,0.6451146454009851,0.5668103448275863,0.6779952267303103,1.0181623150247447,1.308457711442786,0.7147774208352455,0.2898118402937127,0.6181218471090415,0.3416819768247133,0.37388788937100925,0.34187725631768956,0.8947408335304199,0.6048773249476369
