@RELATION FEATURE_VALUES_COP-MZN-2013

@ATTRIBUTE instance_id string
@ATTRIBUTE repetition numeric
@ATTRIBUTE c_avg_deg_cons numeric
@ATTRIBUTE c_avg_dom_cons numeric
@ATTRIBUTE c_avg_domdeg_cons numeric
@ATTRIBUTE c_bounds_d numeric
@ATTRIBUTE c_bounds_r numeric
@ATTRIBUTE c_bounds_z numeric
@ATTRIBUTE c_cv_deg_cons numeric
@ATTRIBUTE c_cv_dom_cons numeric
@ATTRIBUTE c_cv_domdeg_cons numeric
@ATTRIBUTE c_domain numeric
@ATTRIBUTE c_ent_deg_cons numeric
@ATTRIBUTE c_ent_dom_cons numeric
@ATTRIBUTE c_ent_domdeg_cons numeric
@ATTRIBUTE c_logprod_deg_cons numeric
@ATTRIBUTE c_logprod_dom_cons numeric
@ATTRIBUTE c_max_deg_cons numeric
@ATTRIBUTE c_max_dom_cons numeric
@ATTRIBUTE c_max_domdeg_cons numeric
@ATTRIBUTE c_min_deg_cons numeric
@ATTRIBUTE c_min_dom_cons numeric
@ATTRIBUTE c_min_domdeg_cons numeric
@ATTRIBUTE c_num_cons numeric
@ATTRIBUTE c_priority numeric
@ATTRIBUTE c_ratio_cons numeric
@ATTRIBUTE c_sum_ari_cons numeric
@ATTRIBUTE c_sum_dom_cons numeric
@ATTRIBUTE c_sum_domdeg_cons numeric
@ATTRIBUTE d_array_cons numeric
@ATTRIBUTE d_bool_cons numeric
@ATTRIBUTE d_bool_vars numeric
@ATTRIBUTE d_float_cons numeric
@ATTRIBUTE d_float_vars numeric
@ATTRIBUTE d_int_cons numeric
@ATTRIBUTE d_int_vars numeric
@ATTRIBUTE d_ratio_array_cons numeric
@ATTRIBUTE d_ratio_bool_cons numeric
@ATTRIBUTE d_ratio_bool_vars numeric
@ATTRIBUTE d_ratio_float_cons numeric
@ATTRIBUTE d_ratio_float_vars numeric
@ATTRIBUTE d_ratio_int_cons numeric
@ATTRIBUTE d_ratio_int_vars numeric
@ATTRIBUTE d_ratio_set_cons numeric
@ATTRIBUTE d_ratio_set_vars numeric
@ATTRIBUTE d_set_cons numeric
@ATTRIBUTE d_set_vars numeric
@ATTRIBUTE gc_all_diff numeric
@ATTRIBUTE gc_all_equal numeric
@ATTRIBUTE gc_among numeric
@ATTRIBUTE gc_array_int numeric
@ATTRIBUTE gc_array_set numeric
@ATTRIBUTE gc_at_least_most numeric
@ATTRIBUTE gc_bin_packing numeric
@ATTRIBUTE gc_bool_lin numeric
@ATTRIBUTE gc_circuit numeric
@ATTRIBUTE gc_count numeric
@ATTRIBUTE gc_cumulative numeric
@ATTRIBUTE gc_decr_inc numeric
@ATTRIBUTE gc_diffn numeric
@ATTRIBUTE gc_disjoint numeric
@ATTRIBUTE gc_global_card numeric
@ATTRIBUTE gc_global_cons numeric
@ATTRIBUTE gc_inverse numeric
@ATTRIBUTE gc_link_set numeric
@ATTRIBUTE gc_max_min_int numeric
@ATTRIBUTE gc_member numeric
@ATTRIBUTE gc_nvalue numeric
@ATTRIBUTE gc_precede numeric
@ATTRIBUTE gc_range numeric
@ATTRIBUTE gc_ratio_globs numeric
@ATTRIBUTE gc_regular numeric
@ATTRIBUTE gc_schedule numeric
@ATTRIBUTE gc_set_weights numeric
@ATTRIBUTE gc_sort numeric
@ATTRIBUTE gc_table numeric
@ATTRIBUTE gr_avg_clust_cg numeric
@ATTRIBUTE gr_avg_deg_cg numeric
@ATTRIBUTE gr_avg_deg_vg numeric
@ATTRIBUTE gr_avg_diam_vg numeric
@ATTRIBUTE gr_cv_clust_cg numeric
@ATTRIBUTE gr_cv_deg_cg numeric
@ATTRIBUTE gr_cv_deg_vg numeric
@ATTRIBUTE gr_cv_diam_vg numeric
@ATTRIBUTE gr_ent_clust_cg numeric
@ATTRIBUTE gr_ent_deg_cg numeric
@ATTRIBUTE gr_ent_deg_vg numeric
@ATTRIBUTE gr_ent_diam_vg numeric
@ATTRIBUTE gr_max_clust_cg numeric
@ATTRIBUTE gr_max_deg_cg numeric
@ATTRIBUTE gr_max_deg_vg numeric
@ATTRIBUTE gr_max_diam_vg numeric
@ATTRIBUTE gr_min_clust_cg numeric
@ATTRIBUTE gr_min_deg_cg numeric
@ATTRIBUTE gr_min_deg_vg numeric
@ATTRIBUTE gr_min_diam_vg numeric
@ATTRIBUTE o_de numeric
@ATTRIBUTE o_de_di numeric
@ATTRIBUTE o_deg numeric
@ATTRIBUTE o_deg_avg numeric
@ATTRIBUTE o_deg_cons numeric
@ATTRIBUTE o_deg_std numeric
@ATTRIBUTE o_di numeric
@ATTRIBUTE o_di_de numeric
@ATTRIBUTE o_dom numeric
@ATTRIBUTE o_dom_avg numeric
@ATTRIBUTE o_dom_deg numeric
@ATTRIBUTE o_dom_std numeric
@ATTRIBUTE s_bool_search numeric
@ATTRIBUTE s_first_fail numeric
@ATTRIBUTE s_goal numeric
@ATTRIBUTE s_indomain_max numeric
@ATTRIBUTE s_indomain_min numeric
@ATTRIBUTE s_input_order numeric
@ATTRIBUTE s_int_search numeric
@ATTRIBUTE s_labeled_vars numeric
@ATTRIBUTE s_other_val numeric
@ATTRIBUTE s_other_var numeric
@ATTRIBUTE s_set_search numeric
@ATTRIBUTE v_avg_deg_vars numeric
@ATTRIBUTE v_avg_dom_vars numeric
@ATTRIBUTE v_avg_domdeg_vars numeric
@ATTRIBUTE v_cv_deg_vars numeric
@ATTRIBUTE v_cv_dom_vars numeric
@ATTRIBUTE v_cv_domdeg_vars numeric
@ATTRIBUTE v_def_vars numeric
@ATTRIBUTE v_ent_deg_vars numeric
@ATTRIBUTE v_ent_dom_vars numeric
@ATTRIBUTE v_ent_domdeg_vars numeric
@ATTRIBUTE v_intro_vars numeric
@ATTRIBUTE v_logprod_deg_vars numeric
@ATTRIBUTE v_logprod_dom_vars numeric
@ATTRIBUTE v_max_deg_vars numeric
@ATTRIBUTE v_max_dom_vars numeric
@ATTRIBUTE v_max_domdeg_vars numeric
@ATTRIBUTE v_min_deg_vars numeric
@ATTRIBUTE v_min_dom_vars numeric
@ATTRIBUTE v_min_domdeg_vars numeric
@ATTRIBUTE v_num_aliases numeric
@ATTRIBUTE v_num_consts numeric
@ATTRIBUTE v_num_vars numeric
@ATTRIBUTE v_ratio_bounded numeric
@ATTRIBUTE v_ratio_vars numeric
@ATTRIBUTE v_sum_deg_vars numeric
@ATTRIBUTE v_sum_dom_vars numeric
@ATTRIBUTE v_sum_domdeg_vars numeric
@ATTRIBUTE dy_sols numeric
@ATTRIBUTE dy_props numeric
@ATTRIBUTE dy_nodes numeric
@ATTRIBUTE dy_fails numeric
@ATTRIBUTE dy_depth numeric
@ATTRIBUTE dy_peak numeric
@ATTRIBUTE dy_ratio_props numeric
@ATTRIBUTE dy_ratio_nodes numeric
@ATTRIBUTE dy_fzn_time numeric
@ATTRIBUTE dy_static_time numeric
@ATTRIBUTE dy_tot_time numeric

@DATA
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_40_6.dzn,1,1.6500711237553343,40.01999461473924,24.253496736346282,0,0,0,2.4929791427016199,2.4929791427016208,1.3520713888118513e-07,0,0.37547457388172734,0.37547457388172734,6.3143934525555778e-16,647.08822890011663,23284.282966459919,41,994.39336619019753,24.253496736346289,1,24.253496736346285,24.253496736346282,4921,0,1.5373320837238362,10003,196938.39349913181,119351.45743956005,0,0,0,0,0,4921,3201,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33601479548745172,2.7299329404592561,27.663230240549829,76.185254607935022,1.4000789407136209,3.1565162918008496,1.010015235022282,0.97504085998607704,0.9190391385736848,1.3964465163378701,3.6208784524780775,1.7820668496173759,1,120,80,153,0,1,0,0,40,40,1,0.39421182266009858,0.000203210729526519,-2.8120262706112698,1,0.025000000000000001,20000001,1,20000001,0,0,0,2,0,0,0,0,0,0,0,0,2.53670727897532,20000001,8254191.8112308653,0.21542763795311809,9.9590219895348091e-09,0.21049655887580052,1,0.98805141851093847,-5.4210108624275222e-16,1.1460502462494557,1,4192.1264636258102,77635.443053044466,4,20000001,20000001,0,20000001,5000000.25,0,80,3201,0.024992189940643551,0.65047754521438728,8120,64020003201,26421667987.75,0,583076,46572,23264,129,5323,3836.03,0.499528,0.13,1.1,3.29
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_40_5.dzn,1,1.6496647022962811,40.010137473208516,24.253496736346282,0,0,0,2.4912355052137709,2.4912355052137718,1.3520713888118513e-07,0,0.37540049788566987,0.37540049788566987,6.3143934525555778e-16,647.12525963106168,23284.319997190865,41,994.39336619019753,24.253496736346289,1,24.253496736346285,24.253496736346282,4921,0,1.5373320837238362,10003,196889.88650565912,119351.45743956005,0,0,0,0,0,4921,3201,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33595439288413176,2.7274944117049382,27.612621055920027,76.185879412683533,1.4004067054328204,3.153260738057245,1.0097672683229049,0.97504123363314654,0.9190391385736848,1.3936992737927334,3.61757004740678,1.7838534192636579,1,118,80,153,0,1,0,0,40,40,1,0.39430894308943093,0.000203210729526519,-2.8165669947960796,1,0.025000000000000001,20000001,1,20000001,0,0,0,2,0,0,0,0,0,0,0,0,2.536082474226804,20000001,8255233.1525304597,0.2150458547691749,9.9590219895348091e-09,0.21029413752447915,1,0.98534987777727179,-5.4210108624275222e-16,1.1433487055157869,1,4191.2963886272528,77635.443053044466,4,20000001,20000001,0,20000001,5000000.25,0,80,3201,0.024992189940643551,0.65047754521438728,8118,64020003201,26425001321.25,0,461866,44640,22296,79,4296,3396.07,0.499462,0.12,1.1,3.28
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_100_2.dzn,1,1.6600442229629384,40.261877143806593,24.253496736329602,0,0,0,3.9762307573268862,3.976230757328528,1.2558959350153483e-06,0,0.18816085244059175,0.18816085244059175,1.2576745200831851e-16,2112.3763961257405,141500.6384856962,101,2449.6031703709746,24.253496736346289,1,24.253496736346285,24.253496736346282,30301,0,1.5149742512874356,61003,1219975.1393344835,734905.20460752328,0,0,0,0,0,30301,20001,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,67.666616669166544,196.2230388480576,-1,-1,1.02254025778396,0.99000345923182886,-1,-1,4.2280776011395051,1.6378430071694732,-1,-1,200,393,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,0,0,2.5149242537873104,20000001,8300585.3857807107,0.20656533118556597,-1,0.20397760389243824,1,0.99509134160544388,-1.2281842209915794e-15,1.071526081766184,1,25991.128757140697,485094.18822366209,4,20000001,20000001,0,20000001,5000000.25,0,200,20001,0.0099995000249987493,0.66007722517408662,50301,400020020001,166020008301,0,455308,4198,2023,205,37392,1146.87,0.481896,1.09,59.33,62.56
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_40_1.dzn,1,1.6496647022962811,40.010137473208516,24.253496736346282,0,0,0,2.4918349072838151,2.491834907283816,1.3520713888118513e-07,0,0.3732839791264822,0.3732839791264822,6.3143934525555778e-16,646.26028964590296,23283.455027205706,41,994.39336619019753,24.253496736346289,1,24.253496736346285,24.253496736346282,4921,0,1.5373320837238362,10003,196889.88650565912,119351.45743956005,0,0,0,0,0,4921,3201,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33610260871774028,2.7274944117049382,27.625117150890347,76.187129022180571,1.400034343086441,3.1545945293950641,1.0100918629510862,0.97504142850061026,0.91924123297323457,1.3918555817527285,3.6224367207892465,1.7861157310254823,1,119,80,153,0,1,0,0,40,40,1,0.39430894308943093,0.000203210729526519,-2.8165669947960796,1,0.025000000000000001,20000001,1,20000001,0,0,0,2,0,0,0,0,0,0,0,0,2.536082474226804,20000001,8255233.1525304597,0.2150458547691749,9.9590219895348091e-09,0.21029413752447915,1,0.98534987777727179,-5.4210108624275222e-16,1.1433487055157869,1,4191.2963886272528,77635.443053044466,4,20000001,20000001,0,20000001,5000000.25,0,80,3201,0.024992189940643551,0.65047754521438728,8118,64020003201,26425001321.25,0,309552,47575,23726,139,5196,3158.69,0.498707,0.13,1.1,3.28
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_100_1.dzn,1,1.6600442229629384,40.261877143806593,24.253496736329602,0,0,0,3.9762307573268862,3.976230757328528,1.2558959350153483e-06,0,0.18816085244059175,0.18816085244059175,1.2576745200831851e-16,2112.3763961257405,141500.6384856962,101,2449.6031703709746,24.253496736346289,1,24.253496736346285,24.253496736346282,30301,0,1.5149742512874356,61003,1219975.1393344835,734905.20460752328,0,0,0,0,0,30301,20001,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,67.666616669166544,196.2230388480576,-1,-1,1.02254025778396,0.99000345923182886,-1,-1,4.2280776011395051,1.6378430071694732,-1,-1,200,393,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,0,0,2.5149242537873104,20000001,8300585.3857807107,0.20656533118556597,-1,0.20397760389243824,1,0.99509134160544388,-1.2281842209915794e-15,1.071526081766184,1,25991.128757140697,485094.18822366209,4,20000001,20000001,0,20000001,5000000.25,0,200,20001,0.0099995000249987493,0.66007722517408662,50301,400020020001,166020008301,0,135598,5875,2826,286,50902,341.557,0.481021,1.11,59.69,62.95
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_40_4.dzn,1,1.6502743344848607,40.024923185504605,24.253496736346282,0,0,0,2.4927874026112962,2.4927874026112966,1.3520713888118513e-07,0,0.3755486498777848,0.3755486498777848,6.3143934525555778e-16,647.3512633059504,23284.546000865754,41,994.39336619019753,24.253496736346289,1,24.253496736346285,24.253496736346282,4921,0,1.5373320837238362,10003,196962.64699586816,119351.45743956005,0,0,0,0,0,4921,3201,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33601313348563555,2.7311522048364152,27.666354264292409,76.18462980318651,1.4000882322859376,3.156528207524969,1.0100177141439042,0.97504081740562132,0.9190391385736848,1.3976610696255209,3.618805997794114,1.7808107770157995,1,120,80,153,0,1,0,0,40,40,1,0.39416328038418913,0.000203210729526519,-2.8097684313868481,1,0.025000000000000001,20000001,1,20000001,0,0,0,2,0,0,0,0,0,0,0,0,2.5370196813495784,20000001,8253671.1405810686,0.21561802490491411,9.9590219895348091e-09,0.21059770526526506,1,0.98939316145787104,-5.4210108624275222e-16,1.1473919891963862,1,4192.5415011250889,77635.443053044466,4,20000001,20000001,0,20000001,5000000.25,0,80,3201,0.024992189940643551,0.65047754521438728,8121,64020003201,26420001321,0,456323,44816,22390,56,3334,4225.21,0.499598,0.13,1.12,3.29
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_10.dzn,1,1.6555869228667699,40.153772030486778,24.253496736346278,0,0,0,3.0680590458027113,3.0680590458027219,3.7350300998342655e-07,0,0.27865008050389051,0.27865008050389051,-1.1015494072452725e-15,1099.8082336555019,51613.735364953034,61,1479.4633009171232,24.253496736346289,1,24.253496736346285,24.253496736346282,10981,0,1.5249270934592418,22203,440928.57066677534,266327.64766181848,0,0,0,0,0,10981,7201,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40.999305651992778,116.20594361894182,-1,-1,1.0169960921431433,0.98334664644002523,-1,-1,3.8848055326381914,1.7066086662030824,-1,-1,120,233,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,0,0,2.5246493542563533,20000001,8279637.5014234139,0.21060954675102628,-1,0.20677865449686741,1,0.99167342439151795,5.3516219233884499e-16,1.106772281699256,1,9390.3522150539829,174649.42999842961,4,20000001,20000001,0,20000001,5000000.25,0,120,7201,0.016664352173309263,0.65576905564156274,18180,144020007201,59621669647.75,0,346088,22113,10999,228,13394,1602.26,0.4974,0.31,7.15,9.53
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_80_1.dzn,1,1.6584023455583561,40.222055875548932,24.253496736346278,0,0,0,3.5511984707749855,3.5511984707749633,4.26959979649278e-07,0,0.22383063398248979,0.22383063398248979,1.3253287356462806e-15,1591.9871369320051,91022.936718892845,81,1964.5332356440488,24.253496736346289,1,24.253496736346285,24.253496736346282,19441,0,1.5187094758222013,39203,781956.98827654682,471512.230051308,0,0,0,0,0,19441,12801,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,54.33325521443637,156.2164674634794,-1,-1,1.0204663284132072,0.98750617458492895,-1,-1,4.0764745733033267,1.6644931503302058,-1,-1,160,313,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,0,0,2.5186313569252401,20000001,8292581.7233809857,0.20813705910390456,-1,0.20502703404739261,1,0.99402148816515568,9.1246454836380053e-16,1.0855384395894172,1,16656.963004558445,310469.01172196883,4,20000001,20000001,0,20000001,5000000.25,0,160,12801,0.012499023513787986,0.65845378324160275,32241,256020012801,106153338641,0,273847,12507,6138,246,30100,863.871,0.490765,0.63,22.46,25.2
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_20_6.dzn,1,11.463733650416172,11.467767321549083,1.0001920795777577,0,0,0,0.52393519852088077,0.52440817548029117,0.0055659259523678584,0,4.3743450364590695,4.3824098502448567,-5.8980598183211441e-17,2709.6189330679322,2709.8349705697424,21,24.39231742277876,1.1615389248942267,1,1,1,841,0,0.18199523912573037,2523,9644.3923174227784,841.16153892489422,0,0,0,0,0,841,4621,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21449169109040578,12.889417360285375,28.396450984635361,-1,0.80500584030292532,0.56307245682183527,0.20566976235400469,-1,0.3709179590715565,4.421218956243874,4.145647026768243,-1,1,41,40,-1,0,2,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,0,0,2.086344946981173,2.0041116641419605,0.97547428406549519,0.13499309215438637,0.13944941751057682,0.31692946395742017,1,0.38173775406820687,0.0029466626924384703,0.0029466626924384703,1,4853.9850002884941,4624.3923174227784,3,21,21,0,2,0.66666666666666663,0,40,4621,0.0086561350357065563,5.4946492271105827,9641,9261,4507.6666666666533,0,706707,34195,16911,383,17694,860.788,0.494546,0.18,2.14,4.37
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_60_6.dzn,1,1.6556779892541662,40.155980708816287,24.253496736346278,0,0,0,3.0678994381444964,3.0678994381445071,3.7350300998342655e-07,0,0.2786832767498249,0.2786832767498249,-1.1015494072452725e-15,1100.3931961562232,51614.320327453759,61,1479.4633009171232,24.253496736346289,1,24.253496736346285,24.253496736346282,10981,0,1.5249270934592418,22203,440952.82416351169,266327.64766181848,0,0,0,0,0,10981,7201,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40.999861130398557,116.20566587973893,-1,-1,1.0169975852778153,0.98334663751741191,-1,-1,3.8837799979475656,1.7059552700745002,-1,-1,120,233,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,0,0,2.5247882238577977,20000001,8279406.0520761004,0.21069882503146597,-1,0.20682437308285304,1,0.99235234048619592,5.3516219233884499e-16,1.1074511977939341,1,9390.7672525532616,174649.42999842961,4,20000001,20000001,0,20000001,5000000.25,0,120,7201,0.016664352173309263,0.65576905564156274,18181,144020007201,59620002981,0,492156,21042,10457,181,13007,2289.1,0.496958,0.32,7.12,9.51
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_20_3.dzn,1,11.463733650416172,11.467767321549083,1.0001920795777577,0,0,0,0.52393519852088077,0.52440817548029117,0.0055659259523678584,0,4.3743450364590695,4.3824098502448567,-5.8980598183211441e-17,2709.6189330679322,2709.8349705697424,21,24.39231742277876,1.1615389248942267,1,1,1,841,0,0.18199523912573037,2523,9644.3923174227784,841.16153892489422,0,0,0,0,0,841,4621,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21449169109040578,12.889417360285375,28.396450984635361,-1,0.80500584030292532,0.56307245682183527,0.20566976235400469,-1,0.3709179590715565,4.421218956243874,4.145647026768243,-1,1,41,40,-1,0,2,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,0,0,2.086344946981173,2.0041116641419605,0.97547428406549519,0.13499309215438637,0.13944941751057682,0.31692946395742017,1,0.38173775406820687,0.0029466626924384703,0.0029466626924384703,1,4853.9850002884941,4624.3923174227784,3,21,21,0,2,0.66666666666666663,0,40,4621,0.0086561350357065563,5.4946492271105827,9641,9261,4507.6666666666533,0,785288,33603,16617,379,17117,956.502,0.494509,0.18,2.13,4.37
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_20_10.dzn,1,11.463733650416172,11.467767321549083,1.0001920795777577,0,0,0,0.52393519852088077,0.52440817548029117,0.0055659259523678584,0,4.3743450364590695,4.3824098502448567,-5.8980598183211441e-17,2709.6189330679322,2709.8349705697424,21,24.39231742277876,1.1615389248942267,1,1,1,841,0,0.18199523912573037,2523,9644.3923174227784,841.16153892489422,0,0,0,0,0,841,4621,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21449169109040578,12.889417360285375,28.396450984635361,-1,0.80500584030292532,0.56307245682183527,0.20566976235400469,-1,0.3709179590715565,4.421218956243874,4.145647026768243,-1,1,41,40,-1,0,2,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,0,0,2.086344946981173,2.0041116641419605,0.97547428406549519,0.13499309215438637,0.13944941751057682,0.31692946395742017,1,0.38173775406820687,0.0029466626924384703,0.0029466626924384703,1,4853.9850002884941,4624.3923174227784,3,21,21,0,2,0.66666666666666663,0,40,4621,0.0086561350357065563,5.4946492271105827,9641,9261,4507.6666666666533,0,585832,33217,16413,417,18719,713.559,0.494114,0.17,2.15,4.38
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_80_6.dzn,1,1.6584023455583561,40.222055875548932,24.253496736346278,0,0,0,3.5511984707749855,3.5511984707749633,4.26959979649278e-07,0,0.22383063398248979,0.22383063398248979,1.3253287356462806e-15,1591.9871369320051,91022.936718892845,81,1964.5332356440488,24.253496736346289,1,24.253496736346285,24.253496736346282,19441,0,1.5187094758222013,39203,781956.98827654682,471512.230051308,0,0,0,0,0,19441,12801,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,54.33325521443637,156.2164674634794,-1,-1,1.0204663284132072,0.98750617458492895,-1,-1,4.0764745733033267,1.6644931503302058,-1,-1,160,313,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,0,0,2.5186313569252401,20000001,8292581.7233809857,0.20813705910390456,-1,0.20502703404739261,1,0.99402148816515568,9.1246454836380053e-16,1.0855384395894172,1,16656.963004558445,310469.01172196883,4,20000001,20000001,0,20000001,5000000.25,0,160,12801,0.012499023513787986,0.65845378324160275,32241,256020012801,106153338641,0,255161,12491,6129,248,30805,804.924,0.490673,0.63,22.38,25.12
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_4.dzn,1,1.6554958564793734,40.151563352157268,24.253496736346278,0,0,0,3.0675363243246827,3.0675363243246934,3.7350300998342655e-07,0,0.27861688425795605,0.27861688425795605,-1.1015494072452725e-15,1100.1990236085342,51614.126154906073,61,1479.4633009171232,24.253496736346289,1,24.253496736346285,24.253496736346282,10981,0,1.5249270934592418,22203,440904.31717003899,266327.64766181848,0,0,0,0,0,10981,7201,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40.981252603805025,116.2062213581447,-1,-1,1.0169320337297854,0.98334671809813468,-1,-1,3.8838918254333956,1.7074862120485812,-1,-1,120,233,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,0,0,2.5245104846549089,20000001,8279868.9507707264,0.21052019594005858,-1,0.20673292697250098,1,0.99099276811404158,5.3516219233884499e-16,1.1060916254217796,1,9389.9371775547042,174649.42999842961,4,20000001,20000001,0,20000001,5000000.25,0,120,7201,0.016664352173309263,0.65576905564156274,18179,144020007201,59623336314.5,0,432468,21020,10459,165,12494,1864.09,0.497574,0.32,7.17,9.56
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_100_5.dzn,1,1.6600442229629384,40.261877143806593,24.253496736329602,0,0,0,3.9762307573268862,3.976230757328528,1.2558959350153483e-06,0,0.18816085244059175,0.18816085244059175,1.2576745200831851e-16,2112.3763961257405,141500.6384856962,101,2449.6031703709746,24.253496736346289,1,24.253496736346285,24.253496736346282,30301,0,1.5149742512874356,61003,1219975.1393344835,734905.20460752328,0,0,0,0,0,30301,20001,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,67.666616669166544,196.2230388480576,-1,-1,1.02254025778396,0.99000345923182886,-1,-1,4.2280776011395051,1.6378430071694732,-1,-1,200,393,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,0,0,2.5149242537873104,20000001,8300585.3857807107,0.20656533118556597,-1,0.20397760389243824,1,0.99509134160544388,-1.2281842209915794e-15,1.071526081766184,1,25991.128757140697,485094.18822366209,4,20000001,20000001,0,20000001,5000000.25,0,200,20001,0.0099995000249987493,0.66007722517408662,50301,400020020001,166020008301,0,163797,6461,3097,296,53143,412.587,0.479338,1.12,59.04,62.3
