@relation CV_TTP-2016

@attribute instance_id string
@attribute repetition numeric
@attribute fold numeric

@data
pr299_n2980_uncorr-similar-weights_05.ttp,1,9
rat575_n2870_uncorr_04.ttp,1,6
u1060_n5295_bounded-strongly-corr_01.ttp,1,8
dsj1000_n9990_uncorr_04.ttp,1,6
d657_n656_bounded-strongly-corr_08.ttp,1,2
dsj1000_n4995_uncorr_04.ttp,1,2
lin105_n520_bounded-strongly-corr_09.ttp,1,2
pr152_n151_uncorr_03.ttp,1,4
fnl4461_n44600_bounded-strongly-corr_02.ttp,1,2
pcb442_n441_uncorr_01.ttp,1,10
pr76_n375_uncorr-similar-weights_09.ttp,1,6
brd14051_n42150_uncorr-similar-weights_06.ttp,1,8
pr226_n675_uncorr-similar-weights_06.ttp,1,5
ts225_n224_uncorr_06.ttp,1,8
d2103_n6306_uncorr-similar-weights_06.ttp,1,3
pr439_n438_uncorr-similar-weights_03.ttp,1,1
kroE100_n495_uncorr-similar-weights_03.ttp,1,1
eil101_n500_bounded-strongly-corr_09.ttp,1,9
pr299_n2980_bounded-strongly-corr_06.ttp,1,9
kroB100_n99_uncorr_06.ttp,1,9
nrw1379_n4134_uncorr_08.ttp,1,4
pr76_n375_uncorr_02.ttp,1,4
rat99_n490_uncorr_10.ttp,1,8
pr2392_n7173_uncorr_06.ttp,1,7
u2152_n10755_uncorr_08.ttp,1,8
kroB200_n199_uncorr_09.ttp,1,1
pcb1173_n5860_uncorr-similar-weights_03.ttp,1,10
pr264_n2630_bounded-strongly-corr_05.ttp,1,7
pr439_n2190_bounded-strongly-corr_09.ttp,1,8
a280_n837_uncorr-similar-weights_04.ttp,1,5
fl1577_n15760_uncorr-similar-weights_06.ttp,1,2
eil76_n375_bounded-strongly-corr_08.ttp,1,2
rat99_n294_bounded-strongly-corr_08.ttp,1,4
p654_n3265_uncorr-similar-weights_07.ttp,1,5
u159_n1580_uncorr-similar-weights_05.ttp,1,5
d18512_n185110_bounded-strongly-corr_02.ttp,1,6
fl3795_n18970_uncorr-similar-weights_03.ttp,1,8
pr136_n405_uncorr-similar-weights_01.ttp,1,2
u1817_n5448_bounded-strongly-corr_02.ttp,1,8
rl11849_n35544_bounded-strongly-corr_05.ttp,1,4
kroE100_n495_bounded-strongly-corr_04.ttp,1,6
tsp225_n672_uncorr_05.ttp,1,4
berlin52_n510_bounded-strongly-corr_10.ttp,1,5
nrw1379_n4134_bounded-strongly-corr_09.ttp,1,7
pr226_n225_bounded-strongly-corr_10.ttp,1,3
rl5934_n29665_uncorr_09.ttp,1,3
u159_n474_bounded-strongly-corr_03.ttp,1,9
rl11849_n59240_uncorr-similar-weights_10.ttp,1,1
u724_n3615_uncorr_01.ttp,1,7
pr124_n369_bounded-strongly-corr_03.ttp,1,2
rl1889_n5664_bounded-strongly-corr_02.ttp,1,10
kroE100_n495_uncorr-similar-weights_07.ttp,1,7
dsj1000_n4995_bounded-strongly-corr_01.ttp,1,1
pcb1173_n3516_uncorr_02.ttp,1,4
rd400_n3990_bounded-strongly-corr_02.ttp,1,7
pr264_n263_uncorr_02.ttp,1,4
kroD100_n297_uncorr_08.ttp,1,8
rl1889_n18880_uncorr_08.ttp,1,2
pla7397_n22188_uncorr_07.ttp,1,2
d1655_n16540_uncorr_05.ttp,1,9
rl5915_n29570_uncorr-similar-weights_07.ttp,1,8
d657_n656_uncorr_08.ttp,1,8
pcb442_n1323_uncorr-similar-weights_04.ttp,1,10
vm1748_n5241_bounded-strongly-corr_04.ttp,1,5
vm1084_n3249_bounded-strongly-corr_04.ttp,1,1
bier127_n630_uncorr-similar-weights_06.ttp,1,3
usa13509_n40524_uncorr_05.ttp,1,3
bier127_n378_bounded-strongly-corr_01.ttp,1,2
kroA100_n99_uncorr-similar-weights_05.ttp,1,10
u724_n723_uncorr-similar-weights_10.ttp,1,9
eil101_n300_uncorr-similar-weights_09.ttp,1,3
tsp225_n224_bounded-strongly-corr_04.ttp,1,10
ch150_n447_uncorr-similar-weights_08.ttp,1,5
pr1002_n10010_bounded-strongly-corr_01.ttp,1,7
nrw1379_n1378_uncorr_10.ttp,1,4
u1817_n1816_uncorr-similar-weights_08.ttp,1,9
rat195_n582_bounded-strongly-corr_03.ttp,1,5
kroD100_n297_uncorr-similar-weights_10.ttp,1,3
pr226_n1125_uncorr-similar-weights_09.ttp,1,1
pr76_n75_bounded-strongly-corr_10.ttp,1,9
d198_n591_bounded-strongly-corr_04.ttp,1,10
pr264_n263_uncorr-similar-weights_08.ttp,1,7
d2103_n10510_uncorr_10.ttp,1,4
vm1748_n17470_uncorr_03.ttp,1,4
rl5915_n5914_bounded-strongly-corr_05.ttp,1,10
berlin52_n510_bounded-strongly-corr_09.ttp,1,5
u159_n158_bounded-strongly-corr_09.ttp,1,9
kroB150_n447_uncorr_01.ttp,1,10
fnl4461_n13380_uncorr-similar-weights_08.ttp,1,7
ts225_n672_bounded-strongly-corr_04.ttp,1,4
kroA100_n495_bounded-strongly-corr_06.ttp,1,1
fl417_n1248_uncorr-similar-weights_04.ttp,1,8
d15112_n45333_uncorr-similar-weights_07.ttp,1,10
d493_n4920_uncorr_04.ttp,1,7
pla7397_n36980_uncorr-similar-weights_01.ttp,1,7
pr299_n2980_uncorr_10.ttp,1,2
ts225_n2240_bounded-strongly-corr_05.ttp,1,9
pr299_n1490_uncorr-similar-weights_07.ttp,1,6
u1817_n18160_uncorr-similar-weights_07.ttp,1,7
tsp225_n2240_bounded-strongly-corr_09.ttp,1,8
u574_n573_uncorr-similar-weights_04.ttp,1,8
rd100_n495_bounded-strongly-corr_08.ttp,1,7
eil101_n100_uncorr-similar-weights_02.ttp,1,3
kroB100_n297_uncorr_01.ttp,1,9
rat99_n98_bounded-strongly-corr_03.ttp,1,5
pr136_n675_bounded-strongly-corr_08.ttp,1,6
fl3795_n3794_uncorr_02.ttp,1,2
pr1002_n1001_bounded-strongly-corr_10.ttp,1,10
rd100_n990_uncorr-similar-weights_04.ttp,1,7
kroB100_n99_uncorr_09.ttp,1,10
fl3795_n3794_uncorr_05.ttp,1,7
fl1400_n6995_bounded-strongly-corr_04.ttp,1,1
pr144_n715_bounded-strongly-corr_06.ttp,1,6
rat195_n194_bounded-strongly-corr_05.ttp,1,1
kroB200_n199_uncorr_04.ttp,1,1
u1817_n1816_uncorr_10.ttp,1,3
kroA150_n149_uncorr-similar-weights_08.ttp,1,10
fl417_n416_uncorr_01.ttp,1,8
kroE100_n990_uncorr-similar-weights_07.ttp,1,7
pr144_n1430_uncorr-similar-weights_07.ttp,1,5
rd100_n99_uncorr-similar-weights_06.ttp,1,4
fl1400_n1399_uncorr_05.ttp,1,10
st70_n69_bounded-strongly-corr_09.ttp,1,2
pr76_n225_uncorr_08.ttp,1,10
kroB150_n149_uncorr_08.ttp,1,9
fl1577_n7880_uncorr-similar-weights_06.ttp,1,7
kroC100_n297_uncorr-similar-weights_04.ttp,1,1
kroC100_n990_uncorr-similar-weights_06.ttp,1,1
rat783_n3910_uncorr-similar-weights_03.ttp,1,5
kroB200_n199_uncorr-similar-weights_08.ttp,1,4
u1817_n18160_bounded-strongly-corr_06.ttp,1,4
ch130_n129_uncorr_10.ttp,1,4
eil101_n300_uncorr-similar-weights_08.ttp,1,3
kroB200_n1990_uncorr-similar-weights_08.ttp,1,4
rat99_n980_uncorr_07.ttp,1,8
lin318_n3170_bounded-strongly-corr_08.ttp,1,8
rat575_n574_uncorr_01.ttp,1,10
rl5915_n59140_uncorr-similar-weights_02.ttp,1,6
pr1002_n10010_bounded-strongly-corr_04.ttp,1,2
pla7397_n22188_uncorr_04.ttp,1,10
pla7397_n7396_uncorr_01.ttp,1,1
pr2392_n23910_uncorr_04.ttp,1,7
pr76_n225_bounded-strongly-corr_02.ttp,1,8
rl5915_n29570_uncorr-similar-weights_04.ttp,1,9
pr299_n1490_uncorr_10.ttp,1,1
pr76_n225_uncorr-similar-weights_05.ttp,1,8
pla85900_n85899_uncorr-similar-weights_05.ttp,1,1
rl1889_n5664_uncorr_07.ttp,1,3
pla85900_n429495_bounded-strongly-corr_04.ttp,1,8
u1432_n7155_uncorr-similar-weights_02.ttp,1,8
a280_n279_bounded-strongly-corr_04.ttp,1,4
fl417_n1248_bounded-strongly-corr_06.ttp,1,2
rl11849_n11848_bounded-strongly-corr_03.ttp,1,1
rl5915_n5914_bounded-strongly-corr_06.ttp,1,3
rl11849_n59240_uncorr_07.ttp,1,6
pr2392_n23910_uncorr_06.ttp,1,10
pr107_n1060_uncorr_09.ttp,1,1
p654_n6530_uncorr-similar-weights_08.ttp,1,4
vm1748_n8735_bounded-strongly-corr_05.ttp,1,10
u1432_n7155_uncorr_02.ttp,1,2
u574_n573_bounded-strongly-corr_05.ttp,1,3
fl1577_n15760_bounded-strongly-corr_03.ttp,1,1
rl1323_n6610_uncorr_08.ttp,1,7
brd14051_n14050_uncorr-similar-weights_04.ttp,1,4
rat195_n194_uncorr-similar-weights_08.ttp,1,8
vm1084_n5415_uncorr_04.ttp,1,3
lin105_n312_uncorr_05.ttp,1,4
rl1323_n3966_bounded-strongly-corr_06.ttp,1,9
eil101_n500_uncorr_07.ttp,1,9
kroE100_n297_uncorr-similar-weights_09.ttp,1,5
rd400_n1197_bounded-strongly-corr_02.ttp,1,8
pla7397_n7396_uncorr-similar-weights_05.ttp,1,5
pr2392_n11955_uncorr_09.ttp,1,8
d15112_n45333_bounded-strongly-corr_01.ttp,1,6
rat575_n5740_bounded-strongly-corr_07.ttp,1,4
d1291_n1290_bounded-strongly-corr_06.ttp,1,7
kroA100_n990_uncorr-similar-weights_01.ttp,1,7
d1291_n6450_uncorr_01.ttp,1,2
d2103_n10510_uncorr_05.ttp,1,2
lin105_n1040_uncorr_02.ttp,1,2
d2103_n2102_bounded-strongly-corr_07.ttp,1,10
vm1084_n1083_bounded-strongly-corr_10.ttp,1,3
rl1323_n3966_uncorr-similar-weights_08.ttp,1,1
pr152_n151_uncorr_07.ttp,1,8
lin318_n317_bounded-strongly-corr_09.ttp,1,8
nrw1379_n13780_bounded-strongly-corr_09.ttp,1,6
rd400_n3990_bounded-strongly-corr_08.ttp,1,4
fl1400_n1399_bounded-strongly-corr_06.ttp,1,3
u724_n2169_bounded-strongly-corr_06.ttp,1,7
pr1002_n5005_uncorr_07.ttp,1,10
rat783_n3910_bounded-strongly-corr_07.ttp,1,5
fl1400_n4197_bounded-strongly-corr_06.ttp,1,3
rl1889_n1888_bounded-strongly-corr_07.ttp,1,7
d1291_n3870_uncorr_01.ttp,1,7
d2103_n10510_uncorr-similar-weights_10.ttp,1,10
p654_n3265_uncorr_05.ttp,1,7
u574_n5730_bounded-strongly-corr_04.ttp,1,7
kroA200_n597_bounded-strongly-corr_03.ttp,1,1
fnl4461_n22300_uncorr-similar-weights_07.ttp,1,1
pr2392_n2391_uncorr_01.ttp,1,8
fl1400_n4197_uncorr-similar-weights_01.ttp,1,7
d657_n656_uncorr_01.ttp,1,9
pr439_n2190_uncorr_10.ttp,1,10
u1432_n7155_uncorr_08.ttp,1,9
kroE100_n99_uncorr-similar-weights_03.ttp,1,5
rl5915_n29570_uncorr_08.ttp,1,8
pla85900_n858990_uncorr-similar-weights_07.ttp,1,4
rl11849_n11848_uncorr-similar-weights_02.ttp,1,2
u2319_n11590_bounded-strongly-corr_01.ttp,1,6
pr124_n615_bounded-strongly-corr_07.ttp,1,8
eil76_n750_uncorr-similar-weights_10.ttp,1,2
rl5934_n5933_uncorr_09.ttp,1,6
eil76_n75_bounded-strongly-corr_06.ttp,1,6
berlin52_n51_uncorr-similar-weights_09.ttp,1,10
fl1400_n6995_uncorr-similar-weights_08.ttp,1,7
rl1304_n1303_uncorr-similar-weights_03.ttp,1,9
usa13509_n40524_bounded-strongly-corr_03.ttp,1,5
rd100_n297_uncorr-similar-weights_05.ttp,1,8
brd14051_n70250_uncorr-similar-weights_01.ttp,1,2
lin318_n317_bounded-strongly-corr_03.ttp,1,2
rl1304_n3909_uncorr_07.ttp,1,2
d657_n1968_uncorr-similar-weights_06.ttp,1,1
d1655_n4962_uncorr_01.ttp,1,8
kroA150_n1490_uncorr-similar-weights_06.ttp,1,4
pr136_n675_uncorr_03.ttp,1,9
d15112_n75555_uncorr_04.ttp,1,2
pr1002_n5005_uncorr-similar-weights_06.ttp,1,2
kroB150_n447_bounded-strongly-corr_01.ttp,1,3
rat99_n980_uncorr_03.ttp,1,4
kroD100_n297_bounded-strongly-corr_10.ttp,1,7
bier127_n126_uncorr-similar-weights_03.ttp,1,1
eil101_n500_uncorr_04.ttp,1,8
rl5934_n29665_uncorr_10.ttp,1,8
usa13509_n135080_bounded-strongly-corr_04.ttp,1,1
vm1748_n8735_uncorr-similar-weights_05.ttp,1,7
a280_n837_uncorr_01.ttp,1,8
u1060_n10590_uncorr_05.ttp,1,10
pr226_n2250_uncorr_07.ttp,1,9
tsp225_n1120_bounded-strongly-corr_10.ttp,1,2
pla33810_n169045_uncorr-similar-weights_05.ttp,1,3
rat575_n1722_uncorr_05.ttp,1,7
tsp225_n672_bounded-strongly-corr_10.ttp,1,8
fl1577_n1576_uncorr-similar-weights_09.ttp,1,7
ch130_n1290_uncorr-similar-weights_03.ttp,1,2
d657_n656_uncorr-similar-weights_08.ttp,1,4
berlin52_n153_uncorr-similar-weights_01.ttp,1,3
vm1084_n5415_uncorr-similar-weights_07.ttp,1,2
pcb1173_n11720_uncorr-similar-weights_01.ttp,1,8
fnl4461_n13380_uncorr-similar-weights_02.ttp,1,7
usa13509_n67540_bounded-strongly-corr_04.ttp,1,5
kroB200_n995_uncorr-similar-weights_03.ttp,1,7
pr76_n375_uncorr_01.ttp,1,5
rat195_n582_uncorr-similar-weights_03.ttp,1,3
u1432_n4293_bounded-strongly-corr_06.ttp,1,8
pr124_n123_bounded-strongly-corr_09.ttp,1,6
pr107_n318_bounded-strongly-corr_10.ttp,1,4
fnl4461_n4460_bounded-strongly-corr_02.ttp,1,3
lin105_n104_bounded-strongly-corr_06.ttp,1,9
rat99_n98_uncorr_03.ttp,1,4
pr264_n263_bounded-strongly-corr_08.ttp,1,1
rl5915_n29570_uncorr-similar-weights_01.ttp,1,3
bier127_n378_bounded-strongly-corr_10.ttp,1,1
pr439_n2190_bounded-strongly-corr_08.ttp,1,2
d15112_n151110_bounded-strongly-corr_06.ttp,1,4
usa13509_n13508_uncorr-similar-weights_09.ttp,1,1
rl1304_n13030_uncorr_09.ttp,1,5
a280_n837_uncorr-similar-weights_05.ttp,1,5
kroB100_n99_bounded-strongly-corr_06.ttp,1,6
kroB100_n990_bounded-strongly-corr_01.ttp,1,10
kroA200_n995_bounded-strongly-corr_09.ttp,1,5
tsp225_n1120_uncorr_05.ttp,1,2
pr124_n123_uncorr_07.ttp,1,10
kroD100_n297_bounded-strongly-corr_05.ttp,1,2
fl3795_n3794_uncorr-similar-weights_09.ttp,1,9
pla85900_n257697_bounded-strongly-corr_05.ttp,1,2
u159_n1580_uncorr_03.ttp,1,4
fl3795_n37940_bounded-strongly-corr_04.ttp,1,9
p654_n653_uncorr-similar-weights_05.ttp,1,9
pr264_n1315_bounded-strongly-corr_01.ttp,1,10
eil76_n375_bounded-strongly-corr_07.ttp,1,2
rl5915_n17742_bounded-strongly-corr_05.ttp,1,9
eil51_n500_uncorr_10.ttp,1,6
kroB150_n149_uncorr_10.ttp,1,3
kroA200_n995_bounded-strongly-corr_10.ttp,1,6
st70_n207_bounded-strongly-corr_06.ttp,1,5
u1060_n1059_uncorr_03.ttp,1,8
a280_n279_bounded-strongly-corr_09.ttp,1,7
u2319_n11590_bounded-strongly-corr_04.ttp,1,9
nrw1379_n1378_uncorr_09.ttp,1,4
ch130_n645_uncorr-similar-weights_06.ttp,1,1
rat99_n980_bounded-strongly-corr_08.ttp,1,4
nrw1379_n6890_uncorr_04.ttp,1,7
tsp225_n2240_uncorr_09.ttp,1,5
pla33810_n338090_bounded-strongly-corr_06.ttp,1,7
nrw1379_n4134_uncorr-similar-weights_06.ttp,1,7
d2103_n10510_uncorr_08.ttp,1,8
pcb1173_n3516_uncorr_01.ttp,1,5
d657_n6560_uncorr_09.ttp,1,10
nrw1379_n1378_uncorr-similar-weights_07.ttp,1,10
fnl4461_n13380_uncorr_09.ttp,1,9
eil76_n750_uncorr_09.ttp,1,8
rat783_n2346_bounded-strongly-corr_08.ttp,1,10
d1655_n16540_bounded-strongly-corr_01.ttp,1,4
u2319_n2318_uncorr_06.ttp,1,4
p654_n6530_uncorr_09.ttp,1,2
pr264_n2630_uncorr-similar-weights_09.ttp,1,9
u2319_n6954_bounded-strongly-corr_03.ttp,1,5
ch150_n745_bounded-strongly-corr_09.ttp,1,1
kroA150_n447_uncorr_04.ttp,1,10
pla7397_n36980_uncorr_03.ttp,1,6
pla33810_n338090_uncorr-similar-weights_07.ttp,1,10
rl11849_n59240_uncorr_06.ttp,1,8
ts225_n224_uncorr_04.ttp,1,7
pr107_n318_uncorr-similar-weights_05.ttp,1,5
rl5915_n5914_uncorr_02.ttp,1,4
rat575_n2870_bounded-strongly-corr_07.ttp,1,6
rl5915_n59140_bounded-strongly-corr_08.ttp,1,1
pcb1173_n1172_uncorr-similar-weights_10.ttp,1,5
rl1889_n5664_uncorr_10.ttp,1,2
pr107_n1060_uncorr_03.ttp,1,6
kroA100_n99_uncorr_07.ttp,1,4
rat99_n490_bounded-strongly-corr_01.ttp,1,2
lin318_n3170_uncorr_03.ttp,1,1
pcb442_n2205_bounded-strongly-corr_01.ttp,1,6
pr136_n135_bounded-strongly-corr_04.ttp,1,1
vm1084_n10830_bounded-strongly-corr_08.ttp,1,10
kroC100_n495_uncorr-similar-weights_04.ttp,1,6
kroA100_n990_uncorr-similar-weights_02.ttp,1,8
u159_n158_uncorr_05.ttp,1,1
u724_n3615_uncorr-similar-weights_07.ttp,1,9
pla7397_n22188_uncorr-similar-weights_02.ttp,1,10
pcb3038_n9111_uncorr_02.ttp,1,1
st70_n690_uncorr_06.ttp,1,8
d15112_n15111_uncorr_10.ttp,1,9
usa13509_n67540_uncorr-similar-weights_10.ttp,1,4
rl5915_n59140_uncorr-similar-weights_08.ttp,1,7
pr107_n530_uncorr_07.ttp,1,1
rl1323_n13220_uncorr_06.ttp,1,10
pr1002_n3003_uncorr_10.ttp,1,3
kroE100_n495_uncorr-similar-weights_06.ttp,1,9
d1291_n3870_bounded-strongly-corr_10.ttp,1,1
pla85900_n858990_bounded-strongly-corr_08.ttp,1,4
rat195_n194_uncorr_05.ttp,1,7
pr136_n405_bounded-strongly-corr_04.ttp,1,8
rat575_n5740_uncorr-similar-weights_03.ttp,1,8
rl11849_n118480_uncorr-similar-weights_03.ttp,1,2
st70_n690_bounded-strongly-corr_10.ttp,1,5
u574_n2865_uncorr-similar-weights_03.ttp,1,3
pr76_n375_bounded-strongly-corr_06.ttp,1,9
pr107_n106_bounded-strongly-corr_04.ttp,1,10
ch150_n1490_uncorr-similar-weights_06.ttp,1,1
ch130_n129_bounded-strongly-corr_03.ttp,1,3
pr76_n75_uncorr_02.ttp,1,8
pr76_n75_uncorr-similar-weights_06.ttp,1,8
kroA100_n990_bounded-strongly-corr_09.ttp,1,3
kroD100_n99_uncorr-similar-weights_02.ttp,1,2
kroA100_n99_uncorr-similar-weights_10.ttp,1,2
pla7397_n36980_uncorr-similar-weights_06.ttp,1,4
rat195_n582_uncorr_03.ttp,1,5
rd400_n3990_uncorr-similar-weights_06.ttp,1,8
rat783_n3910_bounded-strongly-corr_09.ttp,1,9
u1060_n10590_uncorr-similar-weights_07.ttp,1,9
pr152_n453_uncorr-similar-weights_07.ttp,1,8
pr136_n135_uncorr-similar-weights_04.ttp,1,9
rat99_n294_uncorr-similar-weights_06.ttp,1,9
lin105_n520_uncorr_08.ttp,1,9
d493_n4920_bounded-strongly-corr_05.ttp,1,10
u2152_n10755_bounded-strongly-corr_07.ttp,1,6
pr124_n369_uncorr_01.ttp,1,4
rl11849_n59240_uncorr_10.ttp,1,6
eil101_n500_uncorr-similar-weights_06.ttp,1,8
bier127_n1260_uncorr-similar-weights_09.ttp,1,2
u2152_n6453_bounded-strongly-corr_08.ttp,1,4
pr226_n1125_bounded-strongly-corr_09.ttp,1,5
d1291_n6450_uncorr_10.ttp,1,3
pr76_n750_bounded-strongly-corr_04.ttp,1,6
bier127_n126_uncorr_01.ttp,1,5
fl1400_n1399_uncorr-similar-weights_05.ttp,1,4
u2152_n2151_bounded-strongly-corr_03.ttp,1,4
pcb442_n1323_bounded-strongly-corr_06.ttp,1,4
eil101_n1000_bounded-strongly-corr_01.ttp,1,9
pr136_n405_uncorr-similar-weights_10.ttp,1,3
rl1889_n9440_uncorr-similar-weights_07.ttp,1,9
fl417_n2080_bounded-strongly-corr_04.ttp,1,5
rat575_n574_bounded-strongly-corr_05.ttp,1,5
pcb3038_n15185_uncorr_07.ttp,1,6
gil262_n1305_uncorr_02.ttp,1,3
d18512_n18511_uncorr-similar-weights_07.ttp,1,3
tsp225_n2240_uncorr-similar-weights_09.ttp,1,4
ch130_n645_bounded-strongly-corr_03.ttp,1,3
ts225_n224_uncorr-similar-weights_07.ttp,1,3
kroC100_n99_uncorr_07.ttp,1,6
kroA100_n297_uncorr_06.ttp,1,10
bier127_n126_uncorr-similar-weights_10.ttp,1,6
eil101_n300_bounded-strongly-corr_03.ttp,1,8
fl1400_n1399_uncorr_04.ttp,1,6
kroA200_n1990_uncorr-similar-weights_05.ttp,1,3
pcb1173_n1172_bounded-strongly-corr_06.ttp,1,3
pr1002_n3003_uncorr-similar-weights_08.ttp,1,1
rd400_n1995_uncorr_04.ttp,1,10
fnl4461_n13380_bounded-strongly-corr_07.ttp,1,1
d1655_n16540_uncorr-similar-weights_02.ttp,1,8
gil262_n1305_bounded-strongly-corr_06.ttp,1,8
rat575_n1722_uncorr-similar-weights_07.ttp,1,4
u1060_n10590_bounded-strongly-corr_06.ttp,1,7
d1291_n3870_uncorr-similar-weights_03.ttp,1,3
pr1002_n3003_uncorr_09.ttp,1,4
rl1323_n1322_uncorr_09.ttp,1,2
pla85900_n257697_uncorr-similar-weights_09.ttp,1,1
u1817_n9080_bounded-strongly-corr_01.ttp,1,3
p654_n653_bounded-strongly-corr_06.ttp,1,6
pr439_n438_uncorr-similar-weights_10.ttp,1,5
ch150_n447_uncorr_03.ttp,1,10
pr107_n1060_bounded-strongly-corr_10.ttp,1,10
pla7397_n73960_bounded-strongly-corr_09.ttp,1,2
d1291_n6450_uncorr-similar-weights_06.ttp,1,9
rat575_n574_uncorr-similar-weights_09.ttp,1,2
u574_n573_uncorr-similar-weights_06.ttp,1,5
pr1002_n10010_bounded-strongly-corr_10.ttp,1,6
u574_n573_uncorr-similar-weights_01.ttp,1,1
pr107_n530_bounded-strongly-corr_10.ttp,1,7
u1432_n4293_uncorr_09.ttp,1,3
vm1084_n5415_uncorr-similar-weights_08.ttp,1,2
rat575_n574_bounded-strongly-corr_04.ttp,1,1
nrw1379_n6890_bounded-strongly-corr_08.ttp,1,2
rl5915_n5914_uncorr-similar-weights_01.ttp,1,9
dsj1000_n9990_uncorr-similar-weights_05.ttp,1,9
kroB100_n297_uncorr-similar-weights_01.ttp,1,9
u2319_n23180_uncorr_09.ttp,1,4
pla85900_n429495_uncorr_02.ttp,1,9
pr124_n123_uncorr_06.ttp,1,3
st70_n345_uncorr_07.ttp,1,9
rl1323_n6610_uncorr-similar-weights_09.ttp,1,5
d657_n1968_uncorr_02.ttp,1,9
d198_n1970_bounded-strongly-corr_07.ttp,1,7
