@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute nvarsOrig numeric
@attribute nclausesOrig numeric
@attribute nvars numeric
@attribute nclauses numeric
@attribute reducedVars numeric
@attribute reducedClauses numeric
@attribute Pre.featuretime numeric
@attribute vars.clauses.ratio numeric
@attribute POSNEG.RATIO.CLAUSE.mean numeric
@attribute POSNEG.RATIO.CLAUSE.coeff.variation numeric
@attribute POSNEG.RATIO.CLAUSE.min numeric
@attribute POSNEG.RATIO.CLAUSE.max numeric
@attribute POSNEG.RATIO.CLAUSE.entropy numeric
@attribute VCG.CLAUSE.mean numeric
@attribute VCG.CLAUSE.coeff.variation numeric
@attribute VCG.CLAUSE.min numeric
@attribute VCG.CLAUSE.max numeric
@attribute VCG.CLAUSE.entropy numeric
@attribute UNARY numeric
@attribute BINARY. numeric
@attribute TRINARY. numeric
@attribute Basic.featuretime numeric
@attribute VCG.VAR.mean numeric
@attribute VCG.VAR.coeff.variation numeric
@attribute VCG.VAR.min numeric
@attribute VCG.VAR.max numeric
@attribute VCG.VAR.entropy numeric
@attribute POSNEG.RATIO.VAR.mean numeric
@attribute POSNEG.RATIO.VAR.stdev numeric
@attribute POSNEG.RATIO.VAR.min numeric
@attribute POSNEG.RATIO.VAR.max numeric
@attribute POSNEG.RATIO.VAR.entropy numeric
@attribute HORNY.VAR.mean numeric
@attribute HORNY.VAR.coeff.variation numeric
@attribute HORNY.VAR.min numeric
@attribute HORNY.VAR.max numeric
@attribute HORNY.VAR.entropy numeric
@attribute horn.clauses.fraction numeric
@attribute VG.mean numeric
@attribute VG.coeff.variation numeric
@attribute VG.min numeric
@attribute VG.max numeric
@attribute KLB.featuretime numeric
@attribute CG.mean numeric
@attribute CG.coeff.variation numeric
@attribute CG.min numeric
@attribute CG.max numeric
@attribute CG.entropy numeric
@attribute cluster.coeff.mean numeric
@attribute cluster.coeff.coeff.variation numeric
@attribute cluster.coeff.min numeric
@attribute cluster.coeff.max numeric
@attribute cluster.coeff.entropy numeric
@attribute CG.featuretime numeric

@data
atcoss/atcoss_mesat_04.wcnf,1,450890,1515125,302,301,1492.013245,5032.637874,2.51,1.003322,1,0,1,1,0,0.006623,0,0.006623,0.006623,0,0,1,1,0,0.006623,8.645856,0.003322,1,0.022214,1,0,1,1,0,0,0,0,0,0,0,0.006623,8.645856,0.003322,1,0,0,0,0,0,0,0,0,0,0,0,0
atcoss/atcoss_mesat_05.wcnf,1,450157,1463573,302,301,1489.586093,4861.368771,2.46,1.003322,1,0,1,1,0,0.006623,0,0.006623,0.006623,0,0,1,1,0,0.006623,8.645856,0.003322,1,0.022214,1,0,1,1,0,0,0,0,0,0,0,0.006623,8.645856,0.003322,1,0,0,0,0,0,0,0,0,0,0,0,0.01
atcoss/atcoss_mesat_06.wcnf,1,449672,1463225,302,301,1487.980132,4860.212625,2.59,1.003322,1,0,1,1,0,0.006623,0,0.006623,0.006623,0,0,1,1,0,0.006623,8.645856,0.003322,1,0.022214,1,0,1,1,0,0,0,0,0,0,0,0.006623,8.645856,0.003322,1,0,0,0,0,0,0,0,0,0,0,0,0.01
atcoss/atcoss_mesat_10.wcnf,1,333864,1078680,302,301,1104.509934,3582.654485,1.82,1.003322,1,0,1,1,0,0.006623,0,0.006623,0.006623,0,0,1,1,0,0.006623,8.645856,0.003322,1,0.022214,1,0,1,1,0,0,0,0,0,0,0,0.006623,8.645856,0.003322,1,0.01,0,0,0,0,0,0,0,0,0,0,0
atcoss/atcoss_mesat_12.wcnf,1,334172,1078872,302,301,1105.529801,3583.292359,1.79,1.003322,1,0,1,1,0,0.006623,0,0.006623,0.006623,0,0,1,1,0,0.006623,8.645856,0.003322,1,0.022214,1,0,1,1,0,0,0,0,0,0,0,0.006623,8.645856,0.003322,1,0.02,0,0,0,0,0,0,0,0,0,0,0
atcoss/atcoss_mesat_18.wcnf,1,366276,1605464,302,301,1211.834437,5332.767442,2.58,1.003322,1,0,1,1,0,0.006623,0,0.006623,0.006623,0,0,1,1,0,0.006623,8.645856,0.003322,1,0.022214,1,0,1,1,0,0,0,0,0,0,0,0.006623,8.645856,0.003322,1,0,0,0,0,0,0,0,0,0,0,0,0
atcoss/atcoss_sugar_01.wcnf,1,40854,372760,0,0,-512,-512,670.89,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atcoss/atcoss_sugar_02.wcnf,1,40788,377502,0,0,-512,-512,682.13,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atcoss/atcoss_sugar_04.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
atcoss/atcoss_sugar_05.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
atcoss/atcoss_sugar_12.wcnf,1,44774,413168,0,0,-512,-512,754.81,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atcoss/atcoss_sugar_15.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
atcoss/atcoss_sugar_18.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
atcoss/atcoss_sugar_19.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bcp/c5315_F1@0.wcnf,1,554,1201,356,355,0.55618,2.383099,0,1.002817,0,0,0,0,0,0.005618,0,0.005618,0.005618,0,0,1,1,0,0.005618,9.394185,0.002817,1,0.019308,1,0,1,1,0,0.005618,9.394185,0.002817,1,0.019308,1,0.005618,9.394185,0.002817,1,0,0,0,0,0,0,0,0,0,0,0,0
bcp/normalized-f2000.wcnf,1,4000,14500,0,0,-512,-512,0.19,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcp/normalized-f20c10b_005_area_delay.wcnf,1,17114,131856,0,0,-512,-512,97.75,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcp/normalized-f20c10b_024_area_delay.wcnf,1,3392,10643,0,0,-512,-512,0.37,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcp/normalized-fir06_area_opers.wcnf,1,11085,28831,0,0,-512,-512,1.58,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcp/normalized-fir09_area_opers.wcnf,1,25134,71696,0,0,-512,-512,9.36,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcp/normalized-ii8a3.wcnf,1,528,2344,0,0,-512,-512,0.01,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcp/normalized-m100_300_10_15.r.wcnf,1,294,361,0,0,-512,-512,0.01,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcp/normalized-par32-4.wcnf,1,6352,19841,0,0,-512,-512,0.68,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcp/normalized-saucier.r.wcnf,1,6207,6322,0,0,-512,-512,23.78,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcp/simp-ibd_50.04.wcnf,1,3065,51775,0,0,-512,-512,4.54,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biorepair/heatShock_WT_121_12.lp.sm-extracted.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
biorepair/heatShock_WT_148_12.lp.sm-extracted.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
biorepair/heatShock_WT_161_12.lp.sm-extracted.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
biorepair/heatShock_WT_192_12.lp.sm-extracted.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
biorepair/heatShock_WT_196_12.lp.sm-extracted.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
biorepair/heatShock_WT_28_12.lp.sm-extracted.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
biorepair/heatShock_WT_30_12.lp.sm-extracted.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
biorepair/heatShock_WT_36_12.lp.sm-extracted.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
biorepair/heatShock_WT_42_12.lp.sm-extracted.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
biorepair/heatShock_WT_43_12.lp.sm-extracted.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
biorepair/Stat_vs_Exp_151_12.lp.sm-extracted.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
biorepair/Stat_vs_Exp_58_12.lp.sm-extracted.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
biorepair/Stat_vs_Exp_72_12.lp.sm-extracted.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
causal-discovery/causal_n5_i7_N1000_uai13_harddeps_int.wcnf,1,61600,221790,0,0,-512,-512,250,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal-discovery/causal_n5_i8_N10000_uai13_harddeps_int.wcnf,1,61600,221790,0,0,-512,-512,250.21,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal-discovery/causal_n5_i9_N10000_uai13_constant_int.wcnf,1,61600,221790,0,0,-512,-512,239.19,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal-discovery/causal_n6_i1_N500_uai13_harddeps_int.wcnf,1,328107,1206162,71,70,4620.225352,17229.885714,1.91,1.014286,0,0,0,0,0,0.028169,0,0.028169,0.028169,0,0,1,1,0,0.028169,4.123539,0.014286,1,0.074023,1,0,1,1,0,0.028169,4.123539,0.014286,1,0.074023,1,0.028169,4.123539,0.014286,1,0,0,0,0,0,0,0,0,0,0,0,0
causal-discovery/causal_n6_i3_N500_uai14_harddeps_int.wcnf,1,12764,46236,0,0,-512,-512,10.15,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal-discovery/causal_n6_i8_N1000_uai14_constant_int.wcnf,1,12764,46236,0,0,-512,-512,9.91,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal-discovery/causal_n7_i10_N1000_uai14_constant_int.wcnf,1,40290,145910,0,0,-512,-512,125.82,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal-discovery/causal_n7_i7_N1000_uai14_harddeps_int.wcnf,1,40290,145910,0,0,-512,-512,137.2,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal-discovery/causal_n7_i8_N1000_uai14_constant_int.wcnf,1,40290,145910,0,0,-512,-512,131.36,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal-discovery/causal_n7_i9_N1000_uai14_harddeps_int.wcnf,1,40290,145910,0,0,-512,-512,134.02,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CircuitDebuggingProblems/ac97_ctrl-debug.dimacs.wcnf,1,1058921,168471,0,0,-512,-512,1.55,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CircuitDebuggingProblems/divider-debug.dimacs.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
CircuitDebuggingProblems/mem_ctrl-debug.dimacs.wcnf,1,381721,505547,0,0,-512,-512,13.16,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CircuitDebuggingProblems/mrisc-debug.dimacs.wcnf,1,740161,1623572,0,0,-512,-512,6.67,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CircuitDebuggingProblems/rsdecoder-debug.dimacs.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
CircuitDebuggingProblems/spi-debug.dimacs.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
CircuitDebuggingProblems/sudoku-debug.dimacs.wcnf,1,1304121,1554820,0,0,-512,-512,3.7,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CircuitDebuggingProblems/vga-debug.dimacs.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
CircuitDebuggingProblems/wb-debug.dimacs.wcnf,1,399591,621323,0,0,-512,-512,1.14,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CircuitTraceCompaction/ctrl.wcnf,1,15760,38700,0,0,-512,-512,6.31,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CircuitTraceCompaction/mrisc_mem2wire.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
CircuitTraceCompaction/spi.wcnf,1,110200,335600,0,0,-512,-512,783.89,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CircuitTraceCompaction/sudoku.wcnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
