@RELATION FEATURE_VALUES-SAT12-RAND

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC

@DATA
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,25000.0,105000.0,24426.0,104378.0,0.0235,0.006,0.234,0.4958,0.5868,0.0,1.0,0.7033,0.0001,0.0615,0.0001,0.0002,0.1494,0.0,0.0,0.967,0.0001,0.2895,0.0,0.0003,2.7112,0.2286,0.1698,0.0,1.0,3.3626,0.0001,0.3998,0.0,0.0002,2.3328,0.4947,0.0003,0.2926,0.0,0.0007,0.0002,0.243,0.0,0.0005,2.9573,0.1023,0.2422,0.0377,0.4,2.2461,5.5221,0.0905,5.0,6.0,0.6922,6.2298,0.4438,2.0,15.0,10.0,3.0,8.0,4.0,6.0,76.0927,0.3094,28.6667,150.5,109.4,48.3333,91.2,58.5,73.7273,0.3973,0.5722,0.0001,1.0,0.7077,0.0901,0.575,0.2099,0.3915,0.0933,0.6486,0.0016,0.8483,0.1767,0.0282,0.1258,0.0479,0.0805,737.667,0.3705,5323.33,0.0037,5331.0,5301.0,5331.0,0.6642,0.6189,0.8508,0.0235,650.333,0.8087,5338.33,0.0085,5345.0,5281.0,5391.0,0.2799,1.6699,0.8455,0.0489,0.2176,0.2618
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S748216286-061.cnf,1,100.0,2130.0,100.0,2130.0,0.0,0.0,0.0469,0.3767,0.6609,0.2,1.0,0.84,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0962,0.0404,0.0615,3.4876,0.0767,0.0567,0.0,0.2381,2.8219,0.0093,0.2349,0.0047,0.0164,2.8351,0.1854,0.0459,0.0115,0.0441,0.0465,0.12,0.0583,0.0981,0.1446,4.0896,0.1162,0.0534,0.0967,0.1404,1.0404,2.697,0.1704,2.0,3.0,0.6134,4290.4286,0.0127,4218.0,4378.0,4378.0,4218.0,4360.0,4245.0,4281.0,23.1988,0.0355,22.2456,24.7784,24.7784,22.2456,23.6095,22.2878,23.0704,0.1624,0.6654,0.0013,0.4285,0.3247,0.0388,0.2418,0.0713,0.1452,0.0018,0.6407,0.0003,0.0057,0.0033,0.0006,0.0025,0.001,0.0015,8.6734,0.3163,20.1533,0.1675,20.0,16.0,24.0,1.5977,0.2641,0.8728,0.0832,7.6824,0.3255,20.1614,0.1674,20.0,16.0,25.0,1.184,0.4314,0.8577,0.082,0.5664,0.713
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S251246256-047.cnf,1,800.0,16000.0,800.0,16000.0,0.0,0.0,0.05,0.3777,0.6464,0.2,1.0,0.8354,0.0063,0.0,0.0063,0.0063,0.0,0.0,0.0,0.0,0.0063,0.1016,0.0042,0.0084,3.6885,0.0795,0.0621,0.0,0.4505,3.012,0.0012,0.2282,0.0004,0.0021,2.8514,0.1877,0.0197,0.0807,0.014,0.0246,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,59.1111,0.23,39.0,128.0,77.0,45.0,64.0,49.0,57.0,51.9205,0.0823,43.5313,64.1235,57.5556,46.3636,54.6825,48.94,51.8571,0.1671,0.7048,0.0004,0.6989,0.3309,0.0297,0.2464,0.0742,0.1481,0.0028,0.6951,0.0003,0.0166,0.005,0.001,0.0035,0.0015,0.0023,43.5185,0.1795,152.627,0.0775,153.0,140.0,166.0,1.0743,0.2196,0.8555,0.0375,35.8715,0.1611,153.067,0.0633,153.0,140.0,166.0,0.3894,0.3889,0.8414,0.0302,0.482,0.6051
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S422570514-15.cnf,1,900.0,18000.0,900.0,18000.0,0.0,0.0,0.05,0.3758,0.651,0.2,1.0,0.8332,0.0056,0.0,0.0056,0.0056,0.0,0.0,0.0,0.0,0.0056,0.1006,0.0041,0.0073,3.6923,0.0838,0.0637,0.0,0.3333,3.0663,0.0011,0.2166,0.0004,0.0017,2.8131,0.1908,0.0179,0.0817,0.0138,0.0221,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,50.7345,0.2556,30.0,104.0,64.0,38.0,57.0,42.0,48.0,54.53,0.0718,46.0513,65.5412,59.0625,49.1111,56.9032,51.931,54.7727,0.1754,0.6919,0.0,0.555,0.3577,0.0311,0.2615,0.0764,0.1507,0.0029,0.6604,0.0002,0.0123,0.0052,0.001,0.0037,0.0015,0.0024,47.5786,0.1722,173.323,0.0636,173.0,159.0,187.0,1.0734,0.2205,0.8585,0.0292,37.902,0.1653,172.729,0.0641,172.0,159.0,186.0,0.3684,0.3495,0.8421,0.0271,0.4771,0.5777
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,90.0,8010.0,90.0,8010.0,0.0,0.0,0.0112,0.3123,0.6737,0.1429,1.0,0.9985,0.0778,0.0,0.0778,0.0778,0.0,0.0,0.0,0.0,0.0778,0.0435,0.0717,0.0878,3.9778,0.0308,0.0285,0.0,0.1468,2.0321,0.0049,0.1697,0.003,0.0065,3.1259,0.0628,0.0111,0.0,0.0111,0.0111,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,4350.8,0.0234,4260.0,4535.0,4535.0,4260.0,4377.0,4262.0,4320.0,31.1786,0.0155,30.4266,31.9372,31.9372,30.4266,31.3024,31.0737,31.1528,0.0619,0.8767,0.0003,0.2681,0.1515,0.0104,0.0854,0.0242,0.045,0.0001,0.4057,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,10.5296,0.2484,15.3742,0.1914,15.0,12.0,19.0,1.9293,0.2935,0.8761,0.0901,10.4552,0.249,15.2343,0.191,15.0,11.0,19.0,1.6797,0.4134,0.8709,0.0906,0.6636,0.749
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S922811046-076-UNKNOWN.cnf,1,2000.0,40000.0,2000.0,40000.0,0.0,0.0,0.05,0.3759,0.654,0.2,1.0,0.8348,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0025,0.0992,0.0017,0.0034,3.6921,0.0828,0.0629,0.0,0.3556,3.0618,0.0005,0.2311,0.0001,0.0008,2.8635,0.1861,0.0091,0.0905,0.0063,0.0122,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,18.0588,0.2487,9.0,36.0,24.0,13.0,20.0,15.0,18.0,73.4152,0.1505,49.2857,109.1875,86.8667,60.2941,80.6429,66.56,72.1,0.1737,0.6855,0.0002,0.6027,0.3475,0.034,0.2555,0.0745,0.155,0.0028,0.6572,0.0003,0.0164,0.0051,0.001,0.0035,0.0015,0.0024,103.829,0.1095,382.791,0.0405,383.0,363.0,402.0,0.9359,0.1989,0.8543,0.0191,78.8421,0.1109,383.021,0.0423,382.0,361.0,403.0,0.2252,0.2917,0.8356,0.0186,0.4612,0.5519
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,700.0,2982.0,686.0,2960.0,0.0204,0.0074,0.2318,0.4887,0.5833,0.0,1.0,0.6718,0.0044,0.0539,0.0044,0.0058,0.1255,0.0,0.0,0.9726,0.0044,0.2909,0.0007,0.0111,2.6996,0.2354,0.1767,0.0,1.0,3.3467,0.0022,0.4001,0.0003,0.0057,2.3391,0.5027,0.0087,0.2869,0.0014,0.0209,0.0067,0.2412,0.0027,0.0149,2.9515,0.1063,0.2441,0.0486,0.2424,2.2871,4.0321,0.0437,4.0,5.0,0.142,3736.625,0.0323,3552.0,3960.0,3960.0,3552.0,3881.0,3682.0,3720.0,35.6229,0.0517,33.2126,38.9124,38.9124,33.2126,38.1629,34.4142,35.0856,0.4006,0.5985,0.0007,1.0,0.7313,0.07,0.5873,0.1886,0.4031,0.0945,0.705,0.0005,0.5878,0.1833,0.0292,0.1279,0.0469,0.0789,24.3939,0.3299,151.406,0.0623,152.0,140.0,162.0,0.9005,0.2224,0.8621,0.1853,19.5965,0.4812,151.452,0.0649,152.0,140.0,164.0,0.2811,0.3459,0.8464,0.0363,0.3043,0.5048
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,800.0,16000.0,800.0,16000.0,0.0,0.0,0.05,0.379,0.6492,0.2,1.0,0.8401,0.0063,0.0,0.0063,0.0063,0.0,0.0,0.0,0.0,0.0063,0.1021,0.0044,0.0084,3.7029,0.0792,0.0599,0.0,0.3394,2.9921,0.0012,0.2388,0.0005,0.0021,2.8862,0.1856,0.0197,0.0817,0.0149,0.0247,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,58.1754,0.2333,39.0,123.0,74.0,45.0,64.0,49.0,55.0,52.5465,0.0774,42.4,63.8072,57.3158,47.5217,55.2222,49.5172,52.7963,0.167,0.687,0.0001,0.5683,0.3355,0.0276,0.2441,0.0747,0.1529,0.0028,0.6911,0.0002,0.0141,0.0051,0.001,0.0036,0.0015,0.0023,44.2246,0.174,153.889,0.0787,154.0,141.0,167.0,1.0864,0.2173,0.8584,0.0363,36.8811,0.1691,152.437,0.0655,153.0,139.0,165.0,0.3943,0.3769,0.8411,0.0279,0.4843,0.6039
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S471246417-03.cnf,1,600.0,12000.0,600.0,12000.0,0.0,0.0,0.05,0.3718,0.648,0.2,1.0,0.8214,0.0083,0.0,0.0083,0.0083,0.0,0.0,0.0,0.0,0.0083,0.0977,0.0063,0.0104,3.6464,0.077,0.0584,0.0,0.3118,2.9694,0.0015,0.2295,0.0007,0.0027,2.8211,0.1839,0.0243,0.073,0.0191,0.0291,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,89.9712,0.232,63.0,193.0,107.0,71.0,94.0,78.0,87.0,46.8503,0.0636,39.8817,54.037,50.9867,42.7765,48.8289,45.1143,46.6022,0.1622,0.6847,0.001,0.5403,0.3263,0.0317,0.2384,0.0715,0.1432,0.0026,0.6107,0.0004,0.0101,0.0049,0.001,0.0034,0.0015,0.0023,34.5167,0.1798,114.511,0.0748,115.0,104.0,125.0,1.1274,0.2229,0.8569,0.0348,29.066,0.1766,114.944,0.0707,115.0,105.0,125.0,0.4537,0.4169,0.8454,0.0323,0.4939,0.6192
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S311671104-045.cnf,1,420.0,1785.0,403.0,1769.0,0.0422,0.009,0.2278,0.4993,0.588,0.0,1.0,0.7746,0.0076,0.0791,0.0074,0.0124,0.2292,0.0,0.0,0.9412,0.0076,0.2974,0.0034,0.0181,2.7102,0.2374,0.1749,0.0,1.0,3.3547,0.0038,0.3996,0.0006,0.0107,2.352,0.5014,0.015,0.2952,0.0062,0.0339,0.0115,0.2599,0.0051,0.0243,3.0316,0.1073,0.2656,0.0486,0.3407,2.3581,4.0,0.0,4.0,4.0,0.0,3932.0,0.0254,3849.0,4158.0,4158.0,3849.0,3979.0,3877.0,3879.0,25.2003,0.0707,22.7449,28.3951,28.3951,22.7449,26.8713,23.7151,24.6144,0.4002,0.5945,0.0003,1.0,0.7247,0.0816,0.5986,0.2045,0.3911,0.0907,0.6129,0.0071,0.3013,0.1683,0.027,0.1269,0.0484,0.0792,13.3515,0.3917,89.8252,0.0781,90.0,81.0,99.0,0.9553,0.2095,0.8569,0.0415,10.8837,0.2987,89.8181,0.0775,90.0,81.0,99.0,0.3741,0.3745,0.8474,0.0357,0.3355,0.5737
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,900.0,18000.0,900.0,18000.0,0.0,0.0,0.05,0.3765,0.6492,0.2,1.0,0.8339,0.0056,0.0,0.0056,0.0056,0.0,0.0,0.0,0.0,0.0056,0.0987,0.0039,0.0073,3.6626,0.0819,0.0622,0.0,0.4,3.033,0.001,0.2321,0.0002,0.0021,2.8483,0.1853,0.0179,0.0811,0.0135,0.0227,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,49.5902,0.234,33.0,95.0,65.0,37.0,54.0,41.0,47.0,54.9736,0.0922,44.1915,69.5,61.5714,48.5714,58.3396,51.0667,54.4444,0.1702,0.6956,0.0003,0.6443,0.3427,0.031,0.2466,0.0777,0.1516,0.0028,0.6449,0.0003,0.0177,0.0051,0.001,0.0035,0.0015,0.0024,49.4173,0.4097,172.469,0.0766,172.0,159.0,187.0,1.0611,0.3244,0.8668,0.2779,40.1566,0.201,171.614,0.085,171.0,158.0,186.0,0.3671,0.496,0.8414,0.039,0.4779,0.6145
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1854213938-15.cnf,1,220.0,18700.0,220.0,18700.0,0.0,0.0,0.0118,0.3137,0.6849,0.1429,1.0,1.0088,0.0318,0.0,0.0318,0.0318,0.0,0.0,0.0,0.0,0.0318,0.0407,0.0283,0.0353,4.3425,0.0333,0.0251,0.0,0.1216,2.1187,0.002,0.1707,0.0007,0.003,3.162,0.0634,0.0117,0.0,0.0117,0.0117,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,588.0,0.9975,239.0,2507.0,1353.0,267.0,496.0,322.0,357.0,49.4131,0.0846,42.9498,60.9944,57.1493,45.7079,50.7586,47.0776,48.6078,0.0676,0.7262,0.0001,0.2287,0.1417,0.0122,0.102,0.0268,0.0575,0.0001,0.3847,0.0,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,19.549,0.1901,36.2086,0.1336,36.0,30.0,43.0,1.5607,0.2587,0.8635,0.058,19.9178,0.2208,36.1581,0.1418,36.0,30.0,43.0,1.2249,0.4272,0.8677,0.0743,0.6272,0.7263
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,150.0,12750.0,150.0,12750.0,0.0,0.0,0.0118,0.3105,0.6819,0.1429,1.0,0.997,0.0467,0.0,0.0467,0.0467,0.0,0.0,0.0,0.0,0.0467,0.0412,0.0405,0.0519,4.2741,0.0342,0.0262,0.0,0.1281,2.1203,0.0028,0.1703,0.0017,0.0041,3.0992,0.061,0.0117,0.0,0.0117,0.0117,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,4202.5,0.0313,4062.0,4387.0,4387.0,4062.0,4387.0,4096.0,4265.0,46.7179,0.0113,45.9141,47.3816,47.3816,45.9141,47.3816,46.7041,46.872,0.0695,0.7343,0.0008,0.2458,0.1472,0.0211,0.0889,0.0329,0.0584,0.0001,0.4097,0.0,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,14.0635,0.2326,24.923,0.1583,25.0,20.0,30.0,1.6978,0.2689,0.8696,0.0728,14.233,0.2301,24.9962,0.1607,25.0,20.0,30.0,1.4158,0.4051,0.871,0.0701,0.6433,0.749
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S769702923-04.cnf,1,800.0,16000.0,800.0,16000.0,0.0,0.0,0.05,0.3737,0.6498,0.2,1.0,0.8273,0.0063,0.0,0.0063,0.0063,0.0,0.0,0.0,0.0,0.0063,0.0989,0.0044,0.009,3.6605,0.0776,0.0575,0.0,0.3069,2.9836,0.0012,0.2235,0.0004,0.002,2.8343,0.1871,0.0197,0.0798,0.0149,0.0263,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,59.9892,0.2571,43.0,143.0,74.0,46.0,66.0,50.0,56.0,52.0639,0.0748,42.2,63.8902,56.8065,47.5352,54.3243,49.566,52.0313,0.163,0.6789,0.0003,0.5466,0.325,0.029,0.2315,0.0733,0.1467,0.0027,0.6506,0.0002,0.0143,0.0051,0.001,0.0034,0.0015,0.0022,46.7301,0.3795,152.106,0.0818,153.0,139.0,165.0,1.0859,0.2967,0.8672,0.2913,38.5152,0.2064,151.93,0.0885,152.0,138.0,165.0,0.4083,0.5321,0.8438,0.0458,0.4814,0.5942
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1733990810-090.cnf,1,460.0,1955.0,454.0,1949.0,0.0132,0.0031,0.2329,0.4984,0.5776,0.0,1.0,0.6368,0.0066,0.0434,0.0066,0.0088,0.0879,0.0,0.0,0.9826,0.0066,0.2776,0.0026,0.0128,2.6544,0.2323,0.1604,0.0,1.0,3.2476,0.0033,0.4104,0.0005,0.0092,2.3413,0.5003,0.013,0.2701,0.0046,0.0241,0.01,0.2279,0.0041,0.019,2.8875,0.1091,0.2296,0.0526,0.2364,2.2583,4.0,0.0,4.0,4.0,0.0,3909.875,0.0271,3753.0,4078.0,4078.0,3753.0,4050.0,3857.0,3875.0,27.5706,0.0769,24.9292,31.7891,31.7891,24.9292,30.1103,26.5457,27.0358,0.4112,0.5857,0.0003,1.0,0.7259,0.0844,0.6113,0.1925,0.4239,0.0933,0.6267,0.0078,0.3288,0.1784,0.0307,0.1249,0.0463,0.0798,12.8464,0.3727,101.839,0.0735,102.0,92.0,111.0,0.9133,0.2131,0.8505,0.038,10.9432,0.4625,101.82,0.0766,102.0,92.0,112.0,0.3536,0.4416,0.8504,0.4601,0.323,0.602
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S707565158-096.SATISFIABLE.cnf,1,100.0,2130.0,100.0,2130.0,0.0,0.0,0.0469,0.3835,0.6546,0.2,1.0,0.8537,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0844,0.0371,0.0596,3.3504,0.0796,0.0569,0.0,0.2449,2.8778,0.009,0.2181,0.0052,0.0136,2.7564,0.1808,0.0459,0.0132,0.0423,0.0465,0.1198,0.0557,0.0972,0.1408,4.0449,0.1159,0.0526,0.0948,0.138,1.0032,2.6667,0.1768,2.0,3.0,0.6365,4299.375,0.0153,4244.0,4443.0,4443.0,4244.0,4365.0,4253.0,4281.0,23.5594,0.0289,22.8781,24.9503,24.9503,22.8781,23.9312,22.9086,23.8384,0.1663,0.661,0.0059,0.4553,0.3344,0.0369,0.2604,0.0881,0.1307,0.0017,0.6947,0.0004,0.0088,0.0028,0.0007,0.0022,0.001,0.0015,9.0282,0.2886,19.9844,0.1672,20.0,16.0,24.0,1.5963,0.2594,0.8718,0.0808,8.1599,0.2975,20.1123,0.1674,20.0,16.0,25.0,1.1918,0.4234,0.8607,0.0787,0.5664,0.7017
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1106616038-10.cnf,1,19000.0,79800.0,18540.0,79252.0,0.0248,0.0069,0.2339,0.4973,0.5869,0.0,1.0,0.7087,0.0002,0.0623,0.0002,0.0003,0.154,0.0,0.0,0.9655,0.0002,0.2882,0.0,0.0004,2.7085,0.228,0.1722,0.0,1.0,3.362,0.0001,0.3998,0.0,0.0003,2.3321,0.4954,0.0003,0.2915,0.0,0.0009,0.0002,0.2429,0.0,0.0006,2.9582,0.1023,0.2419,0.0392,0.5,2.2459,5.3667,0.0898,5.0,6.0,0.6572,8.0552,0.4195,3.0,22.0,11.0,5.0,9.0,6.0,7.0,68.5526,0.2622,33.7647,133.6,88.7692,49.0,78.25,55.6364,65.7273,0.3942,0.5814,0.0,1.0,0.7106,0.0875,0.5708,0.2027,0.3869,0.0928,0.6574,0.002,0.9223,0.1744,0.0287,0.1244,0.0476,0.0799,924.4,1.0415,3260.0,0.5591,4056.0,0.0,4078.0,0.8159,0.9152,0.9519,0.2458,347.0,0.0658,4076.4,0.0141,4074.0,3978.0,4144.0,0.1021,0.2225,0.8312,0.0085,0.2312,0.2855
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S998136463-10.cnf,1,240.0,20400.0,240.0,20400.0,0.0,0.0,0.0118,0.3119,0.678,0.1429,1.0,0.9996,0.0292,0.0,0.0292,0.0292,0.0,0.0,0.0,0.0,0.0292,0.0397,0.0262,0.0332,4.3131,0.0319,0.0242,0.0,0.1199,2.1006,0.0017,0.1683,0.0011,0.0027,3.1383,0.06,0.0117,0.0,0.0117,0.0117,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,259.9167,0.5812,160.0,1022.0,294.0,187.0,252.0,201.0,230.0,48.3985,0.0549,44.4921,58.5137,51.2174,45.7024,48.8765,46.7725,48.0615,0.0648,0.7328,0.0003,0.2269,0.1373,0.0103,0.0951,0.0269,0.0529,0.0001,0.3659,0.0,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,21.0425,0.1839,39.5,0.1329,39.0,33.0,46.0,1.5769,0.2512,0.8649,0.0566,21.2913,0.1829,39.7905,0.1275,40.0,33.0,46.0,1.1867,0.4161,0.8687,0.0569,0.623,0.7226
