@RELATION ALGORITHM_RUNS_MAXSAT-PMS-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE PAR10 NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
mul_8_13.wcnf,1,CCLS2akms,18000,timeout
mul_8_13.wcnf,1,QMaxSAT14,18000,timeout
mul_8_13.wcnf,1,ahms-ls-1.70,18000,timeout
mul_8_13.wcnf,1,Open-WBO15,18000,timeout
mul_8_14.wcnf,1,CCEHC2akms,18000,timeout
mul_8_14.wcnf,1,ahms-1.70,18000,timeout
mul_8_14.wcnf,1,LMHS-2016,18000,timeout
mul_8_14.wcnf,1,Optiriss6,18000,timeout
mul_8_14.wcnf,1,WPM3-2015-co,18000,timeout
mul_8_14.wcnf,1,WMaxSatz09,18000,timeout
mul_8_14.wcnf,1,maxino16-dis,18000,timeout
mul_8_14.wcnf,1,Naps-1.02-ms,18000,timeout
mul_8_14.wcnf,1,mscg2015b,18000,timeout
mul_8_14.wcnf,1,mscg2015a,18000,timeout
mul_8_14.wcnf,1,maxhs-b,18000,timeout
mul_8_14.wcnf,1,Open-WBO16,18000,timeout
mul_8_14.wcnf,1,QMaxSAT16UC,18000,timeout
mul_8_14.wcnf,1,maxino16-c10,18000,timeout
mul_8_14.wcnf,1,WMaxSatz+,18000,timeout
mul_8_14.wcnf,1,CCLS2akms,18000,timeout
mul_8_14.wcnf,1,QMaxSAT14,18000,timeout
mul_8_14.wcnf,1,ahms-ls-1.70,18000,timeout
mul_8_14.wcnf,1,Open-WBO15,18000,timeout
mul_8_3.wcnf,1,CCEHC2akms,18000,timeout
mul_8_3.wcnf,1,ahms-1.70,18000,timeout
mul_8_3.wcnf,1,LMHS-2016,534.12,ok
mul_8_3.wcnf,1,Optiriss6,18000,timeout
mul_8_3.wcnf,1,WPM3-2015-co,18000,timeout
mul_8_3.wcnf,1,WMaxSatz09,18000,timeout
mul_8_3.wcnf,1,maxino16-dis,18000,timeout
mul_8_3.wcnf,1,Naps-1.02-ms,18000,timeout
mul_8_3.wcnf,1,mscg2015b,18000,timeout
mul_8_3.wcnf,1,mscg2015a,18000,timeout
mul_8_3.wcnf,1,maxhs-b,228.91,ok
mul_8_3.wcnf,1,Open-WBO16,18000,timeout
mul_8_3.wcnf,1,QMaxSAT16UC,18000,timeout
mul_8_3.wcnf,1,maxino16-c10,18000,timeout
mul_8_3.wcnf,1,WMaxSatz+,18000,timeout
mul_8_3.wcnf,1,CCLS2akms,18000,timeout
mul_8_3.wcnf,1,QMaxSAT14,18000,timeout
mul_8_3.wcnf,1,ahms-ls-1.70,18000,timeout
mul_8_3.wcnf,1,Open-WBO15,18000,timeout
mul_8_9.wcnf,1,CCEHC2akms,18000,timeout
mul_8_9.wcnf,1,ahms-1.70,18000,timeout
mul_8_9.wcnf,1,LMHS-2016,18000,timeout
mul_8_9.wcnf,1,Optiriss6,18000,timeout
mul_8_9.wcnf,1,WPM3-2015-co,18000,timeout
mul_8_9.wcnf,1,WMaxSatz09,18000,timeout
mul_8_9.wcnf,1,maxino16-dis,18000,timeout
mul_8_9.wcnf,1,Naps-1.02-ms,18000,timeout
mul_8_9.wcnf,1,mscg2015b,18000,timeout
mul_8_9.wcnf,1,mscg2015a,18000,timeout
mul_8_9.wcnf,1,maxhs-b,18000,timeout
mul_8_9.wcnf,1,Open-WBO16,18000,timeout
mul_8_9.wcnf,1,QMaxSAT16UC,18000,timeout
mul_8_9.wcnf,1,maxino16-c10,18000,timeout
mul_8_9.wcnf,1,WMaxSatz+,18000,timeout
mul_8_9.wcnf,1,CCLS2akms,18000,timeout
mul_8_9.wcnf,1,QMaxSAT14,18000,timeout
mul_8_9.wcnf,1,ahms-ls-1.70,18000,timeout
mul_8_9.wcnf,1,Open-WBO15,18000,timeout
sbox_4.wcnf,1,CCEHC2akms,621.00,ok
sbox_4.wcnf,1,ahms-1.70,0.81,ok
sbox_4.wcnf,1,LMHS-2016,0.37,ok
sbox_4.wcnf,1,Optiriss6,0.59,ok
sbox_4.wcnf,1,WPM3-2015-co,0.31,ok
sbox_4.wcnf,1,WMaxSatz09,18000,timeout
sbox_4.wcnf,1,maxino16-dis,0.08,ok
sbox_4.wcnf,1,Naps-1.02-ms,18000,timeout
sbox_4.wcnf,1,mscg2015b,0.53,ok
sbox_4.wcnf,1,mscg2015a,0.13,ok
sbox_4.wcnf,1,maxhs-b,0.56,ok
sbox_4.wcnf,1,Open-WBO16,0.14,ok
sbox_4.wcnf,1,QMaxSAT16UC,18000,timeout
sbox_4.wcnf,1,maxino16-c10,0.06,ok
sbox_4.wcnf,1,WMaxSatz+,18000,timeout
sbox_4.wcnf,1,CCLS2akms,620.96,ok
sbox_4.wcnf,1,QMaxSAT14,18000,timeout
sbox_4.wcnf,1,ahms-ls-1.70,1.21,ok
sbox_4.wcnf,1,Open-WBO15,0.15,ok
sbox_8.wcnf,1,CCEHC2akms,18000,timeout
sbox_8.wcnf,1,ahms-1.70,18000,timeout
sbox_8.wcnf,1,LMHS-2016,18000,timeout
sbox_8.wcnf,1,Optiriss6,18000,timeout
sbox_8.wcnf,1,WPM3-2015-co,18000,timeout
sbox_8.wcnf,1,WMaxSatz09,18000,timeout
sbox_8.wcnf,1,maxino16-dis,18000,timeout
sbox_8.wcnf,1,Naps-1.02-ms,18000,timeout
sbox_8.wcnf,1,mscg2015b,18000,timeout
sbox_8.wcnf,1,mscg2015a,18000,timeout
sbox_8.wcnf,1,maxhs-b,18000,timeout
sbox_8.wcnf,1,Open-WBO16,18000,timeout
sbox_8.wcnf,1,QMaxSAT16UC,18000,timeout
sbox_8.wcnf,1,maxino16-c10,18000,timeout
sbox_8.wcnf,1,WMaxSatz+,18000,timeout
sbox_8.wcnf,1,CCLS2akms,18000,timeout
sbox_8.wcnf,1,QMaxSAT14,18000,timeout
sbox_8.wcnf,1,ahms-ls-1.70,18000,timeout
sbox_8.wcnf,1,Open-WBO15,18000,timeout
atcoss_mesat_01.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_01.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_01.wcnf,1,LMHS-2016,160.24,ok
atcoss_mesat_01.wcnf,1,Optiriss6,244.35,ok
atcoss_mesat_01.wcnf,1,WPM3-2015-co,266.05,ok
atcoss_mesat_01.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_01.wcnf,1,maxino16-dis,66.87,ok
atcoss_mesat_01.wcnf,1,Naps-1.02-ms,57.23,ok
atcoss_mesat_01.wcnf,1,mscg2015b,266.03,ok
atcoss_mesat_01.wcnf,1,mscg2015a,263.87,ok
atcoss_mesat_01.wcnf,1,maxhs-b,62.63,ok
atcoss_mesat_01.wcnf,1,Open-WBO16,237.90,ok
atcoss_mesat_01.wcnf,1,QMaxSAT16UC,237.89,ok
atcoss_mesat_01.wcnf,1,maxino16-c10,69.53,ok
atcoss_mesat_01.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_01.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_01.wcnf,1,QMaxSAT14,151.34,ok
atcoss_mesat_01.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_01.wcnf,1,Open-WBO15,376.30,ok
atcoss_mesat_02.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_02.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_02.wcnf,1,LMHS-2016,18000,timeout
atcoss_mesat_02.wcnf,1,Optiriss6,18000,timeout
atcoss_mesat_02.wcnf,1,WPM3-2015-co,18000,timeout
atcoss_mesat_02.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_02.wcnf,1,maxino16-dis,18000,timeout
atcoss_mesat_02.wcnf,1,Naps-1.02-ms,18000,timeout
atcoss_mesat_02.wcnf,1,mscg2015b,18000,timeout
atcoss_mesat_02.wcnf,1,mscg2015a,18000,timeout
atcoss_mesat_02.wcnf,1,maxhs-b,18000,timeout
atcoss_mesat_02.wcnf,1,Open-WBO16,18000,timeout
atcoss_mesat_02.wcnf,1,QMaxSAT16UC,18000,timeout
atcoss_mesat_02.wcnf,1,maxino16-c10,18000,timeout
atcoss_mesat_02.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_02.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_02.wcnf,1,QMaxSAT14,18000,timeout
atcoss_mesat_02.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_02.wcnf,1,Open-WBO15,18000,timeout
atcoss_mesat_03.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_03.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_03.wcnf,1,LMHS-2016,18000,timeout
atcoss_mesat_03.wcnf,1,Optiriss6,18000,timeout
atcoss_mesat_03.wcnf,1,WPM3-2015-co,18000,timeout
atcoss_mesat_03.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_03.wcnf,1,maxino16-dis,18000,timeout
atcoss_mesat_03.wcnf,1,Naps-1.02-ms,18000,timeout
atcoss_mesat_03.wcnf,1,mscg2015b,18000,timeout
atcoss_mesat_03.wcnf,1,mscg2015a,18000,timeout
atcoss_mesat_03.wcnf,1,maxhs-b,18000,timeout
atcoss_mesat_03.wcnf,1,Open-WBO16,18000,timeout
atcoss_mesat_03.wcnf,1,QMaxSAT16UC,18000,timeout
atcoss_mesat_03.wcnf,1,maxino16-c10,18000,timeout
atcoss_mesat_03.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_03.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_03.wcnf,1,QMaxSAT14,18000,timeout
atcoss_mesat_03.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_03.wcnf,1,Open-WBO15,18000,timeout
atcoss_mesat_04.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_04.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_04.wcnf,1,LMHS-2016,18000,timeout
atcoss_mesat_04.wcnf,1,Optiriss6,18000,timeout
atcoss_mesat_04.wcnf,1,WPM3-2015-co,18000,timeout
atcoss_mesat_04.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_04.wcnf,1,maxino16-dis,18000,timeout
atcoss_mesat_04.wcnf,1,Naps-1.02-ms,18000,timeout
atcoss_mesat_04.wcnf,1,mscg2015b,18000,timeout
atcoss_mesat_04.wcnf,1,mscg2015a,18000,timeout
atcoss_mesat_04.wcnf,1,maxhs-b,18000,timeout
atcoss_mesat_04.wcnf,1,Open-WBO16,18000,timeout
atcoss_mesat_04.wcnf,1,QMaxSAT16UC,18000,timeout
atcoss_mesat_04.wcnf,1,maxino16-c10,18000,timeout
atcoss_mesat_04.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_04.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_04.wcnf,1,QMaxSAT14,18000,timeout
atcoss_mesat_04.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_04.wcnf,1,Open-WBO15,18000,timeout
atcoss_mesat_05.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_05.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_05.wcnf,1,LMHS-2016,18000,timeout
atcoss_mesat_05.wcnf,1,Optiriss6,18000,timeout
atcoss_mesat_05.wcnf,1,WPM3-2015-co,18000,timeout
atcoss_mesat_05.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_05.wcnf,1,maxino16-dis,18000,timeout
atcoss_mesat_05.wcnf,1,Naps-1.02-ms,18000,timeout
atcoss_mesat_05.wcnf,1,mscg2015b,18000,timeout
atcoss_mesat_05.wcnf,1,mscg2015a,18000,timeout
atcoss_mesat_05.wcnf,1,maxhs-b,18000,timeout
atcoss_mesat_05.wcnf,1,Open-WBO16,18000,timeout
atcoss_mesat_05.wcnf,1,QMaxSAT16UC,18000,timeout
atcoss_mesat_05.wcnf,1,maxino16-c10,18000,timeout
atcoss_mesat_05.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_05.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_05.wcnf,1,QMaxSAT14,18000,timeout
atcoss_mesat_05.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_05.wcnf,1,Open-WBO15,18000,timeout
atcoss_mesat_06.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_06.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_06.wcnf,1,LMHS-2016,679.66,ok
atcoss_mesat_06.wcnf,1,Optiriss6,549.32,ok
atcoss_mesat_06.wcnf,1,WPM3-2015-co,560.52,ok
atcoss_mesat_06.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_06.wcnf,1,maxino16-dis,132.48,ok
atcoss_mesat_06.wcnf,1,Naps-1.02-ms,136.64,ok
atcoss_mesat_06.wcnf,1,mscg2015b,853.81,ok
atcoss_mesat_06.wcnf,1,mscg2015a,934.44,ok
atcoss_mesat_06.wcnf,1,maxhs-b,145.50,ok
atcoss_mesat_06.wcnf,1,Open-WBO16,548.89,ok
atcoss_mesat_06.wcnf,1,QMaxSAT16UC,679.67,ok
atcoss_mesat_06.wcnf,1,maxino16-c10,139.28,ok
atcoss_mesat_06.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_06.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_06.wcnf,1,QMaxSAT14,554.60,ok
atcoss_mesat_06.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_06.wcnf,1,Open-WBO15,514.72,ok
atcoss_mesat_07.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_07.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_07.wcnf,1,LMHS-2016,39.52,ok
atcoss_mesat_07.wcnf,1,Optiriss6,70.79,ok
atcoss_mesat_07.wcnf,1,WPM3-2015-co,75.58,ok
atcoss_mesat_07.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_07.wcnf,1,maxino16-dis,11.47,ok
atcoss_mesat_07.wcnf,1,Naps-1.02-ms,36.08,ok
atcoss_mesat_07.wcnf,1,mscg2015b,90.65,ok
atcoss_mesat_07.wcnf,1,mscg2015a,91.67,ok
atcoss_mesat_07.wcnf,1,maxhs-b,15.65,ok
atcoss_mesat_07.wcnf,1,Open-WBO16,67.80,ok
atcoss_mesat_07.wcnf,1,QMaxSAT16UC,54.02,ok
atcoss_mesat_07.wcnf,1,maxino16-c10,10.76,ok
atcoss_mesat_07.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_07.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_07.wcnf,1,QMaxSAT14,96.88,ok
atcoss_mesat_07.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_07.wcnf,1,Open-WBO15,49.60,ok
atcoss_mesat_08.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_08.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_08.wcnf,1,LMHS-2016,36.95,ok
atcoss_mesat_08.wcnf,1,Optiriss6,64.25,ok
atcoss_mesat_08.wcnf,1,WPM3-2015-co,65.26,ok
atcoss_mesat_08.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_08.wcnf,1,maxino16-dis,11.33,ok
atcoss_mesat_08.wcnf,1,Naps-1.02-ms,38.57,ok
atcoss_mesat_08.wcnf,1,mscg2015b,96.45,ok
atcoss_mesat_08.wcnf,1,mscg2015a,97.92,ok
atcoss_mesat_08.wcnf,1,maxhs-b,15.24,ok
atcoss_mesat_08.wcnf,1,Open-WBO16,88.22,ok
atcoss_mesat_08.wcnf,1,QMaxSAT16UC,45.95,ok
atcoss_mesat_08.wcnf,1,maxino16-c10,11.45,ok
atcoss_mesat_08.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_08.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_08.wcnf,1,QMaxSAT14,100.96,ok
atcoss_mesat_08.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_08.wcnf,1,Open-WBO15,53.13,ok
atcoss_mesat_09.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_09.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_09.wcnf,1,LMHS-2016,82.83,ok
atcoss_mesat_09.wcnf,1,Optiriss6,223.12,ok
atcoss_mesat_09.wcnf,1,WPM3-2015-co,185.42,ok
atcoss_mesat_09.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_09.wcnf,1,maxino16-dis,35.01,ok
atcoss_mesat_09.wcnf,1,Naps-1.02-ms,55.44,ok
atcoss_mesat_09.wcnf,1,mscg2015b,131.11,ok
atcoss_mesat_09.wcnf,1,mscg2015a,132.76,ok
atcoss_mesat_09.wcnf,1,maxhs-b,31.77,ok
atcoss_mesat_09.wcnf,1,Open-WBO16,278.67,ok
atcoss_mesat_09.wcnf,1,QMaxSAT16UC,268.00,ok
atcoss_mesat_09.wcnf,1,maxino16-c10,40.07,ok
atcoss_mesat_09.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_09.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_09.wcnf,1,QMaxSAT14,258.78,ok
atcoss_mesat_09.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_09.wcnf,1,Open-WBO15,216.32,ok
atcoss_mesat_10.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_10.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_10.wcnf,1,LMHS-2016,18000,timeout
atcoss_mesat_10.wcnf,1,Optiriss6,18000,timeout
atcoss_mesat_10.wcnf,1,WPM3-2015-co,18000,timeout
atcoss_mesat_10.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_10.wcnf,1,maxino16-dis,1757.37,ok
atcoss_mesat_10.wcnf,1,Naps-1.02-ms,1434.38,ok
atcoss_mesat_10.wcnf,1,mscg2015b,18000,timeout
atcoss_mesat_10.wcnf,1,mscg2015a,18000,timeout
atcoss_mesat_10.wcnf,1,maxhs-b,18000,timeout
atcoss_mesat_10.wcnf,1,Open-WBO16,18000,timeout
atcoss_mesat_10.wcnf,1,QMaxSAT16UC,18000,timeout
atcoss_mesat_10.wcnf,1,maxino16-c10,18000,timeout
atcoss_mesat_10.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_10.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_10.wcnf,1,QMaxSAT14,18000,timeout
atcoss_mesat_10.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_10.wcnf,1,Open-WBO15,18000,timeout
atcoss_mesat_11.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_11.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_11.wcnf,1,LMHS-2016,69.40,ok
atcoss_mesat_11.wcnf,1,Optiriss6,85.39,ok
atcoss_mesat_11.wcnf,1,WPM3-2015-co,113.50,ok
atcoss_mesat_11.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_11.wcnf,1,maxino16-dis,16.59,ok
atcoss_mesat_11.wcnf,1,Naps-1.02-ms,31.14,ok
atcoss_mesat_11.wcnf,1,mscg2015b,147.44,ok
atcoss_mesat_11.wcnf,1,mscg2015a,152.72,ok
atcoss_mesat_11.wcnf,1,maxhs-b,14.89,ok
atcoss_mesat_11.wcnf,1,Open-WBO16,118.27,ok
atcoss_mesat_11.wcnf,1,QMaxSAT16UC,104.86,ok
atcoss_mesat_11.wcnf,1,maxino16-c10,15.99,ok
atcoss_mesat_11.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_11.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_11.wcnf,1,QMaxSAT14,108.32,ok
atcoss_mesat_11.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_11.wcnf,1,Open-WBO15,93.93,ok
atcoss_mesat_12.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_12.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_12.wcnf,1,LMHS-2016,46.64,ok
atcoss_mesat_12.wcnf,1,Optiriss6,62.84,ok
atcoss_mesat_12.wcnf,1,WPM3-2015-co,76.11,ok
atcoss_mesat_12.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_12.wcnf,1,maxino16-dis,9.21,ok
atcoss_mesat_12.wcnf,1,Naps-1.02-ms,28.79,ok
atcoss_mesat_12.wcnf,1,mscg2015b,105.98,ok
atcoss_mesat_12.wcnf,1,mscg2015a,102.62,ok
atcoss_mesat_12.wcnf,1,maxhs-b,12.47,ok
atcoss_mesat_12.wcnf,1,Open-WBO16,99.01,ok
atcoss_mesat_12.wcnf,1,QMaxSAT16UC,75.94,ok
atcoss_mesat_12.wcnf,1,maxino16-c10,9.26,ok
atcoss_mesat_12.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_12.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_12.wcnf,1,QMaxSAT14,102.83,ok
atcoss_mesat_12.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_12.wcnf,1,Open-WBO15,67.73,ok
atcoss_mesat_13.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_13.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_13.wcnf,1,LMHS-2016,215.54,ok
atcoss_mesat_13.wcnf,1,Optiriss6,496.63,ok
atcoss_mesat_13.wcnf,1,WPM3-2015-co,413.72,ok
atcoss_mesat_13.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_13.wcnf,1,maxino16-dis,98.10,ok
atcoss_mesat_13.wcnf,1,Naps-1.02-ms,150.32,ok
atcoss_mesat_13.wcnf,1,mscg2015b,557.07,ok
atcoss_mesat_13.wcnf,1,mscg2015a,541.43,ok
atcoss_mesat_13.wcnf,1,maxhs-b,51.89,ok
atcoss_mesat_13.wcnf,1,Open-WBO16,444.07,ok
atcoss_mesat_13.wcnf,1,QMaxSAT16UC,219.55,ok
atcoss_mesat_13.wcnf,1,maxino16-c10,94.96,ok
atcoss_mesat_13.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_13.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_13.wcnf,1,QMaxSAT14,640.84,ok
atcoss_mesat_13.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_13.wcnf,1,Open-WBO15,388.80,ok
atcoss_mesat_14.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_14.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_14.wcnf,1,LMHS-2016,275.30,ok
atcoss_mesat_14.wcnf,1,Optiriss6,772.31,ok
atcoss_mesat_14.wcnf,1,WPM3-2015-co,635.23,ok
atcoss_mesat_14.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_14.wcnf,1,maxino16-dis,111.31,ok
atcoss_mesat_14.wcnf,1,Naps-1.02-ms,156.93,ok
atcoss_mesat_14.wcnf,1,mscg2015b,787.90,ok
atcoss_mesat_14.wcnf,1,mscg2015a,818.82,ok
atcoss_mesat_14.wcnf,1,maxhs-b,69.64,ok
atcoss_mesat_14.wcnf,1,Open-WBO16,613.15,ok
atcoss_mesat_14.wcnf,1,QMaxSAT16UC,368.49,ok
atcoss_mesat_14.wcnf,1,maxino16-c10,101.82,ok
atcoss_mesat_14.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_14.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_14.wcnf,1,QMaxSAT14,838.57,ok
atcoss_mesat_14.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_14.wcnf,1,Open-WBO15,556.86,ok
atcoss_mesat_15.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_15.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_15.wcnf,1,LMHS-2016,18000,timeout
atcoss_mesat_15.wcnf,1,Optiriss6,18000,timeout
atcoss_mesat_15.wcnf,1,WPM3-2015-co,18000,timeout
atcoss_mesat_15.wcnf,1,WMaxSatz09,18000,timeout
atcoss_mesat_15.wcnf,1,maxino16-dis,18000,timeout
atcoss_mesat_15.wcnf,1,Naps-1.02-ms,18000,timeout
atcoss_mesat_15.wcnf,1,mscg2015b,18000,timeout
atcoss_mesat_15.wcnf,1,mscg2015a,18000,timeout
atcoss_mesat_15.wcnf,1,maxhs-b,18000,timeout
atcoss_mesat_15.wcnf,1,Open-WBO16,18000,timeout
atcoss_mesat_15.wcnf,1,QMaxSAT16UC,18000,timeout
atcoss_mesat_15.wcnf,1,maxino16-c10,18000,timeout
atcoss_mesat_15.wcnf,1,WMaxSatz+,18000,timeout
atcoss_mesat_15.wcnf,1,CCLS2akms,18000,timeout
atcoss_mesat_15.wcnf,1,QMaxSAT14,18000,timeout
atcoss_mesat_15.wcnf,1,ahms-ls-1.70,18000,timeout
atcoss_mesat_15.wcnf,1,Open-WBO15,18000,timeout
atcoss_mesat_16.wcnf,1,CCEHC2akms,18000,timeout
atcoss_mesat_16.wcnf,1,ahms-1.70,18000,timeout
atcoss_mesat_16.wcnf,1,LMHS-2016,50.18,ok
atcoss_mesat_16.wcnf,1,Optiriss6,125.64,ok
atcoss_mesat_16.wcnf,1,WPM3-2015-co,105.93,ok
atcoss_mesat_16.wcnf,1,WMaxSatz09,18000,timeout
