@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute nvarsOrig numeric
@attribute nclausesOrig numeric
@attribute nvars numeric
@attribute nclauses numeric
@attribute reducedVars numeric
@attribute reducedClauses numeric
@attribute vars.clauses.ratio numeric
@attribute POSNEG.RATIO.CLAUSE.mean numeric
@attribute POSNEG.RATIO.CLAUSE.coeff.variation numeric
@attribute POSNEG.RATIO.CLAUSE.min numeric
@attribute POSNEG.RATIO.CLAUSE.max numeric
@attribute POSNEG.RATIO.CLAUSE.entropy numeric
@attribute VCG.CLAUSE.mean numeric
@attribute VCG.CLAUSE.coeff.variation numeric
@attribute VCG.CLAUSE.min numeric
@attribute VCG.CLAUSE.max numeric
@attribute VCG.CLAUSE.entropy numeric
@attribute UNARY numeric
@attribute BINARY. numeric
@attribute TRINARY. numeric
@attribute VCG.VAR.mean numeric
@attribute VCG.VAR.coeff.variation numeric
@attribute VCG.VAR.min numeric
@attribute VCG.VAR.max numeric
@attribute VCG.VAR.entropy numeric
@attribute POSNEG.RATIO.VAR.mean numeric
@attribute POSNEG.RATIO.VAR.stdev numeric
@attribute POSNEG.RATIO.VAR.min numeric
@attribute POSNEG.RATIO.VAR.max numeric
@attribute POSNEG.RATIO.VAR.entropy numeric
@attribute HORNY.VAR.mean numeric
@attribute HORNY.VAR.coeff.variation numeric
@attribute HORNY.VAR.min numeric
@attribute HORNY.VAR.max numeric
@attribute HORNY.VAR.entropy numeric
@attribute horn.clauses.fraction numeric
@attribute VG.mean numeric
@attribute VG.coeff.variation numeric
@attribute VG.min numeric
@attribute VG.max numeric
@attribute CG.mean numeric
@attribute CG.coeff.variation numeric
@attribute CG.min numeric
@attribute CG.max numeric
@attribute CG.entropy numeric
@attribute cluster.coeff.mean numeric
@attribute cluster.coeff.coeff.variation numeric
@attribute cluster.coeff.min numeric
@attribute cluster.coeff.max numeric
@attribute cluster.coeff.entropy numeric

@data
sat/20180322_164245263_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714,0.511905,0.576725,0.333333,1,0.581116,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.059285,0.008929,0.010714,0.872857,0.032955,0.043702,0,0.090909,0.654843,0.004746,0.285522,0.001786,0.008036,1.816734,0.50625,0.01875,0.059285,0.017857,0.021429,0.014066,0.047076,0.013393,0.016071,1.062689,0.119606,0.043245,0.105263,0.125,0.739408
sat/20180326_095801070_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714,0.490476,0.576915,0.333333,1,0.546089,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.061629,0.008929,0.010714,0.888541,0.030114,0.042788,0,0.090909,0.63506,0.004654,0.270792,0.001786,0.008036,1.756275,0.496429,0.01875,0.061629,0.017857,0.021429,0.014074,0.047913,0.013393,0.016071,1.076418,0.11955,0.043878,0.105263,0.125,0.761076
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714,0.506548,0.577157,0.333333,1,0.57287,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.059285,0.008929,0.010714,0.872857,0.032955,0.043702,0,0.090909,0.654843,0.004646,0.281767,0.000893,0.008929,1.775575,0.495536,0.01875,0.059285,0.017857,0.021429,0.014066,0.046999,0.013393,0.016071,1.061425,0.119606,0.043198,0.105263,0.125,0.735962
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714,0.489881,0.576857,0.333333,1,0.545037,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.062543,0.008929,0.010714,0.893043,0.028977,0.042363,0,0.090909,0.625924,0.00478,0.275322,0.001786,0.008929,1.796973,0.509821,0.01875,0.062543,0.017857,0.021429,0.014077,0.048642,0.013393,0.016071,1.087004,0.119532,0.044559,0.105263,0.125,0.760181
sat/20180326_095805836_p_cnf_320_1120.cnf.bz2,1,320,1120,320,1120,0,0,0.285714,0.491667,0.577018,0.333333,1,0.548181,0.009375,0,0.009375,0.009375,0,0,0,1,0.009375,0.060234,0.008929,0.010714,0.879904,0.031818,0.043361,0,0.090909,0.647447,0.004679,0.296088,0.001786,0.008929,1.845522,0.499107,0.01875,0.060234,0.017857,0.021429,0.014069,0.048419,0.013393,0.016071,1.078989,0.119592,0.044184,0.105263,0.125,0.779954
sat/5or7mod8.rules.7-7.cnf.bz2,1,131369,855596,115628,834764,0.136135,0.024956,0.138516,0.290054,0.86647,0,1,0.917236,0.000023,0.200956,0.000017,0.000078,0.735632,0,0.359019,0.985401,0.000023,3.337315,0.000007,0.001306,2.228919,0.145815,0.125909,0,0.8,2.354661,0.000015,3.296503,0.000004,0.000795,1.958349,0.67995,0.000025,3.455201,0.000006,0.00158,-1,0,-1,0,-512,-1,0,-1,0,0
sat/6-3-8.cnf.bz2,1,5903,91638,4554,87707,0.296223,0.04482,0.051923,0.379658,0.601505,0,1,0.583225,0.00063,0.257489,0.000439,0.003074,0.492851,0,0.170226,0.99536,0.00063,1.225099,0.000011,0.005256,2.724573,0.163111,0.180083,0,1,2.22296,0.0006,1.273452,0,0.005222,2.430192,0.967984,0.000741,1.670267,0.000068,0.007742,-1,0,-1,0,-512,-1,0,-1,0,0
sat/6-4-6.cnf.bz2,1,15320,248329,11572,239607,0.323885,0.036401,0.048296,0.362656,0.571147,0,1,0.533663,0.000249,0.258585,0.000173,0.001642,0.444607,0,0.150559,0.997609,0.000249,1.788405,0.000004,0.004194,2.572724,0.122352,0.164814,0,1,1.926558,0.000238,1.863978,0,0.004186,2.297975,0.967259,0.0003,2.513528,0.00005,0.006594,-1,0,-1,0,-512,-1,0,-1,0,0
sat/6-4-7.cnf.bz2,1,18368,336893,14021,326381,0.310035,0.032208,0.042959,0.365895,0.561509,0,1,0.517295,0.000206,0.247037,0.000143,0.001355,0.431163,0,0.143507,0.997733,0.000206,1.737253,0.000003,0.003122,2.840073,0.124456,0.170966,0,1,2.230501,0.000197,1.800774,0,0.003116,2.651695,0.970675,0.000254,2.383607,0.000018,0.00489,-1,0,-1,0,-512,-1,0,-1,0,0
sat/6-5-6.cnf.bz2,1,40490,790501,30273,769372,0.337495,0.027463,0.039348,0.357885,0.535806,0,1,0.479908,0.000095,0.245175,0.000066,0.000793,0.398331,0,0.130101,0.998747,0.000095,2.306767,0.000001,0.002458,2.496763,0.099412,0.158567,0,1,1.76132,0.000092,2.389238,0,0.002455,2.294572,0.971504,0.000121,3.195438,0.000021,0.004015,-1,0,-1,0,-512,-1,0,-1,0,0
sat/7-4-7.cnf.bz2,1,25446,519560,20173,505392,0.261389,0.028034,0.039916,0.357892,0.528451,0,1,0.468093,0.000144,0.258771,0.000099,0.00114,0.392466,0,0.125196,0.998356,0.000144,1.98224,0.000002,0.002875,2.516021,0.115449,0.162582,0,1,1.852223,0.000138,2.053064,0,0.002871,2.256592,0.972534,0.000176,2.769941,0.00003,0.004541,-1,0,-1,0,-512,-1,0,-1,0,0
sat/7-5-6.cnf.bz2,1,56084,1217329,43992,1189339,0.274868,0.023534,0.036989,0.3522,0.50786,0,1,0.44275,0.000066,0.25735,0.000045,0.000659,0.369176,0,0.116296,0.999021,0.000066,2.662238,0.000001,0.002284,2.628836,0.092701,0.150928,0,1,1.629961,0.000064,2.753501,0,0.002282,2.477351,0.972822,0.000083,3.746039,0.000014,0.003753,-1,0,-1,0,-512,-1,0,-1,0,0
sat/8-4-10.cnf.bz2,1,50412,1490919,41781,1463334,0.206577,0.018851,0.028552,0.3572,0.482077,0,1,0.39527,0.00007,0.240612,0.000048,0.000646,0.333896,0,0.099073,0.998872,0.00007,2.044915,0.000001,0.001372,2.600177,0.11277,0.167902,0,1,1.878866,0.000068,2.096697,0,0.00137,2.413664,0.979983,0.000089,2.761143,0.000004,0.002166,-1,0,-1,0,-512,-1,0,-1,0,0
sat/8-4-8.cnf.bz2,1,39270,968786,32212,947265,0.219111,0.022719,0.034005,0.354487,0.494153,0,1,0.418034,0.00009,0.258926,0.000062,0.000838,0.352281,0,0.107165,0.9988,0.00009,2.157612,0.000001,0.002091,2.464044,0.110625,0.160786,0,1,1.654284,0.000088,2.224347,0,0.002089,2.218209,0.976339,0.000112,3.003123,0.000019,0.003313,-1,0,-1,0,-512,-1,0,-1,0,0
sat/8-4-9.cnf.bz2,1,44886,1216293,37068,1191591,0.21091,0.02073,0.031108,0.356009,0.488188,0,1,0.40687,0.000079,0.249206,0.000054,0.000728,0.343078,0,0.103026,0.998827,0.000079,2.105359,0.000001,0.001674,2.739666,0.111672,0.164427,0,1,1.727344,0.000076,2.163863,0,0.001673,2.571482,0.978261,0.000099,2.882126,0.000005,0.002647,-1,0,-1,0,-512,-1,0,-1,0,0
sat/8-5-6.cnf.bz2,1,74124,1752053,60115,1716718,0.233037,0.020583,0.035017,0.34854,0.485281,0,1,0.414152,0.000048,0.268945,0.000033,0.000566,0.346601,0,0.106174,0.999206,0.000048,2.988004,0.000001,0.00215,2.461598,0.088535,0.145839,0,1,1.522039,0.000047,3.086471,0,0.002149,2.28389,0.973943,0.00006,4.265587,0.00001,0.003547,-1,0,-1,0,-512,-1,0,-1,0,0
sat/9-4-10.cnf.bz2,1,64556,2032097,54611,1996968,0.182106,0.017591,0.027347,0.353055,0.460813,0,1,0.368994,0.000054,0.250109,0.000037,0.000568,0.312486,0,0.090358,0.999098,0.000054,2.267079,0.000001,0.001303,2.692538,0.10785,0.162234,0,1,1.722684,0.000052,2.323305,0,0.001302,2.532228,0.98074,0.000068,3.101539,0.000003,0.002066,-1,0,-1,0,-512,-1,0,-1,0,0
sat/9-4-9.cnf.bz2,1,57368,1660798,48265,1629729,0.188605,0.019064,0.029615,0.351922,0.465809,0,1,0.37846,0.000061,0.259055,0.000041,0.000642,0.320246,0,0.093684,0.999085,0.000061,2.319106,0.000001,0.001589,2.41688,0.107063,0.159307,0,1,1.597232,0.000059,2.382325,0,0.001587,2.183368,0.979216,0.000075,3.218686,0.000013,0.002521,-1,0,-1,0,-512,-1,0,-1,0,0
sat/a_rphp035_05.cnf.bz2,1,367,4118,327,4062,0.122324,0.013786,0.080502,0.844289,0.351918,0,1,0.76689,0.014179,0.822148,0.006116,0.207951,0.955844,0,0.14648,0.14648,0.014179,0.923201,0.001231,0.065485,3.948854,0.322959,0.331397,0,1,3.080621,0.009138,1.078804,0.001231,0.053914,3.773495,0.820286,0.039474,0.186758,0.001231,0.076071,0.026749,0.785073,0.001231,0.150665,3.84219,0.139183,0.594233,0.008985,0.418114,2.375432
sat/a_rphp045_05.cnf.bz2,1,472,6643,422,6557,0.118483,0.013116,0.064359,0.854354,0.331223,0,1,0.742455,0.011083,0.833933,0.004739,0.208531,0.906838,0,0.117432,0.117432,0.011083,0.959902,0.000763,0.052921,4.198948,0.35069,0.344105,0,1,3.168177,0.007187,1.106212,0.000763,0.043312,3.995329,0.816989,0.031518,0.187385,0.000763,0.060851,0.021153,0.793971,0.000763,0.137563,4.036974,0.122636,0.706894,0.006753,0.421457,2.208026
sat/a_rphp055_04.cnf.bz2,1,467,7278,408,7171,0.144608,0.014921,0.056896,0.780545,0.443994,0,1,0.84583,0.01097,0.768953,0.004902,0.264706,0.961988,0,0.090364,0.090364,0.01097,0.943813,0.000558,0.044624,4.385162,0.419264,0.372455,0,1,3.188975,0.006903,0.98237,0.000558,0.033747,4.119454,0.749268,0.027703,0.221462,0.000558,0.052991,0.021002,0.628745,0.000558,0.158137,4.239316,0.116183,0.993578,0.006125,0.473851,2.102999
sat/a_rphp056_05.cnf.bz2,1,588,10225,527,10109,0.11575,0.011475,0.052132,0.861477,0.31609,0,1,0.72555,0.008935,0.837931,0.003795,0.208729,0.868874,0,0.095459,0.095459,0.008935,0.983836,0.000495,0.043427,4.448709,0.379365,0.356349,0,1,3.227756,0.005818,1.122366,0.000495,0.035513,4.221473,0.814225,0.025523,0.188324,0.000495,0.049263,0.01713,0.801328,0.000495,0.129291,4.222282,0.110054,0.820706,0.005067,0.426924,2.135564
sat/a_rphp065_04.cnf.bz2,1,552,10063,483,9966,0.142857,0.009733,0.048465,0.782078,0.43979,0,1,0.842019,0.009324,0.771249,0.004141,0.26501,0.946306,0,0.077062,0.077062,0.009324,0.959696,0.000401,0.038029,4.535291,0.43338,0.383075,0,1,3.026515,0.005837,0.994275,0.000401,0.028798,4.262437,0.743327,0.02358,0.221892,0.000401,0.045154,0.018064,0.62182,0.000401,0.150913,4.390814,0.107257,1.093589,0.004835,0.477993,1.932854
sat/a_rphp085_04.cnf.bz2,1,722,16983,633,16810,0.1406,0.010291,0.037656,0.788816,0.427527,0,1,0.818539,0.007143,0.778676,0.00316,0.265403,0.906444,0,0.059964,0.059964,0.007143,0.979993,0.000238,0.029744,4.765361,0.458432,0.39429,0,1,3.16286,0.004492,1.009952,0.000238,0.022427,4.490058,0.740809,0.018303,0.222471,0.000238,0.035098,-1,0,-1,0,-512,-1,0,-1,0,0
sat/a_rphp098_04.cnf.bz2,1,833,22593,731,22383,0.139535,0.009382,0.032659,0.791445,0.422906,0,1,0.809975,0.006199,0.77901,0.002736,0.26539,0.889546,0,0.052093,0.052093,0.006199,0.987345,0.000179,0.025689,4.93582,0.474182,0.400255,0,1,3.138063,0.003904,1.014514,0.000179,0.019568,4.632264,0.73949,0.015872,0.222971,0.000179,0.030425,-1,0,-1,0,-512,-1,0,-1,0,0
sat/ad-A-3-7-17.cnf.bz2,1,30532,440901,29242,387526,0.044115,0.137733,0.075458,0.276365,0.858997,0,1,0.812173,0.00009,0.180667,0.000068,0.000103,0.649685,0,0.353664,1,0.00009,1.025837,0.000015,0.002054,3.500386,0.154861,0.180298,0,0.884527,3.230335,0.000056,1.003391,0.000015,0.001123,2.919414,0.662619,0.000091,1.303826,0.000013,0.002111,-1,0,-1,0,-512,-1,0,-1,0,0
sat/ae_rphp035_05.cnf.bz2,1,2977,6728,327,3942,8.103976,0.706748,0.082953,0.859843,0.334611,0,1,0.653035,0.012928,0.920048,0.006116,0.207951,0.993993,0,0.28894,0.28894,0.012928,0.876241,0.001268,0.047945,3.749748,0.341002,0.296825,0,1,3.515497,0.008572,0.98186,0.001268,0.03932,3.709575,0.845256,0.038963,0.204017,0.001268,0.078387,0.023407,0.90061,0.001268,0.155251,1.978396,0.158094,0.598669,0.003263,0.360903,1.892069
sat/ae_rphp045_05.cnf.bz2,1,4732,10903,422,6362,10.21327,0.713769,0.066331,0.870324,0.312471,0,1,0.627276,0.010081,0.937378,0.004739,0.208531,0.975459,0,0.266268,0.266268,0.010081,0.915615,0.000786,0.038353,3.977307,0.36915,0.310695,0,1,3.659257,0.006719,1.009398,0.000786,0.031437,3.930656,0.842031,0.031092,0.205105,0.000786,0.062716,0.018552,0.907524,0.000786,0.141779,1.953617,0.140844,0.711911,0.002215,0.363852,1.700117
sat/ae_rphp055_04.cnf.bz2,1,5185,11996,408,6868,11.708333,0.746651,0.059406,0.808678,0.403872,0,1,0.700383,0.009945,0.882273,0.004902,0.264706,1.022052,0,0.24767,0.24767,0.009945,0.916987,0.000582,0.031741,4.0902,0.430819,0.339286,0,1,3.623236,0.006456,0.905501,0.000582,0.023879,4.087693,0.782324,0.027404,0.241921,0.000582,0.055329,0.018738,0.729708,0.000582,0.165114,2.218648,0.135625,0.996035,0.001762,0.432941,1.693752
sat/ae_rphp056_05.cnf.bz2,1,7125,16762,527,9786,12.519924,0.712855,0.053852,0.878909,0.294695,0,1,0.603366,0.00808,0.948931,0.003795,0.208729,0.96192,0,0.253117,0.253117,0.00808,0.939776,0.000511,0.031269,4.204685,0.400298,0.321454,0,1,3.748505,0.005423,1.022148,0.000511,0.025649,4.16324,0.8411,0.025182,0.206378,0.000511,0.050889,0.014926,0.920702,0.000511,0.133558,1.933648,0.128295,0.821246,0.001529,0.365939,1.628214
sat/ae_rphp062_05.cnf.bz2,1,8634,20419,584,11904,13.784247,0.715306,0.049059,0.88193,0.28778,0,1,0.594541,0.007306,0.953917,0.003425,0.208904,0.956041,0,0.246136,0.246136,0.007306,0.951602,0.00042,0.028478,4.293711,0.410544,0.327187,0,1,3.836046,0.00491,1.030687,0.00042,0.023353,4.251524,0.839886,0.02293,0.206657,0.00042,0.046371,0.013576,0.921558,0.00042,0.129452,1.927168,0.122644,0.873784,0.001297,0.366779,1.591467
sat/ae_rphp075_04.cnf.bz2,1,9325,21986,558,12553,15.71147,0.751454,0.044452,0.817255,0.387373,0,1,0.672171,0.007301,0.895758,0.003584,0.265233,1.00737,0,0.229905,0.229905,0.007301,0.9481,0.000319,0.023739,4.35575,0.462213,0.354738,0,1,3.710377,0.004754,0.927603,0.000319,0.017844,4.354456,0.778141,0.020464,0.242909,0.000319,0.041424,0.013984,0.727917,0.000319,0.15327,2.224903,0.120092,1.163935,0.001039,0.435889,1.570148
sat/ae_rphp095_04.cnf.bz2,1,14665,34976,708,19938,19.713277,0.754238,0.03551,0.822416,0.377296,0,1,0.653304,0.005767,0.903716,0.002825,0.265537,0.99819,0,0.21923,0.21923,0.005767,0.966655,0.000201,0.018959,4.555981,0.484133,0.365746,0,1,3.681258,0.003762,0.940745,0.000201,0.014244,4.555287,0.775554,0.016328,0.243497,0.000201,0.033103,-1,0,-1,0,-512,-1,0,-1,0,0
