@RELATION SAT12-ALL-FeatureRuntime

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE ls_saps NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S1178874381-13.cnf,1,0.04,1.99,2.0,2.01,0.28,0.04,0.14,2.55,0.0,2.12
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f10ni.cnf,1,7.88,2.01,2.02,2.07,20.03,5.26,3.48,2.54,0.08,2.5
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,1,8.68,2.01,2.0,2.02,10.15,4.06,2.96,2.32,0.06,2.29
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,0.02,2.0,2.0,1.73,20.01,0.08,0.41,2.15,0.01,2.1
SAT_Competition2011/SAT09/CRAFTED/sgi/satsgi-n26himBHm28-p0-q293.cnf,1,0.01,0.02,2.0,0.37,20.09,0.06,1.19,2.15,0.0,2.15
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf,1,0.0,2.0,2.0,0.02,0.02,0.0,0.01,2.32,0.0,2.18
SAT_Competition2011/SAT05/crafted/sorge05/QG6/dead-dnd002.shuffled-as.sat05-2713.cnf,1,0.01,2.0,2.0,0.57,20.66,0.04,0.54,2.4,0.0,2.15
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1846644927-079.SATISFIABLE.cnf,1,0.01,2.0,2.0,0.03,20.13,0.01,0.25,2.04,0.0,2.04
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1,0.0,2.0,2.0,0.03,10.41,0.0,0.04,2.13,0.0,2.1
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-020-019.shuffled-as.sat05-1190.cnf,1,0.0,2.0,2.0,0.06,2.23,0.01,0.1,2.24,0.0,2.19
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl001.sat05-3822.reshuffled-07.cnf,1,0.03,2.0,2.0,2.01,20.01,0.08,0.6,2.56,0.0,2.17
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.0,2.0,2.0,0.04,0.38,0.01,0.02,2.39,0.0,2.18
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf,1,0.0,1.99,2.0,0.04,0.29,0.0,0.07,2.26,0.0,2.13
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,1,0.12,2.0,2.0,2.01,6.45,0.27,0.33,2.32,0.01,2.07
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S422570514-15.cnf,1,0.01,2.0,2.0,0.95,20.01,0.03,0.29,2.17,0.0,2.11
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S1136141672-041.cnf,1,0.0,2.0,2.0,0.05,0.04,0.0,0.01,2.4,0.0,2.2
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,1,0.69,2.0,2.01,2.01,20.01,1.3,2.34,2.15,0.02,2.14
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-dalumul.cnf,1,0.22,2.0,2.01,2.01,20.01,0.15,0.75,2.15,0.01,2.08
SAT_Competition2009/CRAFTED/sgi/satsgi-n28himBHm30-p0-q333.cnf,1,0.01,0.03,2.0,0.62,20.03,0.06,1.55,2.11,0.0,2.1
SAT_Competition2009/CRAFTED/edgematching/explicit/em_9_3_5_exp.cnf,1,0.05,2.01,2.0,2.01,20.01,0.47,1.05,2.13,0.01,2.09
SAT_Competition2011/SAT07/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,2.69,?,?,?,?
SAT_Competition2009/CRAFTED/edgematching/explicit/em_8_4_5_exp.cnf,1,0.02,2.0,2.0,2.01,19.44,0.2,0.46,2.16,0.01,2.09
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-030.sat05-1307.reshuffled-07.cnf,1,0.0,2.0,2.0,0.9,12.99,0.03,0.15,2.15,0.01,2.08
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S2109328271-14.cnf,1,0.01,2.01,2.0,0.93,20.01,0.03,0.28,2.13,0.0,2.09
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1426208256-08.cnf,1,0.01,2.0,2.0,0.13,20.22,0.03,0.58,2.08,0.0,2.05
SAT_Competition2009/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.03,2.0,2.0,2.01,20.01,0.2,0.47,2.25,0.0,2.11
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1,0.0,2.0,2.0,0.03,12.13,0.0,0.05,2.13,0.0,2.08
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i5_pp.cnf,1,0.01,0.52,2.0,2.01,9.12,0.07,0.38,2.18,0.01,2.08
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0.0,1.99,2.0,0.0,0.01,0.0,0.01,2.49,0.0,1.79
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,1,325.2,2.0,2.36,2.14,20.14,8.35,38.39,3.81,0.4,3.85
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1,0.02,1.99,2.0,1.47,20.01,0.04,0.33,2.2,0.01,2.11
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-icl004.sat05-3825.reshuffled-07.cnf,1,0.02,2.0,2.0,2.01,20.01,0.07,0.64,2.57,0.0,2.16
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1406921020-013.UNKNOWN.cnf,1,0.0,2.0,2.0,0.03,0.03,0.0,0.02,2.51,0.0,2.22
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,0.02,1.99,2.0,2.01,20.01,0.08,0.64,2.62,0.0,2.14
SAT_Competition2011/SAT05/crafted/sabharwal05/planning/logistics/unsat/logistics-rotate-07t5.shuffled-as.sat05-1137.cnf,1,0.02,2.0,2.0,2.01,20.02,0.37,0.67,2.11,0.03,2.09
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,0.02,2.0,2.0,2.01,20.01,0.28,1.55,2.14,0.01,2.11
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1084572666-19.SAT.shuffled.cnf,1,0.01,2.0,2.0,0.03,20.22,0.01,0.26,2.04,0.0,2.05
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_q0_k.cnf,1,18.62,2.02,2.16,2.11,23.44,22.51,36.65,5.47,0.83,5.56
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S762724712-048.cnf,1,0.09,1.99,2.0,2.01,0.42,0.07,0.22,2.25,0.0,2.07
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.04,0.03,0.0,0.02,2.56,0.0,2.3
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1492329924-074.cnf,1,0.0,1.99,2.0,0.01,7.47,0.0,0.04,2.15,0.0,2.11
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0.01,2.0,2.0,1.83,10.1,0.11,0.23,2.14,0.0,2.1
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray02_32.cnf,1,0.01,1.99,2.0,0.95,0.12,0.06,0.12,2.55,0.01,2.18
SAT_RACE2008/cmu-bmc-longmult15.cnf,1,0.0,2.0,2.0,0.7,2.25,0.08,0.15,2.33,0.01,2.12
SAT_RACE2008/schup-l2s-motst-2-k315.cnf,1,32.53,2.01,2.0,2.03,20.04,8.27,3.82,2.59,0.09,2.57
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,0.44,2.01,2.0,2.01,2.41,0.82,1.3,2.36,0.0,2.09
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1858385213-060.cnf,1,0.0,1.99,2.0,0.02,20.2,0.01,0.22,2.05,0.0,2.04
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,3.88,2.01,2.11,2.01,3.47,0.72,2.14,2.21,0.04,2.17
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1442480583-017.cnf,1,0.01,2.0,2.0,0.92,0.15,0.01,0.07,2.55,0.0,2.18
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S2035161427-020.cnf,1,0.0,1.99,2.0,0.04,0.03,0.0,0.01,2.36,0.0,2.22
SAT_Competition2009/CRAFTED/sgi/sgi-difficult7.cnf,1,0.0,0.05,2.0,0.68,20.21,0.06,0.79,2.11,0.01,2.08
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0.06,2.0,2.0,2.01,20.02,0.08,0.42,2.1,0.0,2.07
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p0.cnf,1,6.01,2.01,2.0,2.02,10.8,2.64,2.84,2.33,0.05,2.25
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S931339469-052.UNKNOWN.cnf,1,0.0,2.0,2.0,0.01,0.01,0.0,0.0,2.43,0.0,2.26
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n120-s12930489-sat.cnf,1,0.0,1.99,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.62
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_12_2_4_fbc.cnf,1,0.43,2.01,2.0,2.01,20.17,1.05,2.43,2.29,0.04,2.19
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1002348653-090.cnf,1,0.0,1.99,2.0,0.05,0.03,0.0,0.02,2.29,0.0,2.16
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1104692480-03.SAT.shuffled.cnf,1,0.0,2.0,2.0,0.08,0.04,0.0,0.02,2.6,0.0,2.29
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1317485140-08.UNSAT.shuffled.cnf,1,0.0,2.0,2.0,0.0,5.1,0.0,0.02,2.13,0.0,1.56
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf,1,0.01,2.0,2.0,1.31,20.01,0.13,1.25,2.07,0.0,2.06
SAT_Competition2009/CRAFTED/ramseycube/Q3inK10.cnf,1,0.07,0.33,2.01,0.47,152.81,0.38,2.62,2.17,0.01,2.17
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,40.52,2.0,2.03,2.06,20.09,6.76,4.4,2.67,0.21,2.65
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_170.shuffled.cnf,1,0.0,2.0,2.0,0.03,5.88,0.0,0.05,2.12,0.0,2.07
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_34.cnf,1,0.03,2.01,2.0,2.01,22.37,0.32,1.03,2.15,0.05,2.15
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1375c111739g6.cnf,1,0.04,2.0,2.0,2.01,20.02,0.53,2.29,2.12,0.01,2.12
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-07.cnf,1,0.12,2.01,2.0,2.01,20.01,0.52,1.06,2.32,0.0,2.08
SAT_RACE2008/ibm-2002-30r-k85.cnf,1,19.14,2.01,2.0,2.01,20.05,3.8,4.04,2.64,0.11,2.6
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6n.cnf,1,0.09,2.0,2.0,2.01,20.01,0.48,0.88,2.26,0.01,2.1
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-09.cnf,1,18.82,2.01,2.01,2.23,36.8,18.26,36.37,5.64,0.72,5.84
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519.cnf,1,0.0,1.99,2.0,0.04,0.22,0.0,0.08,2.18,0.0,2.09
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n160-s40283905-sat.cnf,1,0.0,2.0,1.31,0.0,0.0,0.0,0.0,1.51,0.0,0.91
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1286605994-07-SAT.cnf,1,0.02,2.0,2.0,1.2,0.08,0.03,0.09,2.68,0.0,2.15
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S418266958-049.cnf,1,0.0,2.0,2.0,0.04,0.02,0.0,0.01,2.3,0.0,2.16
SAT-Race-2010-CNF/software-verification/nec/hard-12-U-7061.cnf,1,14.43,2.01,2.06,2.03,20.13,18.81,3.15,2.48,0.07,2.49
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,1,2.74,2.01,2.0,2.01,20.01,1.15,1.72,2.26,0.04,2.15
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf,1,0.0,2.0,2.0,0.03,0.25,0.0,0.08,2.32,0.0,2.14
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S906020180-093.cnf,1,0.04,2.0,2.0,2.01,0.28,0.04,0.13,2.43,0.0,2.12
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,2.03,2.01,2.0,2.01,9.48,1.03,2.12,2.31,0.02,2.19
SAT_Competition2011/SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,0.0,0.0,2.0,0.01,0.2,0.01,0.02,2.11,0.0,1.73
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,2.81,2.01,2.02,2.02,20.05,1.75,3.99,2.8,0.11,2.8
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S1772751287-054.cnf,1,0.0,2.01,2.0,0.02,20.07,0.0,0.22,2.06,0.0,2.04
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S45592023-054.cnf,1,0.0,2.0,2.0,0.05,0.04,0.0,0.02,2.53,0.0,2.23
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.01,1.99,2.0,0.85,20.34,0.05,0.47,2.49,0.0,2.16
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.43,2.0,2.0,2.01,20.02,0.86,2.24,2.29,0.03,2.16
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0.02,2.0,2.0,1.89,20.55,0.21,1.94,2.1,0.0,2.1
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.0,2.0,2.0,0.18,3.11,0.07,0.07,2.13,0.01,2.07
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,609.6,2.02,2.02,2.05,20.18,10.28,29.01,4.52,0.79,5.1
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-135-2.sat05-2354.reshuffled-07.cnf,1,0.0,2.0,1.5,0.01,0.01,0.0,0.0,1.76,0.0,1.06
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0.0,1.99,2.0,0.03,0.23,0.0,0.08,2.26,0.0,2.15
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1330787624-15.cnf,1,0.85,2.0,2.0,2.01,1.36,0.32,0.79,2.29,0.01,2.08
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,2.59,2.01,2.02,2.01,20.06,2.97,4.24,2.78,0.16,2.83
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1910317962-059.UNKNOWN.cnf,1,0.0,1.99,2.0,0.03,0.03,0.0,0.02,2.35,0.0,2.13
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,0.45,2.0,2.0,2.01,2.47,0.84,1.5,2.18,0.01,2.09
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0.0,0.01,2.0,0.01,1.6,0.0,0.03,0.96,0.0,1.08
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1282416669-17.SAT.shuffled.cnf,1,0.0,1.99,2.0,0.01,5.86,0.0,0.02,2.16,0.0,1.95
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,11.59,2.01,2.04,2.03,18.26,5.32,3.22,2.38,0.11,2.37
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0.03,2.0,2.0,2.01,20.01,0.48,2.12,2.1,0.01,2.08
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S845966893-046.cnf,1,0.0,2.0,2.0,0.01,5.91,0.0,0.03,2.21,0.0,2.07
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.03,2.01,2.0,2.01,20.01,0.08,1.27,2.58,0.01,2.14
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,1.04,2.0,2.0,2.01,5.35,0.67,1.31,2.32,0.02,2.11
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,1,0.0,2.0,1.32,0.0,0.0,0.0,0.0,1.69,0.0,1.03
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0.01,2.0,2.0,1.19,20.05,0.16,1.27,2.09,0.0,2.08
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0.0,1.99,1.25,0.0,0.0,0.0,0.0,0.4,0.0,0.27
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0.0,2.01,2.0,0.26,20.01,0.03,1.05,2.1,0.01,2.06
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,0.42,2.0,2.0,2.01,20.01,1.04,2.02,2.34,0.02,2.15
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.62,2.0,2.01,2.03,20.04,0.89,2.64,2.3,0.05,2.3
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp_ci_ce.cnf,1,0.01,0.02,2.0,0.4,1.12,0.02,0.1,2.3,0.0,2.15
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0.03,2.0,2.0,2.01,20.01,0.12,0.44,2.1,0.01,2.08
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-12-07-08.sat05-1251.reshuffled-07.cnf,1,0.0,2.0,2.0,0.05,20.01,0.01,0.15,2.23,0.0,2.11
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,0.16,2.0,2.0,2.01,20.02,0.34,1.02,2.44,0.02,2.09
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_100_s.cnf,1,0.0,2.0,2.0,0.05,0.08,0.01,0.03,2.42,0.0,2.18
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1339293988-069.cnf,1,0.0,2.0,2.0,0.03,0.03,0.0,0.02,2.48,0.0,2.3
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,4.54,1.21,2.0,2.01,20.02,3.99,2.87,2.26,0.04,2.23
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,0.0,2.0,2.0,0.03,0.03,0.0,0.01,2.58,0.0,2.33
