@RELATION FEATURE_VALUES-SAT12-HAND

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC

@DATA
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g5.cnf,1,2400.0,266431.0,2325.0,264031.0,0.0323,0.0091,0.0088,0.9971,0.0131,0.8947,1.0,0.1879,0.0015,1.8803,0.0009,0.0262,0.1973,0.0,0.9536,0.9536,0.0015,0.1511,0.001,0.0022,5.3915,0.1483,0.0346,0.0659,0.2674,2.6415,0.0008,0.1434,0.0005,0.0012,4.7932,0.9536,0.0019,0.1772,0.0011,0.003,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,101.0588,0.3826,23.0,156.0,155.0,38.0,123.0,93.0,113.0,77.7058,0.1596,62.8643,114.0,92.1639,64.3415,85.7179,69.4487,74.7857,0.8343,0.0887,0.5666,0.9272,0.9104,0.7167,0.8889,0.7944,0.8585,0.0,12.3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.476,3.4885,1047.86,0.2297,1096.0,1079.0,1119.0,47.5218,0.1359,1.001,0.0072,87.5161,2.0532,1058.74,0.1871,1088.0,1063.0,1129.0,56.9475,0.0359,1.0005,0.0031,0.8524,0.9224
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf,1,760.0,43649.0,720.0,42641.0,0.0556,0.0236,0.0169,0.9927,0.027,0.7143,1.0,0.2608,0.0045,1.3783,0.0028,0.0486,0.2767,0.0,0.9299,0.9299,0.0045,0.2241,0.0025,0.0076,4.9022,0.2071,0.0467,0.0922,0.36,2.9323,0.0026,0.2128,0.0014,0.0044,4.4576,0.9299,0.005,0.2101,0.0026,0.0087,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,1655.1667,0.9611,406.0,4030.0,4030.0,406.0,3770.0,492.0,636.0,48.4489,0.194,40.1006,65.1125,65.1125,40.1006,57.2583,41.0017,44.7709,0.7983,0.0248,0.7384,0.8585,0.8244,0.7734,0.811,0.7848,0.7982,0.0,4.4534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1634,10.9474,323.62,0.0677,325.0,306.0,341.0,24.1092,0.1607,1.0031,0.0921,24.5152,0.1673,325.227,0.0409,325.0,307.0,341.0,28.2448,0.1086,0.9995,0.0004,0.72,0.9032
SAT_Competition2007/crafted/Medium/contest05/sabharwal/unsat-logistics-rotate-09t5.sat05-1139.reshuffled-07.cnf,1,4336.0,214585.0,3000.0,198665.0,0.4453,0.0801,0.0151,0.4944,0.9998,0.0,1.0,0.8636,0.0007,0.5967,0.0007,0.009,0.2053,0.0,0.9642,0.9809,0.0007,0.2302,0.0001,0.0011,2.5908,0.8015,0.2208,0.0526,0.9767,2.243,0.0005,0.4305,0.0,0.0009,3.8699,0.724,0.0008,0.2603,0.0001,0.0015,?,?,?,?,?,?,?,?,?,?,4.8034,0.0827,4.0,5.0,0.4956,3593.25,0.5138,396.0,4707.0,4707.0,396.0,4707.0,4632.0,4638.0,30.1318,0.1401,23.1035,34.1481,34.1481,23.1035,34.1481,30.8672,32.4081,0.9408,0.0994,0.5918,0.9984,0.9952,0.7479,0.9928,0.9591,0.9653,0.0075,3.4336,0.0,0.2584,0.0077,0.0,0.0073,0.0001,0.0038,1315.11,6.0399,1394.84,0.1677,1437.0,1379.0,1460.0,30.0796,0.1941,0.9733,0.1666,65.0606,4.0152,1405.5,0.1267,1423.5,1382.0,1460.0,26.4126,0.2095,1.0005,0.0061,0.4118,0.8512
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-240-3.sat05-2205.reshuffled-07.cnf,1,240.0,960.0,240.0,960.0,0.0,0.0,0.25,0.5,0.5774,0.3333,1.0,0.5623,0.0125,0.0,0.0125,0.0125,0.0,0.0,0.0,1.0,0.0125,0.0,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.2887,0.0031,0.0094,1.2555,0.5,0.0062,0.0261,0.0052,0.0063,0.0156,0.0104,0.0146,0.0156,0.1169,0.3053,0.0588,0.3,0.4286,0.5774,6.0251,0.026,6.0,7.0,0.1173,4576.6,0.0054,4535.0,4609.0,4609.0,4535.0,4589.0,4568.0,4582.0,31.1553,0.0424,29.4766,33.3317,33.3317,29.4766,31.7074,30.2465,31.0142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0001,0.042,0.042,0.042,0.042,0.042,0.042,0.042,19.3707,0.2314,55.0085,0.0953,55.0,48.0,62.0,1.1999,0.2947,0.9303,0.0568,12.9561,0.194,55.0004,0.0982,55.0,48.0,62.0,0.4646,0.4676,0.873,0.0474,0.5805,0.8495
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p30-s39712998.cnf,1,666.0,45238.0,641.0,44572.0,0.039,0.0149,0.0144,0.9984,0.011,0.8947,1.0,0.11,0.0044,1.8403,0.0031,0.0811,0.1742,0.0,0.972,0.972,0.0044,0.2101,0.0022,0.0063,4.7883,0.3759,0.067,0.2021,0.5072,2.9852,0.003,0.2524,0.0014,0.0047,4.6093,0.972,0.0144,0.0,0.0144,0.0144,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,2387.75,0.755,316.0,4636.0,4636.0,316.0,4636.0,951.0,3648.0,68.9673,0.116,57.0222,78.5192,78.5192,57.0222,78.5192,67.0736,73.2541,0.8878,0.0203,0.8144,0.9225,0.9092,0.8649,0.9017,0.8761,0.8904,0.0,3.8924,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,38.7003,13.4956,297.088,0.0724,298.0,280.0,316.0,31.061,0.1697,1.0109,0.1997,13.9857,2.6096,297.462,0.0741,298.0,282.0,314.0,32.0782,0.163,0.9999,0.0035,0.8708,0.9473
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p15-s99099953.cnf,1,2444.0,498568.0,2394.0,496124.0,0.0209,0.0049,0.0048,0.9994,0.005,0.9394,1.0,0.0868,0.0012,2.4667,0.0008,0.0426,0.1235,0.0,0.9829,0.9829,0.0012,0.1693,0.0005,0.0017,5.8426,0.3575,0.0766,0.1628,0.6236,3.3344,0.0008,0.2038,0.0003,0.0013,5.6581,0.9829,0.0048,0.0,0.0048,0.0048,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,100.9286,0.6931,14.0,213.0,187.0,25.0,168.0,32.0,138.0,98.396,0.0758,87.8406,115.56,108.2059,88.8889,101.1563,94.0535,97.9762,0.9001,0.0999,0.3798,0.9967,0.9662,0.7958,0.954,0.8884,0.9264,0.0,5.3172,0.0,0.005,0.0,0.0,0.0,0.0,0.0,8072.31,3.5888,1071.62,0.3013,1159.0,1115.0,1182.0,104.805,0.473,1.5262,1.2435,785.647,3.9053,1091.12,0.2582,1157.0,1133.0,1184.0,94.4461,0.2318,1.0067,0.0276,0.9125,0.9637
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-21x14.cnf,1,1176.0,78498.0,882.0,77322.0,0.3333,0.0152,0.0114,1.0,0.0,1.0,1.0,0.0,0.0068,0.5828,0.0023,0.0136,0.6183,0.0,0.0114,0.0114,0.0068,0.0,0.0068,0.0068,0.0,0.0038,0.0,0.0038,0.0038,0.0,0.0034,0.0,0.0034,0.0034,0.0,0.7529,0.0114,0.0,0.0114,0.0114,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,535.3333,1.7955,137.0,4155.0,447.0,154.0,365.0,200.0,272.0,29.9538,0.1386,24.2695,39.6532,35.6416,25.078,33.2404,25.7568,29.1105,0.3936,0.0004,0.3928,0.3941,0.3938,0.3935,0.3937,0.3935,0.3936,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8513,0.0657,230.518,0.0601,230.0,215.0,250.0,9.946,0.1915,0.9929,0.0018,58.5096,3.3274,228.745,0.0995,230.0,212.0,248.0,7.8348,0.4936,1.0017,0.11,0.7065,0.7832
SAT_Competition2009/CRAFTED/ramseycube/Q3inK10.cnf,1,45.0,75600.0,45.0,75600.0,0.0,0.0,0.0006,1.0,0.0,1.0,1.0,0.0,0.2667,0.0,0.2667,0.2667,0.0,0.0,0.0,0.0,0.2667,0.0,0.2667,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,0.0,0.1333,0.1333,0.0,0.5,0.0006,0.0,0.0006,0.0006,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4988,0.0,0.4988,0.4988,0.4988,0.4988,0.4988,0.4988,0.4988,0.0631,19.8997,2.7121,0.3613,3.0,2.0,4.0,6.4613,1.2051,0.9291,0.2762,0.0199,21.2838,2.7086,0.3665,3.0,2.0,4.0,6.9923,1.3235,0.9161,0.3029,0.9977,0.9991
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen7-n390-01-S248216171.sat05-478.reshuffled-07.cnf,1,390.0,1722.0,390.0,1722.0,0.0,0.0,0.2265,0.4959,0.5773,0.3333,1.0,0.5555,0.0077,0.0,0.0077,0.0077,0.0,0.0,0.0,1.0,0.0077,0.1069,0.007,0.0093,0.9797,0.0,0.0,0.0,0.0,0.0,0.0038,0.1069,0.0035,0.0046,0.9797,0.5,0.0077,0.1069,0.007,0.0093,0.0105,0.0754,0.0093,0.0128,1.6836,0.1053,0.0698,0.087,0.1176,1.0495,4.7841,0.086,4.0,5.0,0.5217,3870.1111,0.0259,3731.0,4114.0,4114.0,3731.0,3877.0,3826.0,3844.0,30.6207,0.0227,29.8003,31.9049,31.9049,29.8003,30.6729,30.1976,30.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293,0.3304,0.0123,0.0399,0.0389,0.0133,0.0383,0.0223,0.037,15.9064,0.2923,88.2799,0.0786,88.0,79.0,97.0,0.9741,0.2061,0.8622,0.158,11.0129,0.2741,88.3307,0.078,88.0,80.0,97.0,0.4053,0.3755,0.8395,0.0381,0.3993,0.629
SAT_Competition2007/crafted/Hard/contest04/others/Composite-048BitPrimes-0.sat05-503.reshuffled-07.cnf,1,4703.0,45358.0,4447.0,43237.0,0.0576,0.0491,0.1029,0.4001,0.7203,0.0,1.0,1.3307,0.001,0.2305,0.0004,0.0011,0.6873,0.0,0.0988,0.21,0.001,2.7018,0.0002,0.0218,1.2184,0.0457,0.0708,0.0,0.6043,1.067,0.0002,2.9145,0.0,0.0075,2.4102,0.27,0.0003,2.3154,0.0001,0.0055,?,?,?,?,?,?,?,?,?,?,4.0024,0.0345,3.0,5.0,0.1075,1343.5,0.1353,1079.0,1542.0,1542.0,1079.0,1542.0,1275.0,1478.0,46.9275,0.2373,30.1872,59.8714,59.8714,30.1872,59.8714,44.2965,53.3547,0.535,0.6667,0.0004,0.912,0.8981,0.162,0.897,0.1695,0.6667,0.0562,0.602,0.0,0.1081,0.0907,0.0232,0.0906,0.0234,0.0505,238.704,0.2473,785.722,0.0227,786.5,763.0,807.0,0.6328,0.3994,0.8117,0.0294,285.04,0.0544,786.12,0.0247,786.5,762.0,814.0,0.2796,0.2266,0.8257,0.0129,0.073,0.2364
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-a-clqcolor-16-10-11.sat05-1253.reshuffled-07.cnf,1,456.0,15307.0,429.0,15280.0,0.0629,0.0018,0.0281,0.4509,0.6629,0.0,1.0,1.2234,0.0109,1.001,0.0047,0.0699,0.6664,0.0,0.0507,0.8734,0.0109,0.7564,0.002,0.0209,1.412,0.2336,0.3737,0.0,0.8333,0.5927,0.0032,0.8677,0.0,0.0089,4.3357,0.4642,0.0075,0.5483,0.0026,0.0126,?,?,?,?,?,?,?,?,?,?,3.0841,0.09,3.0,4.0,0.2887,1936.3333,0.3033,920.0,3049.0,2941.0,949.0,2379.0,1583.0,1943.0,40.4433,0.1548,35.2666,60.6025,52.6014,35.4504,41.2296,36.7317,38.5594,0.836,0.0312,0.7833,0.8967,0.881,0.8153,0.8369,0.8208,0.8256,0.0874,0.7269,0.0117,0.1935,0.1696,0.0171,0.1601,0.0193,0.0828,4.1513,12.3081,127.385,0.0932,127.0,113.0,142.0,12.8166,0.1622,0.9984,0.03,2.4844,0.3924,127.437,0.0943,128.0,112.0,141.0,9.9632,0.3397,0.9992,0.0007,0.6005,0.8263
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-brn002.shuffled-as.sat05-3935.cnf,1,2401.0,15897.0,2309.0,13794.0,0.0398,0.1525,0.1674,0.311,0.8806,0.0,1.0,2.5376,0.0031,0.3821,0.0009,0.0056,2.0261,0.0,0.0801,0.0909,0.0031,1.1941,0.0001,0.0131,3.192,0.6139,0.1483,0.0,1.0,2.7621,0.0002,2.0884,0.0,0.0031,1.7158,0.1178,0.0034,1.3171,0.0001,0.0181,?,?,?,?,?,?,?,?,?,?,4.899,0.0764,4.0,6.0,0.4902,1695.8125,0.2229,785.0,2197.0,2052.0,1169.0,1979.0,1516.0,1832.0,16.1451,0.0898,12.3961,17.9554,17.4731,14.2137,17.2879,15.3143,16.8038,0.7366,0.1904,0.0,1.0,0.854,0.6447,0.8242,0.6662,0.7496,0.4491,0.3236,0.0851,0.9999,0.4997,0.1679,0.499,0.4729,0.496,37.4286,0.1894,121.434,0.0748,121.0,111.0,133.0,0.6711,0.4439,0.8911,0.0282,47.7517,0.1415,121.723,0.0723,122.0,110.0,133.0,0.094,0.6295,0.9159,0.025,0.2438,0.5373
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,1,1600.0,60099.0,1560.0,60099.0,0.0256,0.0,0.026,0.4937,0.5851,0.0,1.0,0.5992,0.0019,0.3107,0.0013,0.025,0.0748,0.0,0.013,0.9993,0.0019,0.0004,0.0019,0.0019,0.0139,0.3276,0.0004,0.3217,0.3391,0.0054,0.001,0.18,0.0006,0.0013,3.412,0.5047,0.0025,0.0002,0.0025,0.0025,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,1663.5333,0.3038,279.0,2527.0,2340.0,1342.0,1912.0,1464.0,1649.0,53.0008,0.0906,46.2113,64.3379,60.9799,48.2652,55.9214,48.8174,52.3102,0.5024,0.0008,0.4959,0.5162,0.5024,0.5024,0.5024,0.5024,0.5024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9574,14.2692,520.616,0.0701,522.0,499.0,545.0,14.2851,0.0433,1.0014,0.0257,26.2072,14.1048,522.514,0.0736,524.5,504.0,545.0,10.8768,0.3044,1.0133,0.1976,0.7245,0.9225
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g7.cnf,1,945.0,61409.0,900.0,60246.0,0.05,0.0193,0.0149,0.9939,0.0236,0.75,1.0,0.2427,0.0036,1.4666,0.0022,0.0433,0.2616,0.0,0.9349,0.9349,0.0036,0.1879,0.0019,0.0059,4.9117,0.1925,0.0444,0.105,0.4058,2.8313,0.0021,0.1826,0.0011,0.0035,4.4389,0.9349,0.0042,0.1704,0.0022,0.0069,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,824.6154,0.8638,230.0,2821.0,1527.0,319.0,1031.0,354.0,509.0,55.7695,0.1834,41.2389,78.9836,69.3793,45.0724,60.987,48.1599,54.3658,0.8093,0.0205,0.76,0.875,0.8295,0.7881,0.8192,0.7983,0.8094,0.0,6.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,2.0312,407.951,0.0716,408.0,390.0,430.0,27.3263,0.1311,0.9989,0.0024,28.1468,0.1983,407.135,0.073,407.5,389.0,428.0,32.3085,0.0787,0.9996,0.0005,0.7549,0.9173
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,205.0,4549.0,186.0,4389.0,0.1022,0.0365,0.0424,0.4509,0.7348,0.0,1.0,1.5309,0.0227,0.7614,0.0108,0.0968,1.0423,0.0,0.1741,0.825,0.0227,0.6359,0.0052,0.0383,1.5065,0.2915,0.3085,0.0476,0.8228,1.4809,0.0076,0.715,0.0005,0.0164,3.8009,0.5161,0.0151,0.4159,0.0068,0.0221,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,3376.3333,0.2112,2455.0,4714.0,4714.0,2455.0,3786.0,2728.0,3488.0,26.5929,0.0654,23.3893,29.821,29.821,23.3893,27.6318,26.096,26.1407,0.8039,0.0642,0.7646,0.9067,0.8955,0.7658,0.792,0.7684,0.7824,0.0398,0.7234,0.0071,0.0755,0.0675,0.0071,0.0656,0.0071,0.0613,3.2682,0.2489,56.7274,0.1184,57.0,48.0,65.0,9.1057,0.175,0.9986,0.0019,2.9953,0.2671,56.9848,0.1174,57.0,49.0,66.0,7.4434,0.3643,0.9981,0.0023,0.7758,0.9432
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-24_567.cnf,1,284.0,42826.0,284.0,42826.0,0.0,0.0,0.0066,1.0,0.0,1.0,1.0,0.0,0.0157,1.2004,0.007,0.0845,0.3102,0.0,0.0088,0.9293,0.0157,0.2426,0.0071,0.0211,5.3432,0.274,0.1568,0.1276,0.8497,3.5107,0.0059,0.3562,0.0005,0.0089,5.1021,0.0707,0.0066,0.0016,0.0066,0.0066,?,?,?,?,?,?,?,?,?,?,2.1802,0.1763,2.0,3.0,0.4717,4368.3333,0.069,3945.0,4622.0,4622.0,3945.0,4622.0,3945.0,4538.0,48.7146,0.0319,47.2259,50.8598,50.8598,47.2259,50.8598,47.2259,48.0582,0.7269,0.0871,0.6535,0.9843,0.7937,0.6777,0.7404,0.6877,0.7083,0.0,2.5462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1092,0.2111,115.51,0.0934,116.0,104.0,128.0,30.5956,0.1947,0.9962,0.0019,28.0813,0.2687,114.86,0.0939,116.0,102.0,127.0,35.1056,0.2019,0.998,0.0022,0.6701,0.7897
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1375c111739g6.cnf,1,1375.0,111739.0,1320.0,110364.0,0.0417,0.0125,0.012,0.9954,0.0187,0.8571,1.0,0.2255,0.0025,1.6356,0.0015,0.0356,0.2365,0.0,0.9416,0.9416,0.0025,0.1472,0.0016,0.0035,5.0249,0.1573,0.0406,0.0714,0.3165,2.792,0.0014,0.1396,0.0009,0.0021,4.4554,0.9416,0.0033,0.1641,0.0019,0.0052,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,190.7419,0.2326,85.0,321.0,233.0,150.0,213.0,165.0,182.0,58.7853,0.0692,53.0,71.6353,63.4204,54.2874,60.1209,55.3363,58.6618,0.8286,0.0162,0.7879,0.8651,0.8455,0.8114,0.8377,0.8197,0.829,0.0,7.3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.161,9.5227,604.548,0.0953,611.0,584.0,631.0,33.5315,0.1755,1.0067,0.0844,36.3333,0.1518,610.171,0.0359,609.0,583.0,634.0,40.9227,0.056,0.9998,0.0002,0.8435,0.937
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-2.sat05-2249.reshuffled-07.cnf,1,270.0,1080.0,270.0,1080.0,0.0,0.0,0.25,0.5,0.5774,0.3333,1.0,0.5623,0.0111,0.0,0.0111,0.0111,0.0,0.0,0.0,1.0,0.0111,0.0,0.0111,0.0111,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.2939,0.0028,0.0083,1.2586,0.4944,0.0055,0.0247,0.0046,0.0056,0.0139,0.0098,0.013,0.0139,0.1066,0.3041,0.0506,0.3,0.4,0.4527,6.1599,0.0595,6.0,7.0,0.4394,4521.0,0.0205,4388.0,4667.0,4667.0,4388.0,4593.0,4437.0,4530.0,35.532,0.0753,31.1524,39.2293,39.2293,31.1524,37.3223,33.6488,37.1634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0001,0.042,0.042,0.042,0.042,0.042,0.042,0.042,21.171,0.236,61.7545,0.0902,62.0,55.0,69.0,1.1552,0.3049,0.9253,0.0563,14.1988,0.1878,61.9235,0.0884,62.0,55.0,69.0,0.4327,0.4346,0.8714,0.0426,0.5845,0.8446
