@RELATION SAT11-RANDOM-FeatureRuntime

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE ls_saps NUMERIC

@DATA
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1980330668-030.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.02,7.2,0.0,0.03,2.19,0.0,2.14
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S64788608-008-UNKNOWN.cnf,1,4.24,2.0,2.16,2.05,3.9,0.72,2.57,2.19,0.04,2.16
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S913491256-073-UNKNOWN.cnf,1,2.46,2.0,2.01,2.03,2.89,0.52,1.85,2.18,0.03,2.11
SAT11/random/large/unif-k5-r20-v1500-c30000-S303265982-092-UNKNOWN.cnf,1,0.02,1.99,2.0,2.01,60.01,0.07,0.56,2.19,0.01,2.09
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S31505198-038.UNKNOWN.cnf,1,0.0,1.99,2.0,0.02,11.26,0.0,0.05,2.17,0.0,2.14
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S375894551-007.UNKNOWN.cnf,1,0.0,2.0,2.0,0.03,11.2,0.0,0.05,2.18,0.0,2.12
SAT11/random/medium/unif-k7-r89-v80-c7120-S1623694027-006.SATISFIABLE.cnf,1,0.01,1.99,2.0,0.04,60.02,0.01,0.32,2.04,0.0,2.05
SAT11/random/medium/unif-k7-r89-v80-c7120-S1901567697-013.UNKNOWN.cnf,1,0.01,1.99,2.0,0.03,60.11,0.01,0.32,2.06,0.0,2.04
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S895193371-061.UNKNOWN.cnf,1,0.0,1.99,2.0,0.03,0.03,0.0,0.02,2.53,0.0,2.26
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S874954918-011.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.06,0.04,0.0,0.02,2.5,0.0,2.25
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S924370159-018-UNKNOWN.cnf,1,0.01,1.99,2.0,1.34,0.2,0.02,0.1,2.48,0.01,2.16
SAT11/random/medium/unif-k7-r89-v90-c8010-S2014736708-037.SATISFIABLE.cnf,1,0.01,2.0,2.0,0.05,60.09,0.01,0.36,2.06,0.0,2.04
SAT11/random/medium/unif-k7-r89-v80-c7120-S199880667-010.UNKNOWN.cnf,1,0.01,1.99,2.0,0.04,60.14,0.01,0.32,2.06,0.0,2.07
SAT11/random/medium/unif-k7-r89-v60-c5340-S239039906-021.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.02,60.14,0.01,0.24,2.07,0.0,2.06
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S643238994-057-UNKNOWN.cnf,1,2.4,2.0,2.09,2.03,2.87,0.51,1.82,2.18,0.03,2.11
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1869766438-024.UNKNOWN.cnf,1,0.0,1.98,2.0,0.01,0.02,0.0,0.02,2.55,0.0,2.25
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,2.4,2.0,2.07,2.01,2.89,0.5,1.85,2.2,0.04,2.14
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S899463426-096.UNKNOWN.cnf,1,0.0,2.0,2.0,0.1,0.05,0.0,0.02,2.49,0.0,2.21
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S222128792-011.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.04,0.03,0.0,0.02,2.44,0.0,2.24
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2088689288-085.SATISFIABLE.cnf,1,0.0,1.98,2.0,0.03,0.04,0.0,0.02,2.48,0.0,2.27
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S92008434-079-UNKNOWN.cnf,1,1.68,1.99,2.05,2.01,2.37,0.42,1.44,2.23,0.02,2.12
SAT11/random/large/unif-k5-r20-v1500-c30000-S1305346115-067-UNKNOWN.cnf,1,0.03,1.99,2.0,2.01,60.01,0.07,0.57,2.19,0.0,2.1
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1258495116-025.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.02,9.18,0.0,0.04,2.19,0.0,2.13
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S445191369-092.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.01,5.21,0.0,0.02,2.22,0.0,1.68
SAT11/random/large/unif-k7-r85-v250-c21250-S1116436500-050-UNKNOWN.cnf,1,0.01,1.99,2.0,0.45,60.08,0.06,1.15,2.09,0.0,2.06
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,1.72,1.99,2.01,2.01,2.35,0.41,1.46,2.24,0.02,2.11
SAT11/random/large/unif-k5-r20-v750-c15000-S64285713-004-UNKNOWN.cnf,1,0.01,2.0,2.0,0.68,51.28,0.03,0.28,2.18,0.0,2.1
SAT11/random/medium/unif-k7-r89-v80-c7120-S1639347701-083.SATISFIABLE.cnf,1,0.0,2.0,2.0,0.03,60.28,0.01,0.32,2.05,0.0,2.04
SAT11/random/medium/unif-k7-r89-v70-c6230-S1846644927-079.SATISFIABLE.cnf,1,0.01,2.0,2.0,0.03,60.25,0.01,0.28,2.06,0.0,2.05
SAT11/random/large/unif-k5-r20-v750-c15000-S957625236-045-UNKNOWN.cnf,1,0.01,1.99,2.0,0.7,50.72,0.03,0.27,2.18,0.0,2.12
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S901912629-090-UNKNOWN.cnf,1,0.07,1.99,2.0,2.01,0.39,0.06,0.22,2.44,0.0,2.12
SAT11/random/large/unif-k5-r20-v1250-c25000-S313445894-099-UNKNOWN.cnf,1,0.01,1.98,2.0,2.01,60.01,0.06,0.47,2.18,0.01,2.11
SAT11/random/large/unif-k7-r85-v250-c21250-S381985918-018-UNKNOWN.cnf,1,0.01,2.0,2.0,0.44,60.22,0.06,1.15,2.08,0.0,2.05
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S380157195-014.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.04,0.03,0.0,0.02,2.51,0.0,2.26
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1110880865-004.SATISFIABLE.cnf,1,0.0,2.01,2.0,0.03,13.25,0.0,0.05,2.14,0.0,2.12
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1336161514-068.UNKNOWN.cnf,1,0.0,1.99,2.0,0.01,7.21,0.0,0.03,2.19,0.0,2.14
SAT11/random/medium/unif-k7-r89-v60-c5340-S1831136826-075.UNKNOWN.cnf,1,0.0,2.0,2.0,0.02,60.07,0.0,0.24,2.07,0.0,2.05
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1114532273-035.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.06,0.04,0.0,0.02,2.5,0.0,2.24
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1592669696-022.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.04,13.46,0.0,0.05,2.17,0.0,2.12
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S224791863-033.UNKNOWN.cnf,1,0.0,1.99,2.0,0.07,0.05,0.0,0.02,2.47,0.0,2.25
SAT11/random/medium/unif-k7-r89-v80-c7120-S474185167-033.SATISFIABLE.cnf,1,0.01,2.01,2.0,0.04,60.19,0.01,0.32,2.07,0.0,2.04
SAT11/random/medium/unif-k7-r89-v70-c6230-S2045410966-069.SATISFIABLE.cnf,1,0.01,1.99,2.0,0.03,60.04,0.01,0.28,2.05,0.0,2.07
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1339958817-007.UNKNOWN.cnf,1,0.0,1.99,2.0,0.07,0.05,0.0,0.02,2.5,0.0,2.24
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1744841484-003.SATISFIABLE.cnf,1,0.0,2.0,2.0,0.09,0.06,0.0,0.03,2.47,0.0,2.18
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1386494586-003-UNKNOWN.cnf,1,0.61,2.0,2.01,2.02,1.34,0.22,0.71,2.31,0.01,2.09
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S690749326-001.UNKNOWN.cnf,1,0.0,1.98,2.0,0.03,0.03,0.0,0.02,2.51,0.0,2.23
SAT11/random/large/unif-k5-r20-v2000-c40000-S922811046-076-UNKNOWN.cnf,1,0.03,2.0,2.0,2.01,60.01,0.1,0.77,2.2,0.01,2.12
SAT11/random/medium/unif-k7-r89-v90-c8010-S1475406203-080.UNKNOWN.cnf,1,0.01,1.99,2.0,0.05,60.02,0.01,0.36,2.06,0.0,2.06
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1694067460-072.UNKNOWN.cnf,1,0.0,1.99,2.0,0.05,0.05,0.0,0.03,2.53,0.0,2.21
SAT11/random/medium/unif-k7-r89-v70-c6230-S1960545292-083.UNKNOWN.cnf,1,0.01,2.0,2.0,0.03,60.05,0.01,0.28,2.07,0.0,2.05
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S510739670-068.UNKNOWN.cnf,1,0.0,2.0,2.0,0.08,0.05,0.0,0.03,2.48,0.0,2.21
SAT11/random/medium/unif-k7-r89-v60-c5340-S385597856-055.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.03,60.02,0.01,0.23,2.06,0.0,2.05
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S890760919-021.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.12,0.07,0.0,0.03,2.51,0.0,2.2
SAT11/random/large/unif-k7-r85-v300-c25500-S926861876-013-UNKNOWN.cnf,1,0.02,2.0,2.0,0.74,60.04,0.08,1.41,2.1,0.0,2.05
SAT11/random/large/unif-k5-r20-v1500-c30000-S64154096-097-UNKNOWN.cnf,1,0.03,1.98,2.0,2.01,60.01,0.08,0.56,2.22,0.0,2.1
SAT11/random/large/unif-k5-r20-v1250-c25000-S1103412232-098-UNKNOWN.cnf,1,0.01,2.0,2.0,2.01,60.01,0.05,0.46,2.17,0.01,2.08
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S471691933-060-UNKNOWN.cnf,1,4.36,1.99,2.19,2.02,3.93,0.72,2.57,2.22,0.05,2.18
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1406921020-013.UNKNOWN.cnf,1,0.0,1.99,2.0,0.04,0.03,0.0,0.02,2.51,0.0,2.22
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S30721646-064.SATISFIABLE.cnf,1,0.0,2.0,2.0,0.08,0.05,0.0,0.02,2.49,0.0,2.24
SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,0.02,2.01,2.0,2.01,60.01,0.07,0.58,2.19,0.0,2.08
SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.05,60.03,0.01,0.36,2.07,0.01,2.07
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1465579926-097.UNKNOWN.cnf,1,0.0,2.0,2.0,0.01,7.22,0.0,0.03,2.17,0.0,2.15
SAT11/random/medium/unif-k7-r89-v70-c6230-S560963242-048.UNKNOWN.cnf,1,0.01,1.99,2.0,0.03,60.21,0.01,0.29,2.06,0.0,2.07
SAT11/random/medium/unif-k7-r89-v50-c4450-S1082084494-034.UNKNOWN.cnf,1,0.0,2.0,2.0,0.02,60.12,0.0,0.2,2.07,0.0,2.06
SAT11/random/large/unif-k5-r20-v1000-c20000-S107009952-009-UNKNOWN.cnf,1,0.01,1.99,2.0,1.29,60.01,0.05,0.37,2.17,0.0,2.11
SAT11/random/large/unif-k5-r20-v750-c15000-S3662714-068-UNKNOWN.cnf,1,0.01,1.99,2.0,0.69,50.47,0.03,0.27,2.16,0.0,2.11
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S816372663-049.UNKNOWN.cnf,1,0.0,1.99,2.0,0.05,0.05,0.0,0.02,2.46,0.0,2.2
SAT11/random/large/unif-k7-r85-v300-c25500-S1286362348-008-UNKNOWN.cnf,1,0.01,2.0,2.0,0.68,60.09,0.08,1.41,2.07,0.0,2.06
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1023920765-089.SATISFIABLE.cnf,1,0.0,2.0,2.0,0.03,0.03,0.0,0.01,2.56,0.0,2.24
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1514125851-037.UNKNOWN.cnf,1,0.0,1.99,2.0,0.04,0.04,0.0,0.02,2.47,0.0,2.25
SAT11/random/medium/unif-k7-r89-v60-c5340-S969033069-088.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.02,60.06,0.01,0.24,2.07,0.0,2.05
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S709305826-098-UNKNOWN.cnf,1,4.35,2.0,2.14,2.05,4.0,0.74,2.54,2.21,0.03,2.18
SAT11/random/medium/unif-k7-r89-v70-c6230-S1351138814-007.SATISFIABLE.cnf,1,0.0,2.0,2.0,0.03,60.09,0.01,0.28,2.05,0.0,2.04
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S43885340-006-UNKNOWN.cnf,1,0.61,1.99,2.03,2.01,1.35,0.23,0.71,2.31,0.01,2.1
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1452052526-056.UNKNOWN.cnf,1,0.0,1.99,2.0,0.02,0.02,0.0,0.01,2.49,0.0,2.28
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S903594090-011-UNKNOWN.cnf,1,0.27,2.0,2.0,2.01,0.87,0.13,0.43,2.37,0.01,2.09
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S709804505-031-UNKNOWN.cnf,1,0.28,2.0,2.0,2.01,0.86,0.14,0.43,2.38,0.01,2.09
SAT11/random/large/unif-k5-r20-v2000-c40000-S1993071608-084-UNKNOWN.cnf,1,0.04,2.01,2.0,2.01,60.01,0.1,0.78,2.19,0.0,2.1
SAT11/random/medium/unif-k7-r89-v50-c4450-S1374457799-001.UNKNOWN.cnf,1,0.0,1.99,2.0,0.01,60.13,0.0,0.2,2.06,0.0,2.05
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1741857700-014.UNKNOWN.cnf,1,0.0,1.99,2.0,0.01,7.24,0.0,0.04,2.16,0.0,2.14
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S906725726-060.SATISFIABLE.cnf,1,0.0,2.0,2.0,0.0,5.28,0.0,0.02,2.18,0.0,1.7
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1397972185-007.UNKNOWN.cnf,1,0.0,1.99,2.0,0.02,9.44,0.0,0.04,2.18,0.0,2.12
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1383380994-043.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.07,0.05,0.0,0.02,2.49,0.0,2.21
SAT11/random/medium/unif-k7-r89-v80-c7120-S1254315629-032.SATISFIABLE.cnf,1,0.01,1.99,2.0,0.04,60.06,0.01,0.33,2.06,0.0,2.06
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1081907273-083.UNKNOWN.cnf,1,0.0,1.99,2.0,0.03,0.03,0.0,0.02,2.53,0.0,2.25
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S89508070-083-UNKNOWN.cnf,1,0.02,1.99,2.0,1.35,0.19,0.02,0.1,2.46,0.01,2.16
SAT11/random/medium/unif-k7-r89-v60-c5340-S642174893-006.UNKNOWN.cnf,1,0.0,1.98,2.0,0.02,60.12,0.01,0.24,2.07,0.0,2.05
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S707565158-096.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.01,7.21,0.0,0.04,2.16,0.0,2.14
SAT11/random/medium/unif-k7-r89-v60-c5340-S1675230100-032.UNKNOWN.cnf,1,0.0,1.99,2.0,0.02,60.14,0.01,0.24,2.06,0.0,2.05
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1462223811-042.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.03,0.03,0.0,0.01,2.49,0.0,2.26
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S25975519-056.SATISFIABLE.cnf,1,0.0,1.98,2.0,0.01,5.26,0.0,0.02,2.19,0.0,1.66
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S2051088205-036.UNKNOWN.cnf,1,0.0,2.0,2.0,0.01,7.39,0.0,0.03,2.17,0.0,2.13
SAT11/random/medium/unif-k7-r89-v70-c6230-S1805176884-064.UNKNOWN.cnf,1,0.0,1.99,2.0,0.03,60.19,0.01,0.28,2.06,0.0,2.03
SAT11/random/medium/unif-k7-r89-v50-c4450-S1786071619-083.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.01,60.16,0.01,0.2,2.06,0.0,2.06
SAT11/random/large/unif-k7-r85-v400-c34000-S1275797759-041-UNKNOWN.cnf,1,0.01,2.0,2.0,1.44,60.19,0.11,2.07,2.09,0.01,2.09
SAT11/random/large/unif-k7-r85-v250-c21250-S1274193329-021-UNKNOWN.cnf,1,0.01,2.0,2.0,0.43,60.03,0.06,1.16,2.07,0.0,2.05
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S338979727-056-UNKNOWN.cnf,1,0.28,2.0,2.0,2.01,0.85,0.13,0.42,2.37,0.01,2.07
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1910317962-059.UNKNOWN.cnf,1,0.0,1.99,2.0,0.03,0.04,0.0,0.02,2.47,0.0,2.24
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S248192082-054.UNKNOWN.cnf,1,0.0,1.99,2.0,0.07,0.05,0.0,0.02,2.51,0.0,2.22
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S183128297-005.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.03,0.03,0.0,0.01,2.49,0.0,2.22
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S118521533-021.UNKNOWN.cnf,1,0.0,1.99,2.0,0.02,9.37,0.0,0.04,2.17,0.0,2.12
SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,0.0,2.0,2.0,0.01,60.18,0.0,0.2,2.08,0.0,2.03
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S207562876-057.UNKNOWN.cnf,1,0.0,1.99,2.0,0.03,11.42,0.0,0.05,2.15,0.0,2.13
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S648642831-094-UNKNOWN.cnf,1,3.26,2.0,2.08,2.02,3.4,0.64,2.17,2.22,0.03,2.14
SAT11/random/medium/unif-k7-r89-v50-c4450-S1430772875-039.SATISFIABLE.cnf,1,0.0,2.0,2.0,0.02,60.04,0.0,0.2,2.07,0.0,2.04
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1259410977-065-UNKNOWN.cnf,1,0.07,2.0,2.0,2.01,0.4,0.05,0.22,2.41,0.01,2.13
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S675870149-098.SATISFIABLE.cnf,1,0.0,2.0,2.0,0.02,9.23,0.0,0.04,2.19,0.0,2.13
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S970100151-015-UNKNOWN.cnf,1,3.24,2.0,2.11,2.04,3.39,0.62,2.18,2.22,0.04,2.15
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S722024572-014-UNKNOWN.cnf,1,0.01,1.98,2.0,1.35,0.2,0.02,0.1,2.44,0.01,2.15
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1085677759-100.UNKNOWN.cnf,1,0.0,1.99,2.0,0.04,0.04,0.0,0.02,2.45,0.0,2.24
SAT11/random/large/unif-k7-r85-v300-c25500-S1859210562-077-UNKNOWN.cnf,1,0.01,2.0,2.0,0.68,60.13,0.08,1.43,2.08,0.0,2.06
SAT11/random/large/unif-k5-r20-v1000-c20000-S945664020-055-UNKNOWN.cnf,1,0.01,2.0,2.0,1.31,60.01,0.05,0.37,2.21,0.0,2.1
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2050053883-062.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.07,0.05,0.0,0.02,2.51,0.0,2.22
SAT11/random/medium/unif-k7-r89-v50-c4450-S2039518547-066.UNKNOWN.cnf,1,0.0,1.99,2.0,0.01,60.14,0.01,0.2,2.07,0.0,2.06
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1926673460-089.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.01,7.27,0.0,0.03,2.16,0.0,2.11
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S218235649-089.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.02,9.38,0.0,0.04,2.17,0.0,2.13
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1298256564-085.UNKNOWN.cnf,1,0.0,1.99,2.0,0.08,0.05,0.0,0.03,2.5,0.0,2.23
SAT11/random/large/unif-k5-r20-v2000-c40000-S971556279-001-UNKNOWN.cnf,1,0.04,2.0,2.0,2.01,60.01,0.1,0.76,2.22,0.01,2.14
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S2058622508-076.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.05,0.05,0.0,0.02,2.51,0.0,2.21
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S82160031-050.SATISFIABLE.cnf,1,0.0,2.0,2.0,0.03,13.39,0.0,0.06,2.16,0.0,2.12
SAT11/random/large/unif-k5-r20-v2000-c40000-S1143439968-082-UNKNOWN.cnf,1,0.03,1.99,2.0,2.01,60.01,0.1,0.79,2.18,0.01,2.11
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S840292785-048-UNKNOWN.cnf,1,1.09,1.99,2.0,2.01,1.87,0.32,1.13,2.25,0.02,2.09
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S785747282-100.UNKNOWN.cnf,1,0.0,2.0,2.0,0.03,0.03,0.0,0.01,2.57,0.0,2.27
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S973075635-083.SATISFIABLE.cnf,1,0.0,1.99,2.0,0.11,0.06,0.0,0.03,2.46,0.0,2.22
SAT11/random/large/unif-k7-r85-v250-c21250-S981492757-074-UNKNOWN.cnf,1,0.01,2.0,2.0,0.44,60.07,0.06,1.24,2.07,0.0,2.07
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S812011128-009.SATISFIABLE.cnf,1,0.0,2.0,2.0,0.1,0.05,0.0,0.03,2.49,0.0,2.22
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1059781282-048.UNKNOWN.cnf,1,0.0,1.99,2.0,0.01,7.25,0.0,0.03,2.19,0.0,2.11
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1230934123-063.UNKNOWN.cnf,1,0.0,1.99,2.0,0.09,0.06,0.0,0.03,2.47,0.0,2.21
SAT11/random/large/unif-k7-r85-v250-c21250-S655589261-059-UNKNOWN.cnf,1,0.01,2.0,2.0,0.46,60.05,0.06,1.14,2.09,0.01,2.04
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1677156340-036.UNKNOWN.cnf,1,0.0,1.98,2.0,0.07,0.05,0.0,0.02,2.5,0.0,2.22
SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1,0.01,1.99,2.0,1.28,60.01,0.04,0.36,2.19,0.01,2.08
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S295912653-089.UNKNOWN.cnf,1,0.0,1.98,2.0,0.01,5.37,0.0,0.02,2.16,0.0,1.67
SAT11/random/large/unif-k5-r20-v1500-c30000-S976428817-077-UNKNOWN.cnf,1,0.03,1.99,2.0,2.01,60.01,0.07,0.56,2.21,0.0,2.11
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S761041117-050.UNKNOWN.cnf,1,0.0,1.98,2.0,0.02,0.03,0.0,0.01,2.46,0.0,2.24
