@RELATION FEATURES_RUNSTATUS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ALL {ok, timeout, memout, not_applicable, crash, other}

@DATA
MD5-29-2.cnf,1,ok
complete-500-0.1-17-98765432150017.cnf,1,ok
aaai10-planning-ipc5-pathways-17-step20.cnf,1,ok
hitag2-10-60-0-0xe14721bd199894a-99.cnf,1,ok
7pipe_k.cnf,1,ok
64bits_13.dimacs.cnf,1,ok
mrpp_8x8#22_20.cnf,1,ok
UR-20-10p0.cnf,1,ok
009-80-8.cnf,1,ok
mrpp_8x8#20_20.cnf,1,ok
manthey_DimacsSorter_30_6.cnf,1,ok
mrpp_6x6#12_16.cnf,1,ok
manthey_DimacsSorter_30_1.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.167.cnf,1,ok
E02F20.cnf,1,ok
atco_enc1_opt2_20_12.cnf,1,ok
6s16-opt.cnf,1,ok
dated-5-13-u.cnf,1,ok
manthey_single-ordered-initialized-w22-b8.cnf,1,ok
manthey_single-ordered-initialized-w50-b7.cnf,1,ok
manthey_single-ordered-initialized-w24-b7.cnf,1,ok
velev-vliw-uns-2.0-uq5.cnf,1,ok
manthey_single-ordered-initialized-w44-b9.cnf,1,ok
mrpp_6x6#16_12.cnf,1,ok
mrpp_6x6#20_10.cnf,1,ok
dated-10-17-u.cnf,1,ok
50bits_11.dimacs.cnf,1,ok
post-cbmc-aes-ee-r2-noholes.cnf,1,ok
56bits_12.dimacs.cnf,1,ok
SAT_dat.k85-24_1_rule_3.cnf,1,timeout
bob12m09-opt.cnf,1,ok
MD5-29-4.cnf,1,ok
010-80-12.cnf,1,ok
mrpp_4x4#4_5.cnf,1,ok
transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-NOTKNOWN.cnf,1,timeout
manthey_DimacsSorter_30_5.cnf,1,ok
q_query_3_L80_coli.sat.cnf,1,ok
manthey_single-ordered-initialized-w46-b7.cnf,1,ok
manthey_DimacsSorterHalf_29_2.cnf,1,ok
9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,timeout
48bits_12.dimacs.cnf,1,ok
mrpp_8x8#24_24.cnf,1,ok
complete-500-0.1-8-9876543215008.cnf,1,ok
007-80-12.cnf,1,ok
58bits_11.dimacs.cnf,1,ok
manthey_DimacsSorterHalf_33_1.cnf,1,ok
UCG-20-10p0.cnf,1,ok
13pipe_q0_k.cnf,1,ok
6s16.cnf,1,ok
atco_enc3_opt2_18_44.cnf,1,timeout
mrpp_8x8#8_9.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.93.cnf,1,ok
manthey_DimacsSorter_29_8.cnf,1,ok
manthey_DimacsSorterHalf_36_0.cnf,1,ok
6s151.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.2.cnf,1,ok
mrpp_8x8#22_10.cnf,1,ok
aes_24_4_keyfind_5.cnf,1,ok
complete-400-0.1-16-98765432140016.cnf,1,ok
vmpc_33.cnf,1,ok
manthey_DimacsSorterHalf_36_7.cnf,1,ok
gss-22-s100.cnf,1,ok
mrpp_8x8#16_12.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.20.cnf,1,ok
manthey_single-ordered-initialized-w14-b7.cnf,1,ok
atco_enc2_opt2_20_11.cnf,1,ok
manthey_single-ordered-initialized-w28-b8.cnf,1,ok
007-80-8.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.194.cnf,1,ok
atco_enc3_opt1_13_48.cnf,1,timeout
003-80-8.cnf,1,ok
58bits_10.dimacs.cnf,1,ok
008-80-8.cnf,1,ok
complete-400-0.1-3-9876543214003.cnf,1,ok
manthey_DimacsSorter_28_7.cnf,1,ok
mrpp_4x4#6_20.cnf,1,ok
manthey_single-ordered-initialized-w48-b8.cnf,1,ok
atco_enc3_opt2_10_12.cnf,1,timeout
008-80-12.cnf,1,ok
itox_vc1130.cnf,1,ok
UR-15-10p1.cnf,1,ok
aaai10-planning-ipc5-pathways-13-step17.cnf,1,ok
manthey_DimacsSorterHalf_35_8.cnf,1,ok
UCG-15-10p1.cnf,1,ok
manthey_DimacsSorter_31_8.cnf,1,ok
mrpp_8x8#24_16.cnf,1,ok
MD5-30-5.cnf,1,ok
6s13-opt.cnf,1,ok
mrpp_4x4#8_8.cnf,1,ok
mrpp_8x8#22_11.cnf,1,ok
6s133.cnf,1,ok
manol-pipe-c10nid_i.cnf,1,ok
mrpp_8x8#24_11.cnf,1,ok
aes_32_2_keyfind_1.cnf,1,ok
manthey_single-ordered-initialized-w20-b10.cnf,1,ok
SAT_dat.k95-24_1_rule_3.cnf,1,timeout
jgiraldezlevy.2200.9086.08.40.135.cnf,1,ok
manthey_DimacsSorter_28_4.cnf,1,ok
atco_enc1_opt1_10_21.cnf,1,ok
manthey_DimacsSorterHalf_30_3.cnf,1,ok
manthey_DimacsSorter_30_4.cnf,1,ok
manthey_DimacsSorterHalf_31_8.cnf,1,ok
manthey_single-ordered-initialized-w32-b9.cnf,1,ok
10pipe_q0_k.cnf,1,ok
42bits_12.dimacs.cnf,1,ok
ACG-20-10p1.cnf,1,timeout
6s130-opt.cnf,1,ok
50bits_14.dimacs.cnf,1,ok
aes_64_1_keyfind_1.cnf,1,ok
mrpp_4x4#10_20.cnf,1,ok
009-80-4.cnf,1,ok
50bit.dimacs.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.81.cnf,1,ok
009-23-64.cnf,1,ok
post-cbmc-aes-d-r2.cnf,1,ok
40bits_10.dimacs.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.85.cnf,1,ok
manthey_single-ordered-initialized-w50-b6.cnf,1,ok
48bits_11.dimacs.cnf,1,ok
bob12m02-opt.cnf,1,ok
008-80-4.cnf,1,ok
mrpp_6x6#18_9.cnf,1,ok
manthey_single-ordered-initialized-w24-b9.cnf,1,ok
openstacks-p30_3.085-SAT.cnf,1,timeout
manthey_DimacsSorterHalf_35_9.cnf,1,ok
6s131-opt.cnf,1,ok
6s9.cnf,1,ok
manthey_DimacsSorterHalf_29_8.cnf,1,ok
manthey_DimacsSorterHalf_37_9.cnf,1,ok
manthey_single-ordered-initialized-w48-b7.cnf,1,ok
MD5-29-5.cnf,1,ok
manthey_DimacsSorter_36_4.cnf,1,ok
004-80-8.cnf,1,ok
manthey_DimacsSorterHalf_37_8.cnf,1,ok
50bits_10.dimacs.cnf,1,ok
manthey_single-ordered-initialized-w48-b9.cnf,1,ok
manthey_single-ordered-initialized-w40-b8.cnf,1,ok
mrpp_6x6#16_24.cnf,1,ok
manthey_DimacsSorter_35_8.cnf,1,ok
manthey_single-ordered-initialized-w12-b6.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.41.cnf,1,ok
atco_enc1_opt1_04_32.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.22.cnf,1,ok
002-80-12.cnf,1,ok
aaai10-planning-ipc5-TPP-21-step11.cnf,1,ok
6s167-opt.cnf,1,ok
mrpp_4x4#6_5.cnf,1,ok
manthey_single-ordered-initialized-w44-b7.cnf,1,ok
mrpp_8x8#18_12.cnf,1,ok
6s11-opt.cnf,1,ok
mrpp_8x8#22_24.cnf,1,ok
62bits_11.dimacs.cnf,1,ok
SAT_dat.k80-24_1_rule_1.cnf,1,timeout
AProVE07-27.cnf,1,ok
mrpp_4x4#10_9.cnf,1,ok
velev-vliw-uns-4.0-9-i1.cnf,1,timeout
MD5-30-1.cnf,1,ok
6s17-opt.cnf,1,ok
manthey_DimacsSorter_31_0.cnf,1,ok
UCG-20-10p1.cnf,1,ok
mrpp_6x6#10_10.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.108.cnf,1,ok
vmpc_29.cnf,1,ok
46bits_12.dimacs.cnf,1,ok
mrpp_6x6#10_8.cnf,1,ok
manthey_single-ordered-initialized-w42-b9.cnf,1,ok
manthey_single-ordered-initialized-w40-b10.cnf,1,ok
mrpp_8x8#12_9.cnf,1,ok
6s165-nonopt.cnf,1,ok
partial-5-17-s.cnf,1,ok
atco_enc1_opt2_10_14.cnf,1,ok
manthey_DimacsSorterHalf_30_7.cnf,1,ok
hitag2-8-60-0-0x1eb82244d7f1c3c-47.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.62.cnf,1,ok
manthey_DimacsSorterHalf_31_2.cnf,1,ok
atco_enc3_opt2_10_14.cnf,1,timeout
manthey_single-ordered-initialized-w20-b8.cnf,1,ok
UTI-20-10p1.cnf,1,ok
mrpp_6x6#18_12.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.79.cnf,1,ok
manthey_single-ordered-initialized-w54-b9.cnf,1,ok
q_query_3_L200_coli.sat.cnf,1,timeout
mrpp_6x6#12_8.cnf,1,ok
complete-500-0.1-15-98765432150015.cnf,1,ok
manthey_single-ordered-initialized-w44-b6.cnf,1,ok
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,timeout
k2fix_gr_rcs_w9.shuffled.cnf,1,ok
manthey_single-ordered-initialized-w52-b6.cnf,1,ok
ACG-20-5p0.cnf,1,timeout
manthey_DimacsSorter_37_3.cnf,1,ok
52bits_12.dimacs.cnf,1,ok
62bits_14.dimacs.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.83.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.35.cnf,1,ok
mrpp_4x4#6_16.cnf,1,ok
mrpp_4x4#4_24.cnf,1,ok
manthey_single-ordered-initialized-w48-b6.cnf,1,ok
mrpp_8x8#24_20.cnf,1,ok
aes_32_3_keyfind_1.cnf,1,ok
dimacs.cnf,1,ok
46bits_14.dimacs.cnf,1,ok
6s169-opt.cnf,1,ok
005-80-12.cnf,1,ok
44bits_11.dimacs.cnf,1,ok
minandmaxor128.cnf,1,ok
manthey_DimacsSorter_36_7.cnf,1,ok
hitag2-10-60-0-0x8edc44db7837bbf-65.cnf,1,ok
gss-18-s100.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.109.cnf,1,ok
mrpp_6x6#14_24.cnf,1,ok
manthey_DimacsSorterHalf_37_6.cnf,1,ok
manthey_single-ordered-initialized-w26-b7.cnf,1,ok
atco_enc2_opt2_10_21.cnf,1,ok
50bits_13.dimacs.cnf,1,ok
manthey_DimacsSorter_28_0.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.188.cnf,1,ok
atco_enc1_opt1_10_15.cnf,1,ok
mrpp_8x8#20_16.cnf,1,ok
manthey_DimacsSorterHalf_37_3.cnf,1,ok
002-80-4.cnf,1,ok
partial-5-15-s.cnf,1,ok
manthey_DimacsSorter_35_1.cnf,1,ok
AProVE07-03.cnf,1,ok
46bits_11.dimacs.cnf,1,ok
post-cbmc-aes-d-r2-noholes.cnf,1,ok
manthey_DimacsSorterHalf_28_4.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.136.cnf,1,ok
SAT_dat.k90.debugged.cnf,1,timeout
mrpp_8x8#24_14.cnf,1,ok
UCG-20-5p1.cnf,1,ok
manthey_DimacsSorter_32_1.cnf,1,ok
010-22-144.cnf,1,ok
bjrb07amba10andenv.cnf,1,ok
manthey_DimacsSorter_35_7.cnf,1,ok
48bits_13.dimacs.cnf,1,ok
jgiraldezlevy.2200.9086.08.40.46.cnf,1,ok
beempgsol2b1.cnf,1,ok
manthey_single-ordered-initialized-w46-b9.cnf,1,ok
mrpp_4x4#4_4.cnf,1,ok
manthey_single-ordered-initialized-w18-b8.cnf,1,ok
% 
% 
% 
