@RELATION Feature_Costs_BBOB_2013_Master_Thesis

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE initial_design NUMERIC
@ATTRIBUTE meta NUMERIC
@ATTRIBUTE convexity NUMERIC
@ATTRIBUTE y_distr NUMERIC
@ATTRIBUTE levelset NUMERIC
@ATTRIBUTE local_search NUMERIC
@ATTRIBUTE curvature NUMERIC

@DATA
BBOB_dim02_fid18_iid01,4,400,0,1000,0,0,5921,8600
BBOB_dim02_fid18_iid01,5,400,0,1000,0,0,5801,8600
BBOB_dim02_fid18_iid01,6,400,0,1000,0,0,5830,8600
BBOB_dim02_fid18_iid01,7,400,0,1000,0,0,5926,8600
BBOB_dim02_fid18_iid01,8,400,0,1000,0,0,5671,8600
BBOB_dim02_fid18_iid01,9,400,0,1000,0,0,5990,8600
BBOB_dim02_fid18_iid01,10,400,0,1000,0,0,5991,8600
BBOB_dim02_fid19_iid01,1,400,0,1000,0,0,8165,8600
BBOB_dim02_fid19_iid01,2,400,0,1000,0,0,8362,8600
BBOB_dim02_fid19_iid01,3,400,0,1000,0,0,8322,8600
BBOB_dim02_fid19_iid01,4,400,0,1000,0,0,8577,8600
BBOB_dim02_fid19_iid01,5,400,0,1000,0,0,8385,8600
BBOB_dim02_fid19_iid01,6,400,0,1000,0,0,8190,8600
BBOB_dim02_fid19_iid01,7,400,0,1000,0,0,8138,8600
BBOB_dim02_fid19_iid01,8,400,0,1000,0,0,8505,8600
BBOB_dim02_fid19_iid01,9,400,0,1000,0,0,8337,8600
BBOB_dim02_fid19_iid01,10,400,0,1000,0,0,8273,8600
BBOB_dim02_fid20_iid01,1,400,0,1000,0,0,6429,8600
BBOB_dim02_fid20_iid01,2,400,0,1000,0,0,6432,8600
BBOB_dim02_fid20_iid01,3,400,0,1000,0,0,6061,8600
BBOB_dim02_fid20_iid01,4,400,0,1000,0,0,6262,8600
BBOB_dim02_fid20_iid01,5,400,0,1000,0,0,6491,8600
BBOB_dim02_fid20_iid01,6,400,0,1000,0,0,6136,8600
BBOB_dim02_fid20_iid01,7,400,0,1000,0,0,6555,8600
BBOB_dim02_fid20_iid01,8,400,0,1000,0,0,6227,8600
BBOB_dim02_fid20_iid01,9,400,0,1000,0,0,6336,8600
BBOB_dim02_fid20_iid01,10,400,0,1000,0,0,5999,8600
BBOB_dim02_fid21_iid01,1,400,0,1000,0,0,7143,8600
BBOB_dim02_fid21_iid01,2,400,0,1000,0,0,6459,8600
BBOB_dim02_fid21_iid01,3,400,0,1000,0,0,6289,8600
BBOB_dim02_fid21_iid01,4,400,0,1000,0,0,6651,8600
BBOB_dim02_fid21_iid01,5,400,0,1000,0,0,6381,8600
BBOB_dim02_fid21_iid01,6,400,0,1000,0,0,6760,8600
BBOB_dim02_fid21_iid01,7,400,0,1000,0,0,6920,8600
BBOB_dim02_fid21_iid01,8,400,0,1000,0,0,6419,8600
BBOB_dim02_fid21_iid01,9,400,0,1000,0,0,6191,8600
BBOB_dim02_fid21_iid01,10,400,0,1000,0,0,6491,8600
BBOB_dim02_fid22_iid01,1,400,0,1000,0,0,5994,8600
BBOB_dim02_fid22_iid01,2,400,0,1000,0,0,6458,8600
BBOB_dim02_fid22_iid01,3,400,0,1000,0,0,5955,8600
BBOB_dim02_fid22_iid01,4,400,0,1000,0,0,6457,8600
BBOB_dim02_fid22_iid01,5,400,0,1000,0,0,6497,8600
BBOB_dim02_fid22_iid01,6,400,0,1000,0,0,6147,8600
BBOB_dim02_fid22_iid01,7,400,0,1000,0,0,6640,8600
BBOB_dim02_fid22_iid01,8,400,0,1000,0,0,6256,8600
BBOB_dim02_fid22_iid01,9,400,0,1000,0,0,6042,8600
BBOB_dim02_fid22_iid01,10,400,0,1000,0,0,6319,8600
BBOB_dim02_fid23_iid01,1,400,0,1000,0,0,14498,8600
BBOB_dim02_fid23_iid01,2,400,0,1000,0,0,14286,8600
BBOB_dim02_fid23_iid01,3,400,0,1000,0,0,14177,8600
BBOB_dim02_fid23_iid01,4,400,0,1000,0,0,14471,8600
BBOB_dim02_fid23_iid01,5,400,0,1000,0,0,14381,8600
BBOB_dim02_fid23_iid01,6,400,0,1000,0,0,14749,8600
BBOB_dim02_fid23_iid01,7,400,0,1000,0,0,14380,8600
BBOB_dim02_fid23_iid01,8,400,0,1000,0,0,14277,8600
BBOB_dim02_fid23_iid01,9,400,0,1000,0,0,14403,8600
BBOB_dim02_fid23_iid01,10,400,0,1000,0,0,14616,8600
BBOB_dim02_fid24_iid01,1,400,0,1000,0,0,8097,8600
BBOB_dim02_fid24_iid01,2,400,0,1000,0,0,8180,8600
BBOB_dim02_fid24_iid01,3,400,0,1000,0,0,7989,8600
BBOB_dim02_fid24_iid01,4,400,0,1000,0,0,7900,8600
BBOB_dim02_fid24_iid01,5,400,0,1000,0,0,7973,8600
BBOB_dim02_fid24_iid01,6,400,0,1000,0,0,7879,8600
BBOB_dim02_fid24_iid01,7,400,0,1000,0,0,8226,8600
BBOB_dim02_fid24_iid01,8,400,0,1000,0,0,7831,8600
BBOB_dim02_fid24_iid01,9,400,0,1000,0,0,8145,8600
BBOB_dim02_fid24_iid01,10,400,0,1000,0,0,8292,8600
BBOB_dim02_fid01_iid02,1,400,0,1000,0,0,6209,8600
BBOB_dim02_fid01_iid02,2,400,0,1000,0,0,5993,8600
BBOB_dim02_fid01_iid02,3,400,0,1000,0,0,6099,8600
BBOB_dim02_fid01_iid02,4,400,0,1000,0,0,6127,8600
BBOB_dim02_fid01_iid02,5,400,0,1000,0,0,6157,8600
BBOB_dim02_fid01_iid02,6,400,0,1000,0,0,6161,8600
BBOB_dim02_fid01_iid02,7,400,0,1000,0,0,6113,8600
BBOB_dim02_fid01_iid02,8,400,0,1000,0,0,6057,8600
BBOB_dim02_fid01_iid02,9,400,0,1000,0,0,6229,8600
BBOB_dim02_fid01_iid02,10,400,0,1000,0,0,6113,8600
BBOB_dim02_fid02_iid02,1,400,0,1000,0,0,5628,8600
BBOB_dim02_fid02_iid02,2,400,0,1000,0,0,5401,8600
BBOB_dim02_fid02_iid02,3,400,0,1000,0,0,5468,8600
BBOB_dim02_fid02_iid02,4,400,0,1000,0,0,5426,8600
BBOB_dim02_fid02_iid02,5,400,0,1000,0,0,5490,8600
BBOB_dim02_fid02_iid02,6,400,0,1000,0,0,5338,8600
BBOB_dim02_fid02_iid02,7,400,0,1000,0,0,6106,8600
BBOB_dim02_fid02_iid02,8,400,0,1000,0,0,5858,8600
BBOB_dim02_fid02_iid02,9,400,0,1000,0,0,5569,8600
BBOB_dim02_fid02_iid02,10,400,0,1000,0,0,5747,8600
BBOB_dim02_fid03_iid02,1,400,0,1000,0,0,7203,8600
BBOB_dim02_fid03_iid02,2,400,0,1000,0,0,7164,8600
BBOB_dim02_fid03_iid02,3,400,0,1000,0,0,7113,8600
BBOB_dim02_fid03_iid02,4,400,0,1000,0,0,7634,8600
BBOB_dim02_fid03_iid02,5,400,0,1000,0,0,7385,8600
BBOB_dim02_fid03_iid02,6,400,0,1000,0,0,7191,8600
BBOB_dim02_fid03_iid02,7,400,0,1000,0,0,7448,8600
BBOB_dim02_fid03_iid02,8,400,0,1000,0,0,7231,8600
BBOB_dim02_fid03_iid02,9,400,0,1000,0,0,7385,8600
BBOB_dim02_fid03_iid02,10,400,0,1000,0,0,7493,8600
BBOB_dim02_fid04_iid02,1,400,0,1000,0,0,7317,8600
BBOB_dim02_fid04_iid02,2,400,0,1000,0,0,7568,8600
BBOB_dim02_fid04_iid02,3,400,0,1000,0,0,7646,8600
BBOB_dim02_fid04_iid02,4,400,0,1000,0,0,7877,8600
BBOB_dim02_fid04_iid02,5,400,0,1000,0,0,7384,8600
BBOB_dim02_fid04_iid02,6,400,0,1000,0,0,7832,8600
BBOB_dim02_fid04_iid02,7,400,0,1000,0,0,7533,8600
BBOB_dim02_fid04_iid02,8,400,0,1000,0,0,7413,8600
BBOB_dim02_fid04_iid02,9,400,0,1000,0,0,7502,8600
BBOB_dim02_fid04_iid02,10,400,0,1000,0,0,7846,8600
BBOB_dim02_fid05_iid02,1,400,0,1000,0,0,1886,8600
BBOB_dim02_fid05_iid02,2,400,0,1000,0,0,1924,8600
BBOB_dim02_fid05_iid02,3,400,0,1000,0,0,1907,8600
BBOB_dim02_fid05_iid02,4,400,0,1000,0,0,1845,8600
BBOB_dim02_fid05_iid02,5,400,0,1000,0,0,1874,8600
BBOB_dim02_fid05_iid02,6,400,0,1000,0,0,1919,8600
BBOB_dim02_fid05_iid02,7,400,0,1000,0,0,1897,8600
BBOB_dim02_fid05_iid02,8,400,0,1000,0,0,1890,8600
BBOB_dim02_fid05_iid02,9,400,0,1000,0,0,1873,8600
BBOB_dim02_fid05_iid02,10,400,0,1000,0,0,1882,8600
BBOB_dim02_fid06_iid02,1,400,0,1000,0,0,8492,8600
BBOB_dim02_fid06_iid02,2,400,0,1000,0,0,8646,8600
BBOB_dim02_fid06_iid02,3,400,0,1000,0,0,8538,8600
BBOB_dim02_fid06_iid02,4,400,0,1000,0,0,8867,8600
BBOB_dim02_fid06_iid02,5,400,0,1000,0,0,8925,8600
BBOB_dim02_fid06_iid02,6,400,0,1000,0,0,8995,8600
BBOB_dim02_fid06_iid02,7,400,0,1000,0,0,8989,8600
BBOB_dim02_fid06_iid02,8,400,0,1000,0,0,8924,8600
BBOB_dim02_fid06_iid02,9,400,0,1000,0,0,8633,8600
BBOB_dim02_fid06_iid02,10,400,0,1000,0,0,8885,8600
BBOB_dim02_fid07_iid02,1,400,0,1000,0,0,2085,6208
BBOB_dim02_fid07_iid02,2,400,0,1000,0,0,1910,6206
BBOB_dim02_fid07_iid02,3,400,0,1000,0,0,1876,6200
BBOB_dim02_fid07_iid02,4,400,0,1000,0,0,2176,6204
BBOB_dim02_fid07_iid02,5,400,0,1000,0,0,2128,6200
BBOB_dim02_fid07_iid02,6,400,0,1000,0,0,2265,6210
BBOB_dim02_fid07_iid02,7,400,0,1000,0,0,2271,6200
BBOB_dim02_fid07_iid02,8,400,0,1000,0,0,2054,6216
BBOB_dim02_fid07_iid02,9,400,0,1000,0,0,1993,6200
BBOB_dim02_fid07_iid02,10,400,0,1000,0,0,2363,6206
BBOB_dim02_fid08_iid02,1,400,0,1000,0,0,12398,8600
BBOB_dim02_fid08_iid02,2,400,0,1000,0,0,10595,8600
BBOB_dim02_fid08_iid02,3,400,0,1000,0,0,12444,8600
BBOB_dim02_fid08_iid02,4,400,0,1000,0,0,11991,8600
BBOB_dim02_fid08_iid02,5,400,0,1000,0,0,11926,8600
BBOB_dim02_fid08_iid02,6,400,0,1000,0,0,11923,8600
BBOB_dim02_fid08_iid02,7,400,0,1000,0,0,11596,8600
BBOB_dim02_fid08_iid02,8,400,0,1000,0,0,11645,8600
BBOB_dim02_fid08_iid02,9,400,0,1000,0,0,11615,8600
BBOB_dim02_fid08_iid02,10,400,0,1000,0,0,11415,8600
BBOB_dim02_fid09_iid02,1,400,0,1000,0,0,13156,8600
BBOB_dim02_fid09_iid02,2,400,0,1000,0,0,13246,8600
BBOB_dim02_fid09_iid02,3,400,0,1000,0,0,13261,8600
BBOB_dim02_fid09_iid02,4,400,0,1000,0,0,13033,8600
BBOB_dim02_fid09_iid02,5,400,0,1000,0,0,13702,8600
BBOB_dim02_fid09_iid02,6,400,0,1000,0,0,12909,8600
BBOB_dim02_fid09_iid02,7,400,0,1000,0,0,13783,8600
BBOB_dim02_fid09_iid02,8,400,0,1000,0,0,13284,8600
BBOB_dim02_fid09_iid02,9,400,0,1000,0,0,13058,8600
BBOB_dim02_fid09_iid02,10,400,0,1000,0,0,13170,8600
BBOB_dim02_fid10_iid02,1,400,0,1000,0,0,6810,8600
BBOB_dim02_fid10_iid02,2,400,0,1000,0,0,7105,8600
BBOB_dim02_fid10_iid02,3,400,0,1000,0,0,7510,8600
BBOB_dim02_fid10_iid02,4,400,0,1000,0,0,8240,8600
BBOB_dim02_fid10_iid02,5,400,0,1000,0,0,7174,8600
BBOB_dim02_fid10_iid02,6,400,0,1000,0,0,7159,8600
BBOB_dim02_fid10_iid02,7,400,0,1000,0,0,6946,8600
BBOB_dim02_fid10_iid02,8,400,0,1000,0,0,7171,8600
BBOB_dim02_fid10_iid02,9,400,0,1000,0,0,7732,8600
BBOB_dim02_fid10_iid02,10,400,0,1000,0,0,6865,8600
BBOB_dim02_fid11_iid02,1,400,0,1000,0,0,5745,8600
BBOB_dim02_fid11_iid02,2,400,0,1000,0,0,6114,8600
BBOB_dim02_fid11_iid02,3,400,0,1000,0,0,6556,8600
BBOB_dim02_fid11_iid02,4,400,0,1000,0,0,5895,8600
BBOB_dim02_fid11_iid02,5,400,0,1000,0,0,5738,8600
BBOB_dim02_fid11_iid02,6,400,0,1000,0,0,5966,8600
BBOB_dim02_fid11_iid02,7,400,0,1000,0,0,5793,8600
BBOB_dim02_fid11_iid02,8,400,0,1000,0,0,5952,8600
BBOB_dim02_fid11_iid02,9,400,0,1000,0,0,6447,8600
BBOB_dim02_fid11_iid02,10,400,0,1000,0,0,5955,8600
BBOB_dim02_fid12_iid02,1,400,0,1000,0,0,6294,8600
BBOB_dim02_fid12_iid02,2,400,0,1000,0,0,5628,8600
BBOB_dim02_fid12_iid02,3,400,0,1000,0,0,5508,8600
BBOB_dim02_fid12_iid02,4,400,0,1000,0,0,5883,8600
BBOB_dim02_fid12_iid02,5,400,0,1000,0,0,5323,8600
BBOB_dim02_fid12_iid02,6,400,0,1000,0,0,6638,8600
BBOB_dim02_fid12_iid02,7,400,0,1000,0,0,5368,8600
BBOB_dim02_fid12_iid02,8,400,0,1000,0,0,5287,8600
BBOB_dim02_fid12_iid02,9,400,0,1000,0,0,5661,8600
BBOB_dim02_fid12_iid02,10,400,0,1000,0,0,6265,8600
BBOB_dim02_fid13_iid02,1,400,0,1000,0,0,12383,8600
BBOB_dim02_fid13_iid02,2,400,0,1000,0,0,12645,8600
BBOB_dim02_fid13_iid02,3,400,0,1000,0,0,12475,8600
BBOB_dim02_fid13_iid02,4,400,0,1000,0,0,12079,8600
BBOB_dim02_fid13_iid02,5,400,0,1000,0,0,12746,8600
BBOB_dim02_fid13_iid02,6,400,0,1000,0,0,13025,8600
BBOB_dim02_fid13_iid02,7,400,0,1000,0,0,12671,8600
BBOB_dim02_fid13_iid02,8,400,0,1000,0,0,12862,8600
BBOB_dim02_fid13_iid02,9,400,0,1000,0,0,12113,8600
BBOB_dim02_fid13_iid02,10,400,0,1000,0,0,13353,8600
BBOB_dim02_fid14_iid02,1,400,0,1000,0,0,9637,8600
BBOB_dim02_fid14_iid02,2,400,0,1000,0,0,9205,8600
BBOB_dim02_fid14_iid02,3,400,0,1000,0,0,9375,8600
BBOB_dim02_fid14_iid02,4,400,0,1000,0,0,8971,8600
BBOB_dim02_fid14_iid02,5,400,0,1000,0,0,9139,8600
BBOB_dim02_fid14_iid02,6,400,0,1000,0,0,9297,8600
BBOB_dim02_fid14_iid02,7,400,0,1000,0,0,8883,8600
